K1M1,K1M2,K1M3,K1M4,K1M5,K1M6,K2M1,K2M2,K2M3,K2M4,K2M5,K2M6,K3M1,K3M2,K3M3,K3M4,K3M5,K3M6,K4M1,K4M2,K4M3,K4M4,K4M5,K4M6
,,,,,,,,,,,9.001618764,,,,,,,,,7.670422639,8.324949282,7.495127584,
8.015211689,8.316576617,8.391994825,8.386133907,8.523237302,8.44599544,8.256881305,8.521691362,8.354725917,8.511343509,8.404909802,8.426679837,8.540778208,8.398110034,8.558041982,8.590584872,8.81811966,8.455543223,8.571456709,8.617826889,8.450813928,8.220457798,8.32312359,8.480201372
7.111351396,7.612953022,7.852459939,7.625278286,7.64207122,7.705341226,7.813612041,,7.378469912,8.009764043,7.597601964,7.620996519,7.667159011,8.068414429,8.001164065,7.819741858,7.456676787,7.743992806,7.934838843,8.106563385,7.815400852,7.774288498,8.021921464,7.88496685
6.896409749,6.766194357,7.492910727,7.50596717,7.239173545,7.428619756,7.718758135,7.448002759,7.322658891,7.436920972,7.203296648,7.690574335,7.337413212,,7.442519443,7.511109383,7.656346239,7.292420644,7.170542141,6.52494493,7.47060558,,7.545364705,7.274143871
,,,,7.157577568,7.090110477,7.009517289,7.303083526,6.624046639,6.91519863,7.045890102,6.711399247,,,,,6.411715666,7.186017511,7.188931934,7.396258409,7.308995731,7.14781265,7.008069871,
,,,7.370694729,6.628369549,6.429053672,6.910314431,7.068652141,6.820635597,6.37900752,6.59739957,7.080084897,7.159943261,7.154703129,7.304780469,6.624994661,6.774899147,7.101082147,7.199703718,7.32233499,6.56424005,7.358722132,,7.174470768
,,,,8.79591594,9.223190715,8.820123476,8.63664406,8.853927244,9.062845523,8.96311777,9.010955991,,,,,9.138435519,9.059948963,9.016732403,9.178537686,9.009156653,8.911790811,9.221916972,9.223017908
,,,,7.733414579,7.958660767,7.812645669,8.140126116,7.652951459,7.996548865,7.817581226,7.853449358,,,,,8.220476693,8.100538331,8.03363653,8.408395301,8.376848082,8.147366677,8.189464381,8.116283357
,,,,5.685041643,6.645568219,6.332167644,6.566171706,,6.229921889,6.61370471,,6.842990323,6.806656205,7.030199549,6.983380696,6.741398056,6.918597313,6.291587747,7.196608726,6.795692793,6.497882305,6.411919241,6.359648667
6.953620219,,7.104662626,7.07761495,7.211517327,7.839208267,7.343626509,7.224650175,7.320502949,7.333605407,6.8870523,7.200655068,7.453861721,7.246556082,7.416246905,7.403265824,7.37264158,7.533474506,7.530107033,7.274565687,7.50389053,7.208964658,7.52799184,7.340093082
6.832630931,,7.159818643,6.959236252,7.069124667,7.346932972,,7.710880042,7.232880614,7.031964068,,6.747151623,,7.315851145,7.481338127,6.841598354,7.584884355,7.669717548,7.123936243,7.819607851,,7.220530902,6.556413196,
8.066527679,7.759693847,7.968951914,8.397943477,8.289210505,8.564566788,8.100627375,8.584011048,8.379641826,8.2063578,8.406922659,8.396630766,8.52283371,8.336022691,8.30738876,8.377496027,8.479258652,8.4636978,8.217697587,8.469405649,8.469347197,8.495692411,8.367802149,8.480789685
,6.922929653,,7.249274474,,6.946415054,,,7.591473983,6.27751058,,6.828084482,7.187402469,,7.568325843,7.207153588,7.422702205,7.239034067,7.387772107,7.201564326,7.226695985,,7.296629853,
,,7.343027076,7.319765725,7.183226437,7.567239598,7.20991285,6.60324038,6.819946016,7.312567343,,7.063577295,7.130509629,7.413097114,7.126972043,6.97556412,7.192979554,7.254153373,7.281195189,6.996161456,7.398304932,6.923235589,7.303740889,7.418473869
,,7.605669541,7.731625826,7.946341208,7.825696024,7.780826473,,,8.05066891,,7.319079483,8.073355552,,7.981261215,8.160697678,,8.123260735,8.113521139,8.139203056,7.692177493,7.96179309,8.345218538,
,,,,,,,,6.874358586,7.284432956,,7.825016853,,7.757629873,7.170044752,7.693226148,,,,,7.206895942,,7.628232293,7.179755182
,6.951438196,7.585512357,,,,,,,7.51777441,,6.629196799,7.150222621,7.905841808,7.444263461,7.824164196,7.868254368,7.437603617,7.386139446,7.459360957,,7.231405073,7.670446079,
,7.26963107,,,,,,,7.228410164,7.51777441,,7.494794325,7.150222621,7.905841808,7.444263461,7.336623641,,7.437603617,7.689004471,7.614958294,,,6.672709947,7.353160383
,,,,,,,,,,,6.868351644,,,,,7.15226564,6.890117094,,,,,,
,,,,,8.741747001,,8.77135065,7.364467757,,,8.001908818,,,8.892768789,,,7.978641724,,,,,,
,,,,,,,,,,,6.240976134,,,,,,,6.459133719,7.0197277,,,6.490030216,
,,,,,,,,,,,6.517317918,,,,,,,,,,,,
,,,,,,,,,,,7.265201322,,,,,,,,,7.250585821,,,
,,8.40337407,,,8.619955542,8.139575364,,,8.499812837,8.300426408,8.056579288,8.380239844,,,8.43959358,,,8.62980292,,8.424329846,,8.354242687,8.470656764
,,,,,,7.832194353,,,,,,,,,7.150250616,,,,,,,,
,,,,,,,,,,,7.044460744,,,,,,,,,,,,
,,,,,,,,,,,7.106618712,,,,,,,,,,,,
,,,,,,,,,,,7.992202852,,,,,,,,,,,,
,,,,,,,,,,,6.22958909,,,,,,,,,,,,
,,,,,,7.864859582,,,,,6.776876713,,,,,,,,,,,,
,6.865987411,,6.890622545,,,,,,,,7.115157394,6.801145749,,6.785930475,6.75380502,7.036791657,6.97497717,,6.954737362,,6.548774473,6.717436168,
,,7.131681126,,,,,,,,,6.673218318,,,,,6.755532213,,,,,,6.780012375,6.808818793
,,,,,,,,,,,6.822763494,,6.837569714,,,,,6.551277556,,,,,
,7.356258806,7.316227807,7.176107204,,,,,7.091067384,,7.203107757,7.330934626,7.289257721,,,,,,,,,,,7.254163048
,,,,,,,,,,,7.1288638,,,,,,,7.010851236,,,,,7.196401863
,,,,,,,,,,,7.546937718,,,,,,,7.181791883,,,,,
,,,,,,,,,,,6.577092375,,,,,,,,,,,,
,,,,,,7.248426059,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6.843932739,,,,,,,,,,6.542126469,6.486185055,
,,,,7.332948888,6.470975534,7.688076015,6.275397792,,,,,,,,,,,,,,,,
,,,,,6.646764298,,,,,,7.07676703,,,,,,,,,,,,7.126517309
,,,,7.499932753,7.45042767,7.566481183,8.181968281,,,,6.565579729,,,,,,,,,,,,
,,,,,,8.003939901,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6.710438418,,,,,,,,,,,,
,,,,,,8.208148413,,,,,,,,,,,,,,,,,
,,,,,,7.551139435,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,7.524554048,,7.378315351,,,7.415660089,,7.67455854
,,,,,,,,,,,6.374004965,,,,7.152601015,,,,,,,,
,,,,,,,,,,,7.629719278,,,,8.178690368,7.620561752,7.987021146,,,,,7.40171804,
,,,,,,,,,,,6.787287878,7.253995734,,,,,,,,,,,
7.91000193,,,,7.971263109,8.448503739,,,,,,,,,,,8.115759629,,8.231938216,,8.177176063,,7.621988749,
,,,,,,,,,,,6.637452501,,,,,,,,,,,,
,,,,,,,,,,,7.311754682,,,,,,,,,,,,
,,,,,,,,7.615096016,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6.837436582,,,,,,,,,,,,
,,,,,,,,,,,6.42201511,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7.589547437,,,6.631001537,,,7.525333617,,,,,,,,,8.268901463,,,7.881314973
,,,,,,,,,6.99552317,,7.299040697,7.920834411,,,,,,,7.1491605,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,6.287587967,7.510030298,,,,,,6.675811114,6.490377515,,,,6.127885938,,,,6.417587681,,,
,,,,7.819678795,,8.030879335,,,,,,,,,,,,,7.302850488,,,,
7.560822934,,,7.422600427,6.904882497,,,,,8.060814674,,6.637131717,,,7.902550352,8.20033774,,,,,7.939405739,7.844337965,7.637059921,
,,,,7.048734076,7.442792368,7.157048766,,6.295498458,,,7.147638959,,7.181051406,7.208063064,,6.694671238,7.008328527,,6.967379926,6.528671613,6.924363303,,6.917308308
,,,,,6.395923976,,,,,,6.970710731,,7.956339711,,6.92810081,,,,,,,,
,,,,,,,,,,,6.706945833,,,,,,,,,,,,
,,,,,,,,,,,7.529126127,,,,,,,,,,,,7.219599828
,,,,,,7.045155755,,,,,7.562539874,,,,,,6.807533429,6.758464453,,,,,
,,,,,,,,,,,7.708247727,,,,,,,,,,,,
5.770902567,,,,,,,,,,,6.87680165,,,7.016613497,,,,,,7.343514186,7.078412092,,
,,,,,,,,,,,7.995965222,,,,,,,,,,,,
,,,,,,,,,,,6.902132659,,,,,,,,,,,,
,,,,,,,,,,,8.007453287,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6.713452386,,,,,,,,,,,,
,,,,,,,,,,,6.800554408,,,,,,,,,,,,
,,,7.06227301,,,,,,,,6.84361425,,,,,7.26579391,,,,,,,6.612853379
,,,,,,7.789772038,,7.916455464,,,8.144224256,,,7.093750042,,,,,,8.099474895,7.590647062,,8.055776205
,,,,6.537561853,,,,,,,6.347582744,,,,,,,,,6.687648819,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6.798440952,,,,,,,,,,,,
,6.575648569,,,,,,,,,,7.179797131,,,,6.998757502,,,6.854986035,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,6.747008602,7.200133471,7.000035793,,,,,6.906893637,,7.252621366,7.313041638,7.342696735,7.116732584,,7.039520509,7.434311005,6.938649404,6.915553,,
,,,,7.266165423,6.864071945,6.907196635,5.950317224,,,,6.497502498,6.513806806,5.594281867,,6.872656146,5.05851297,,,8.379577741,7.294126568,7.811782241,,6.934074199
,,,,,,,,,,,7.345340867,,,,,,,,,,7.434601223,,7.559868525
,,,,,,,,,,,7.223267782,,,,,,,,7.59988586,,,7.290856175,
,,7.669623884,,,,,,,,,7.205264302,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,7.399918619,,,,,,,,,,,,7.217342932
,,,,,,,,,,,8.059359457,,,,,,,,,,,,
,7.060239366,,,,,6.878934697,,,,,6.75270848,6.971202401,7.732046692,7.249150045,,6.966705931,6.889169794,6.94508839,,6.958624753,6.79538096,,6.963726569
,,,,,,,,,,,7.294160923,,,,,,,,,,,,
,,7.299228785,,,,,,,,,6.267863203,,,7.006239736,,,7.184680921,,7.537370939,,,,7.195050282
,,,,,,,,,,,6.935907896,,,,,,,,,,,,
,,,,7.096299479,6.643202378,6.907901097,,,,,,,6.233212245,6.932355772,,6.766515052,,6.746362619,,,,,
,,,,,,,,6.995768596,,,,,,,,,,,,6.774106415,,,7.004583583
,,,,,,6.308928551,,,,,6.801870322,,,,,,,6.87642227,6.98885007,,,6.70101761,
,6.514425485,,,,,,,,,,,6.717565884,7.331781984,7.358904044,,,,,,,,,
,,6.35098793,,,6.981687282,,7.093527556,,,,6.733368958,,,,,,,,,7.157126554,,,
,,,,6.936526547,,,7.561957747,6.774395662,,,6.841222226,,7.338718062,7.658493333,,,,7.404584594,7.955481778,,,,6.929444401
,,8.366032785,,,,8.273440851,,8.591946009,,,,,,,,,,,,8.440473587,,8.351838629,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,7.393459161,,,,,,,,,,,,
,,,,,,7.502816454,7.573081337,,,,7.685514999,,,,,7.985762599,,,,7.718754724,7.660889175,,7.987001439
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6.605578646,,,,,,,,,,,,
,,,7.688116626,7.020909224,,,,,,,6.900217647,,,,,,,,,,,,
,7.336252403,,,,,,,,,,7.001171058,,,,,,,,,,,,
,,,,,7.872471554,7.420309361,,,,,7.442855735,7.342438394,,,7.414852256,,,,7.699919117,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,7.787997145,,,,,,,,,,,,
,,,,,8.162770137,7.731304341,,,,,7.298276101,,,,,,,,,,,,
,,7.443791957,,,,,,,,,,,,,,,,,,,,,
,,,,8.553340824,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6.851395277,,,,,,,,,,,,
,,,,,,,,,,,7.17037984,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,7.05265923,7.066559077,,,6.571993762,6.99040803,,,,,6.95063913,,7.075862627,,6.639773695,,,
,,,,,,,,,,,7.181577486,,,,,7.022713675,,,,,7.054429038,,7.120214988
,7.253256495,,,,,,,,,,,,,,,,7.491048782,7.203065577,,,,,
,,6.673447213,,,6.536418223,6.961797213,,5.667125136,,,6.435806474,,,,,7.082303111,6.101873829,7.043326483,,,,,
,,,,,,6.351355451,,,,,6.682268607,7.167811061,,,7.000535976,,,,6.805601469,,,6.238610926,
,,,,,7.288801818,,,,,,8.213636765,,,8.021971147,,,,,,,,,
,,,7.382146539,7.416448621,7.596837353,7.125790367,,7.06434958,,,7.088738649,7.231988032,7.387866236,7.308886888,7.536878409,6.617607958,,7.409947001,,7.22199533,7.426688646,,7.217082483
,,,,,,6.854256132,,,,,8.082618418,6.788159466,,,,,,,,,,,
,,,,,6.697090822,,,,,,,7.376286355,7.064029411,,6.84144902,7.339138028,7.167460821,7.316666511,7.296897177,6.840911782,6.593614164,7.251600855,7.276359265
,,6.597960201,,7.233507857,7.325339985,7.374691693,,,,,,,,7.542226472,,,7.079837636,7.379246121,,7.475734612,,7.095236793,7.133154632
,,7.154484923,,,,,,,,,7.161517522,,6.917923803,7.264510454,7.128117343,,,,,7.143677969,,7.260682078,
,,,,,,7.154303343,,,,,,,,,,7.073781452,,7.283123741,,,,,
,,,,,,,,,,,7.001360736,,,7.154559267,,,,,,,,,
,,,,,,,,,,,7.203029754,,,,,,,,,,,,
,,,,,,,7.039572034,,,,7.610971224,,,,,,,,,,,,
,,,,,6.883860805,,,,,,,,6.369031406,,,,,,,,,6.470718678,6.286877125
,,,,,,,,,,,6.247998751,,,,,,,,,,,6.752698921,
,,,,,,,,,,,6.927213215,,,,,,6.715135741,,,,,6.992991667,
,,,,,,,,,,,,6.712572351,,6.995964577,6.971174041,,,,,,,,
,,7.208492228,,,,,7.105923902,,,,6.323315761,,7.429992556,,,,,,7.187495816,,,,6.508277168
,,,,,,,,,,,7.181569772,,,,,,,,,,,,
,,6.674299478,6.725475703,6.749584085,,,,,,,6.814054029,6.607938175,,7.12138933,,7.217231307,7.144220711,7.045330778,,7.08685802,7.006811101,7.253429419,6.880359423
,,,,,,,,,,,6.379731842,6.307667199,7.015511582,6.94432095,6.672737407,6.706609959,6.509659593,,,,,6.649904504,6.386796205
,,,,,,,,,,,,7.214587961,,,,,,,7.390358632,,,,
,,,,,,,,,,,6.608852496,,,,,,,,,,,,
,,,6.730591421,,,,,,,,7.036132543,,6.432576515,7.229701164,,6.85090252,6.696463345,6.915403499,6.846900731,,6.752761016,7.111306253,7.222302596
,,,,,,,,,,,7.809165864,,,7.544245683,,,,,,,,,
,,,,,6.842254763,,7.255707323,7.152840804,,,6.981641332,7.311814628,7.693082298,7.619869965,7.504270135,7.392041057,7.192835587,7.568084096,7.531778568,7.320778025,7.151688906,,7.371064885
,,,,,,,,,,,6.815387624,6.843520751,,,,,,,,,,6.382916026,
,,6.867470467,,6.869997077,,6.72515045,,,,,6.703723717,6.892355039,7.363034204,7.780457569,,7.761190668,7.550617832,7.656471702,7.426153963,7.530206268,7.362661241,7.169510978,7.391457632
,,7.248794399,,,,,,,,,7.560499945,,7.428397075,6.76586055,,7.590846681,6.694965024,,6.950992472,,6.707308428,,7.143752752
,,,,,,6.257181917,6.44535038,,,,6.303341439,,6.487305706,,,,,,,6.279852768,6.620011492,,
,,,,,,,7.201357985,,,,7.496345306,7.237868121,,,,,6.896883178,,7.121304375,,,,
,,,,,,,,,,,6.786067926,,,,,,,,,,,,
,,,,,,,,,,,7.286262531,7.084522303,,7.375413151,,,,,,,6.711505385,6.797284232,
,,,,,,8.320043996,,,,,,,,,,,,8.31680262,,,,,
,,8.034084509,,,,,,,,,6.66920454,,,6.744075552,8.169915846,,,,,,,,
,,,,6.896546572,7.221540799,,6.871595266,,,,6.654247918,,8.920706621,7.242933884,7.379865849,6.991504478,,7.244141821,,,,,
,,,,,,,,,,,8.110738943,,,7.586254344,,,,,,,,,
,,,,6.050613687,,,,,,,6.59294996,,,6.799070278,,,,6.867984702,,6.644777115,6.813038289,,6.794647179
,,,,,,,,,,,,,,,,,,,,,,,7.420963309
,6.943680008,7.006947162,7.020578691,6.757294238,7.497219807,7.021582191,7.769147736,,,,,,6.916836576,,,,5.93391981,6.394856025,,,,,
,,,,,,,,,,,5.958917064,,,,,6.842899805,,,,6.320949937,,,
,,,,,,5.545678831,,,,,6.970782607,7.299901859,7.189969193,7.308242485,7.379361284,7.173460875,,7.501940632,7.209464553,7.271783722,7.061372598,6.913089141,
,,,,,6.71608232,,,,,,6.422316026,6.359670447,6.841687497,,,,,,,,,,
,,,,,,,,,,,,,,,,,6.826119731,,,,,,6.798182325
,,6.650515867,,6.297766048,6.358700046,,,,,,,,,6.796399611,6.841964703,7.157078443,6.724465181,,,6.299835357,6.51841082,,
,,,7.042382141,,,,,,,,,,6.895340426,7.275702838,,,,,,,,,
,,,,,,6.798948754,7.037756399,,,,6.382599296,,,,,6.750374054,7.133116901,6.961309732,7.451420556,6.929790725,6.780079415,,
,,6.802847876,,,,6.809624538,,,,,6.652363964,,,7.215004451,,,,,6.978596363,5.98875062,,,
,,6.993673828,6.905092683,,7.299061353,,7.734407517,7.116988813,,,6.82564086,6.3285925,6.932389963,7.019123646,7.302364146,7.092078907,6.728019741,6.848385283,6.859818079,6.920241875,7.109022123,6.47794234,
,,,,,7.596716131,7.260447052,,,,,7.221105623,,7.642250733,7.764293352,7.305886264,7.132104536,7.334355449,7.346416366,6.838183574,7.487014478,7.370678851,,7.374448693
,,,,,,,,,,,6.864080299,,,,,,6.97789493,,6.871964671,,,6.418320234,
,6.944336397,,,,7.259447311,,,,,,7.112518795,6.944826069,6.862234951,6.929392011,,7.393250761,6.795336867,7.24125365,7.402108452,,7.009914182,6.997675737,7.091547539
,6.379368834,,6.972331685,,7.590855313,6.94495074,,7.118865405,,,6.70885303,,7.286764714,,,7.213933988,7.020787386,7.064046506,7.081471239,6.966002134,6.90090491,6.636802067,
,,,,,,,,,,,6.504104609,6.561526473,,6.345998419,6.330393271,,,6.360843963,6.796783405,,,,
,,,,,,,,6.442803832,,,6.840198824,,,,,,,,,,,,
,,,,7.12536104,7.027165084,6.641700757,,,,,6.316943091,,6.993262262,,6.950471492,6.907630934,,,,6.480504479,6.568215703,6.487529808,
,,,,5.882905684,,,,6.116907745,,,6.444665553,,6.922981222,6.322446024,,,,6.157784278,6.832781052,,6.447587282,,
,,,6.71110514,,6.262870224,6.095984306,6.543008441,,,,,6.757190087,6.477656033,6.472642881,6.782596523,5.481330348,,6.704041604,6.987567884,6.426617323,,6.474636164,
,,,,,,,,,,,5.562554504,7.157289679,,,,,6.710914998,,,,5.949266298,,
,,,,,5.827326675,,,,,,6.313832695,,,,,,,,,,,,
,,,,,,,,,,,6.326157723,,,7.075316754,,6.86846945,,6.99591402,,6.984363762,6.688416834,,
,,,,,,5.87301795,6.438957788,,,,6.285844459,,,,7.159813363,,6.917402232,,7.017293069,6.80134952,,6.530199069,6.284998755
,,,,,,,,,,,7.050240359,,,,,,,,,,,,
,,,6.460600926,,6.776348683,,,6.79039061,,,6.6432366,,,,,6.418150844,,,,6.586532575,6.535532371,,
,,,,6.962581065,6.738338113,6.963213646,7.050780601,,,,6.901895512,,6.930871511,6.85582654,7.11146569,7.243845828,,7.000001767,6.91547569,6.961513938,7.190473119,,6.697052121
,,,,,,,,,,,7.243562331,,,,,,,,,,,,
,,,6.923479857,,6.360064213,6.170716583,6.470076165,,,,,,7.018081704,7.156401994,7.058047875,6.678416119,,6.865745403,7.170231743,6.43390011,6.331418995,,
,,,,6.291196199,6.573835857,6.081540329,,,,,,,6.590435474,6.817663767,6.423546256,6.809035524,,6.651739253,6.94979567,6.740253492,6.453938391,,6.698372718
,,,6.482243091,,,,,,,,,6.849950111,5.819784449,7.02943516,6.860094813,,,,,,,,
,,,,,6.169836499,,,,,,6.367283921,,,,,6.798654777,6.735313401,6.941018771,6.92694553,,6.454507535,6.698473099,
,,,,,,,,,,,6.081113939,,,,6.267654232,,,,,,,,
,,,,,,,,,,,5.918495112,,6.634008998,6.408269703,6.729830861,,,,6.706178597,,,,
,,,,,,,,,,,6.613397344,,,,,,,,,,,,
,,,,,7.178439467,,7.310101247,,,,7.184959309,,7.009308977,7.26934323,7.235855381,7.300859567,,,,7.397146282,,,7.083059513
,,,,,5.50404038,,6.64138671,6.518464771,,,6.636058136,,,,,,,,,,,,
,,,,,6.902345207,5.986345515,6.813885072,6.374136571,,,6.252262934,,,,,6.417627163,6.97656059,,6.896006084,6.740340957,,,
,,,,,6.301840766,,,,,,6.027221827,6.460488996,,,,6.558527542,,,6.727555375,,6.050487388,,
,,,,6.100059848,7.015773731,6.726606409,,,,,6.851197749,7.169359112,7.325331161,,7.19602245,7.367977779,6.882685139,6.963073071,7.268767325,7.12651323,7.09158278,6.68306962,6.498868671
,,,,,6.495263294,,,7.225777473,,,7.224579115,,,,7.043903424,6.607239917,,7.138379723,,6.834729229,,,7.190844037
,,6.201718163,,,,,,,,,6.360608121,,,,,,,,6.632579441,,,,
,7.34699337,7.463289411,7.453520995,7.4499328,7.707067729,7.679939959,7.240225095,,,,7.554833456,7.421459989,7.597480485,,,7.548167362,7.435566564,7.537256567,7.700004237,7.768775046,7.49992949,7.486824289,6.975904931
,,,,,,6.664561551,,,,,6.774365677,,,,,7.290926539,,7.094695146,7.089868816,7.032359435,,6.933786605,6.608683012
,,,,,,,,,,,,6.852819915,,7.090663067,6.874879572,,,,,,,,
,,,,,,,,,,,,,8.372064527,,,7.499105843,,,7.350404762,,,,
,,,,,,,,,,,6.878085158,,,,,,,,,,7.205159105,7.037449896,7.139439129
,,,6.787126055,6.020324935,6.925028333,7.173499872,,,,,,,7.284045568,7.452018592,6.207066949,6.964818186,7.422415699,7.441996526,7.630310682,,,,
,,,,,,,,,,,,,,,,,,,,,,6.801358902,
,,7.215692639,,,,7.443254247,7.482488565,,,,7.455796338,7.738116547,8.007544532,7.885237448,8.082394847,7.831759325,7.106514436,7.613819184,7.64514074,8.276392665,7.314508115,7.368711337,7.554630816
,,,,,,,,,,,5.633685756,,,,,,,,,,,,5.599172104
,,,7.519042652,7.069597041,7.075910503,7.170804097,6.9912616,7.177423373,,,7.292186146,7.19728505,6.729660531,7.311317765,7.138799155,7.04811367,7.176405643,6.690635248,7.245753971,7.394642769,7.112750789,6.781993018,7.511333847
,,,,,,,,,,,,,7.348866626,7.350614488,,,,,,,,,
,,,,,,,,,,,,,,,,,6.742413028,6.804987697,6.823664858,,,7.284580655,6.7527685
,,7.164126873,,,,6.911393811,6.727352142,6.552245729,,,7.210602731,7.623437538,,7.559648921,7.724987645,7.79726057,7.41983778,7.563578149,7.516692029,7.508852142,6.927258489,7.42678081,7.431132186
,,6.653224053,,,,,,,,,6.820195766,6.530559368,,,,7.083802549,,,,,,6.821998096,
,,,,,,,,,,,6.677304231,,,,,,,,,,,,
,,,,7.314698799,,,7.495530702,7.492153608,,,7.372171967,,,7.194365528,,,,,7.272861217,7.094093647,7.042199687,7.109631028,
,,,,,,,,,,,7.524413165,,,,,,,,,,,,
,,,,,,,,,,,,,,,7.504187069,6.601578059,,7.149569884,,7.215523144,,7.264869377,6.601113283
,,,,,,,,,,,7.186771268,,,,6.807417269,7.081093196,,,,,,,
,,,,,,,,6.128063544,,,6.752735542,,,,,,6.609190642,,,,,,6.666366467
,,,,,7.155753746,,,6.593403559,,,7.133875955,,,,,,,,,,,,
,7.593846184,7.85336848,,,7.796630643,7.738239649,7.740389438,7.516769909,,,7.580449123,,,,,,,,,7.975644212,,,
,,,,,,,6.798025062,,,,6.390249264,,,6.668643301,,6.91087222,6.049380668,,,,,,
,,,,,,7.292056307,,,,,,,,,,,,,,,,,
,,,,,7.825125062,,,,,,8.748380801,,,8.268967944,,,,,,,,,
,,,,,7.323033938,,,,,,8.553407799,,,8.204538362,,,,,,,,,
,,,,,,,,,,,6.225159163,,,6.624807946,6.554715856,,,,,,,,6.53431833
,6.493924486,7.070108692,,,7.409441204,7.169979666,,,6.916948503,,6.657221339,6.998095082,6.923584244,7.080732942,,7.803561465,7.038063598,7.176628646,7.420309576,7.833668186,,7.651861293,7.265002379
,,,,,,,,,,,6.70608033,,,,,,,,,,,,
,,6.924838457,7.09770871,7.064455757,7.15361569,,7.352170798,,,,6.942066172,,7.034360678,7.264805858,,7.370096688,6.952297973,,,7.165092819,7.09248071,6.87127417,7.183327934
,,,,,7.038146415,,,,,,6.43702398,,,,,6.997133758,,,,,,6.729851176,7.280209374
,,,,,,,,,,,6.585816322,,,,,,,,6.827070667,,,,
,,,,,,,,,,,6.782101644,,,,,,,,,,,,
,,,,,,,,,,,8.123497452,,,,,,,,,,7.982698049,,7.987980326
,7.586678798,,,,,,,,,,7.268127333,,,,,,,,,,,,
,,,6.768691301,,,7.194913356,7.935476926,,,,7.456506626,7.405415387,,7.024441832,6.914335756,7.367602414,7.316859918,7.651678871,,7.312382499,7.03158562,7.290791394,7.042081915
,,,,,,,6.397766927,,,,6.859425174,,7.226631767,6.673264089,,7.511942687,6.773547177,6.599880895,7.153731171,,,6.460107154,
,,6.820558399,6.737755045,,,6.733960953,6.666252259,,,,6.4882112,,7.631181645,6.798833711,,,7.02810304,6.788865976,,6.999837651,6.856268382,6.74703683,6.979677347
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,8.335121202,,,,,,,,,,,,,,,,
,,,,,,,,,,,7.833613589,,,7.51358055,,,,,,,7.695377203,6.583367595,
,,,,,,,6.569614179,7.252246383,,,7.309987526,,,,,6.662248775,,,,,,,6.806975401
,,,,,,6.870274425,,,,,6.614752969,,,,7.006565207,7.266010248,6.856118535,,7.014701063,6.679162808,,7.117883978,
,,,,,,,,,,,,7.280952245,,,,7.209637502,7.261041676,7.100151254,7.368576532,,6.677279039,6.485745198,7.013496371
,,,,,,,,,,,6.770081805,,,,,,,,,,,,
,,,,,,,,,,,7.4854309,,,,,7.494174688,,,,,,,
,5.111344327,,,,,,,5.481857355,,,6.607305713,,,,,,,,,,,6.098895675,
,,,,6.515925469,7.091255164,,,6.333461429,,,6.442393732,6.637887257,,,,,,,,6.984036571,,,
,,,,,,,,,,,7.208041876,,,,,,,,,,,6.788715306,
,,,,,,,,,,,,,,,,,,,,,,,
,,7.170558136,,,7.127640482,5.922830228,,6.921908433,6.827707623,,6.805962455,7.37294716,7.50570528,6.368921978,6.713219746,,,6.898948259,,6.748849382,6.582154863,6.997858016,6.956285727
,,,,,7.863557266,7.699009817,7.005543562,7.671726839,,,,,,,,,,,,7.699516656,,,7.71719775
,,,,,,,,,,,6.986326749,,,,,,,,,,,,
,,,,,,7.54436671,,,,,,,,,,,,,,,,,
,,,,,,,,,,,7.914192444,,,,,,,,7.574884873,7.919572381,,,
,,,,,,,,,,,,,,,,,,,,,,,
7.033263196,,,,,,,,,,,6.661755358,7.402022537,7.604463199,,7.73259521,,,,7.513079177,,7.110477699,,
,,,,,,,,,,,6.429414759,,,,,,,,,,,,
,,,,7.277605364,,7.678089113,,,,,7.570990766,,,7.896994079,,,,7.502329576,7.737327629,7.657867556,7.581225816,,7.386776211
,,,,,,7.825643911,,,,,7.551283123,,,,,,,,,,,,
,,7.131113696,,,,6.419378872,,,,,7.066165714,,,7.217802004,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6.481058537,,,,,,,,,,,,
,,6.375031451,,7.291736565,,,,,,,7.024441924,,,,,,,,,,,,
