iBAQ control_1,iBAQ control_2,iBAQ control_3,iBAQ     0.1% FA_1,iBAQ       0.1% FA_2,iBAQ          0.1% FA_3,iBAQ        0.2% FA_1,iBAQ          0.2% FA_2,iBAQ            0.2% FA_3,iBAQ             0.5% FA_1,iBAQ           0.5% FA_2,iBAQ           0.5% FA_3,iBAQ 1% FA_1,iBAQ 1% FA_2,iBAQ 1% FA_3
2.050224115,1.560292748,1.560304722,4.246193156,4.863661315,5.628688735,0.798965183,0.99608724,4.688404306,0.279720875,0.287367458,0.10860288,3.352241932,0.267779996,0.144860606
0.054728138,0.049343979,0.08451384,0.01428749,0.029251407,0.019982037,0.052753404,0.074436635,0.109113351,0.199095793,0.090753933,0.133146347,0.248872875,0.221625219,0.202945455
2.923411008,5.380172987,5.536752733,0.719795587,2.827706875,2.446433154,7.555603464,4.501123107,5.176301173,7.517363386,3.621638646,6.022830431,7.630574033,7.588794095,7.763030303
0.999749436,1.246626747,1.323331007,0.787196575,0.528763552,0.721259944,1.471452697,1.404101152,1.563944319,1.054317914,1.019721943,0.837035362,1.315163833,1.320505839,1.059151515
0.300520616,0.275358616,0.311665504,0.211594903,0.265465898,0.272895817,0.277323848,0.401615825,0.40700816,0.104082034,0.160541116,0.117041393,0.01957625,0.075288921,0.058748485
7.907792533,9.474384564,10.9676669,6.176720417,5.317345959,7.782268412,9.786928245,9.786971959,14.9941713,12.95832787,12.99398593,11.40134208,13.40108401,14.95371211,11.9769697
4.049945711,5.176420492,6.120027913,4.848658541,5.564772883,5.935206569,7.449247242,4.910006521,6.320715902,7.360765299,5.32567452,8.94337631,9.613205223,8.521812791,11.61333333
0.086221777,0,0.424668528,0.125900349,0.148655139,0.399903772,0.145025331,0.335569886,0.443495851,0.504619316,0.367263074,0.284255447,0.194573787,0.730199068,0.377157576
0.117993263,0.087494345,0.222842522,0.003123166,0.006821943,0,0.155007007,0.194159843,0.166460948,0.096671472,0.16161495,0.136687024,0.313094358,0.320475585,0.317909091
0.084350901,0.287419827,0.102238893,0.481516522,0.499293262,0.469790865,0.112292048,0.133157018,0.319886169,0.783973267,0.607345861,0.650290281,0.777654595,0.792944878,0.292
0.059918149,0.811124418,1.000930449,1.267428611,1.11815562,0.950538876,0.663720312,0.833490327,0.715422067,0,0,0.800904773,0.489837398,0,0
0,0.027635928,0.008693301,0.024303028,0.009628105,0.013297408,0.010892171,0,0.032004389,0.163884157,0.052734826,0.037023901,0.202740823,0.205772372,0.260006061
0.028455135,0,0.044287625,0,0.042367229,0.014396972,0.033815529,0.027829867,0.067102791,0.04051697,0.014270588,0,0,0.003253585,0.00377903
0.154848409,0.185777778,0.042071993,0.070114982,0,0.024064665,0.25010959,0.058962394,0.141123226,0.349633076,0.26948423,0.272746739,0.625523528,0.804320203,0.207866667
0.013462513,0.014365403,0.016541056,0,0.008653081,0.00718758,0.011012899,0.023583074,0,0.055779714,0.074682424,0.017470557,0.045697832,0.094596721,0.060334545
0.030825468,0.102142382,0.103733426,0.0196333,0.062491423,0.024347575,0.071626603,0.112912108,0,0.243945748,0.138314561,0.164674659,0.203978813,0.293713318,0.067072727
2.589660068,3.016207585,3.431263084,1.384758814,2.375188692,2.329355915,3.27728073,3.944714151,3.062195707,2.901520115,3.069544221,1.499570233,4.741315595,3.711078841,3.813515152
0.384442774,0.422632069,0.397732031,0.303332067,0.271106079,0.30722992,0.30517768,0.433272951,0.619001577,0.991940768,0.798896171,0.694563824,0.783690564,1.180976584,0.949393939
9.46741279,7.502328676,11.6939986,10.80625669,10.34582133,10.58763151,11.29100643,10.1123107,10.78310361,13.09002752,9.998050302,11.64623388,15.69598423,14.43456163,15.31090909
0.206871015,0.274570858,0.252890207,0.041878388,0.055166049,0.016930973,0.296884769,0.25133686,0.271411918,0.313052025,0.279778634,0.324590213,0.679108155,0.535850427,0.479418182
0.234705866,0.328170326,0.447889044,0.222899762,0.24481268,0.154785733,0.311206928,0.364756177,0.4487554,0.341383829,0.366081257,0.213423811,0.851071693,0.496702366,0.647090909
0.962331913,0.972508317,1.131193301,1.398915783,1.78049952,1.295034642,0.539951852,1.509310919,1.34883083,2.256388416,2.432562953,2.555862173,1.670608524,1.617958492,1.575515152
0.017146357,0.02093147,0.011977786,0.015592003,0.012691094,0.016295227,0.019373361,0.011784653,0.023839402,0,0,0.01223132,0,0,0
0.009134998,0.023860013,0.024335892,0,0,0,0.012583091,0.033925802,0.016048138,0.008562443,0.039438487,0.018816256,0.015066519,0.034954922,0.022918788
0.021554609,0.031561943,1.182426146,0.022759573,0.02983944,0.031438927,0,0.410948482,0.485236234,0.043249902,0.043700226,0.013808037,0.61751663,0.57305016,0.608181818
1.427935076,1.373519627,1.343044894,0.828631608,0.891313298,1.032075956,1.675685387,1.107455981,1.714324899,0.850216223,0.691812769,0.598941416,0.585335058,0.561777697,0.832969697
14.14404633,15.53799069,18.04605722,13.62245779,16.99739262,13.9228894,16.35442492,19.33410622,15.96516492,16.08046128,18.68950313,18.47485486,21.57797487,19.54377685,20.85090909
0.015041621,0.015820093,0.038341475,0,0,0,0.006425425,0.030656474,0.03758143,0.052582886,0.070980998,0,0.089443213,0.07613602,0.024075152
0.033263175,0.008066001,0.007765759,0.011453334,0.013053383,0.012659738,0.0135906,0.02368524,0.015213605,0.029493513,0.00987387,0.001371575,0.025235896,0.014061233,0.025403636
0,0.062323353,0.080768783,0.169800767,0.058360779,0.040719143,0.091653192,0,0.060801618,0.051669506,0.139526373,0.203597979,0.196883469,0.078792279,0.079593939
2.70480804,2.70669328,3.488602,1.611753738,1.648758062,1.654541955,3.166684632,2.997029201,3.163409449,3.645655877,2.844699072,3.29005504,5.158598177,4.443637684,3.829393939
0.425858181,0.352569528,0.218911375,0.038482097,0.048397832,0.148716962,0.32420682,0.378052315,0.342528972,0.324754292,0.379045248,0.405422604,0.648066026,0.577479276,0.682121212
4.896684206,4.503153693,5.95894394,4.931390491,5.486757239,5.579612522,4.987100715,5.400550685,5.697387369,8.910365614,7.295469202,6.402774636,7.124907613,6.577116234,7.251515152
0.098343495,0.167324019,0.191271226,0.018576707,0.078996844,0.046210547,0.192281988,0.120302877,0.165830076,0.076385795,0.094755313,0.079324436,0.243736142,0.256404671,0.338866667
0.022993402,0,0.026249709,0,0,0.012940724,0,0,0.025459782,0.008844188,0.019522774,0.024828772,0,0.025485569,0
0,0.08396008,0.35009886,0,0.112330177,0,0.279508462,0.027056735,0.366248371,0.019338881,0.27916073,0.013139109,0.121908105,0.003351606,0
2.986386035,3.567052562,4.81425913,4.164773316,4.68045835,3.904798563,3.620710718,4.362437505,3.760543098,6.128947713,4.724747664,5.655733997,4.890243902,6.476674533,4.337454545
0,0.150483034,0.137421493,0.208915438,0.505002058,0.456543495,0.231238547,0.049842765,0.154433244,0.345852444,0.382356735,0.385716655,0.232877556,0.06935318,0.011254545
0.001791475,0.002949514,0,0,0,0.001791827,0.001584995,0.002814579,0.002718165,0.006017953,0.016151297,0.057107442,0.006018539,0.004670721,0
0.210557087,0.190504325,0.21777739,0.081661545,0.033201592,0.066820631,0.229305451,0.139910151,0.247356511,0.316564015,0.290325,0.284237352,0.260587583,0.258607128,0.230624242
0.73671316,0.640266134,0.650151198,0.176354408,0.370001372,0.375449063,0.640745931,0.646221288,0.726393746,0.972873804,0.935135054,1.162632888,1.687053461,1.459430024,1.510060606
0.224460592,0.239473054,0.261566643,0.170180588,0.325470015,0.18774057,0.18333513,0.328476197,0.207152163,0.17132748,0.21973994,0.250730604,0.295762503,0.356144491,0.444927273
0.046514101,0,0.038222843,0,0,0,0.046459703,0.043917107,0.034067064,0.054656008,0.09006404,0.074565332,0.101428923,0.278205361,0.059963636
0.15568919,0.125003327,0.164695278,0,0,0,0.144630089,0,0,0.046053597,0.10909909,0.105303476,0.337527716,0.159079083,0.358036364
0.011363902,0.053700599,0.010078507,0,0,0,0,0,0.024332442,0,0,0,0,0,0
0.004177176,0.004501717,0,0.003468941,0.083484287,0.005768989,0,0,0.004176438,0,0,0,0,0,0
4.292491439,4.880159681,4.600779251,3.224059943,3.583985179,2.838080575,3.936114405,4.449097891,4.839676335,5.370462587,2.816743405,3.15198673,5.906750431,5.022024566,4.434606061
31.52760378,28.02448436,34.52547104,29.19029039,31.02511322,27.74955094,27.40325536,29.99927541,32.75457725,15.87799764,17.24492704,15.63748775,12.81781227,13.22139529,11.96121212
8.396113478,8.368330007,9.578971854,5.157694831,9.781117058,9.456633308,7.793467716,8.502282443,8.886374546,9.496134189,8.851627998,9.711829903,9.538679478,8.427421795,8.381212121
5.610957989,5.095568862,6.716096767,3.214046476,2.984630163,3.33994098,4.777406489,5.453807695,6.301721182,5.736600708,6.071658893,4.854708588,7.644124169,6.879046409,7.431515152
0.00691556,0.002121836,0.010675739,0.002483892,0.002261562,0.003023031,0.006318709,0.005913629,0,0.016558118,0.063962086,0.072623087,0.067023898,0.028184183,0.177
0.03126312,0.019778576,0.014728425,0.003969891,0.013865788,0.01037593,0.022491466,0.020233316,0.0181307,0.016000524,0,0,0.012937916,0,0.005523515
8.40892007,7.143579508,6.858571761,3.948068092,5.179566351,5.729920452,8.024145737,6.419679733,6.198861688,9.186214127,8.453889647,8.861946769,10.16260163,10.0205724,11.50969697
0.791670147,1.079494345,1.08897418,1.673146645,1.737820777,1.224595843,0.867018792,0.868705166,0.96818213,0.239640938,0.142537907,0.14065596,0.114264597,0.11493919,0.130109091
0,0,0.000907827,0,0.000565157,0.000548345,0.000803349,0.000849793,0,0.02858341,0.026866836,0.030711001,0,0,0.000715576
0.092040424,0.168963407,0.169894161,0.186360968,0.156388088,0.142596869,0.206266394,0.004224984,0.180621271,0.002595007,0.206493993,0.004749876,0,0,0
0.029121635,0.03844684,0.058973017,0,0,0.016924557,0,0,0.03801344,0,0,0,0.066026115,0,0
6.649962415,7.747172322,9.018376367,6.241497186,5.944558803,5.389337952,5.491646006,8.25954641,7.250908592,22.02463635,21.88940714,22.00769057,16.9586105,15.98596236,17.06060606
8.249672875,7.998935462,8.522330775,1.866855426,3.855976396,3.094816526,7.827243002,5.62560684,8.514023178,7.94194732,9.29915863,6.046897384,9.180216802,10.24989411,10.48545455
0.014742615,0.048073453,0.019392301,0.079651946,0.013838342,0.029220554,0,0,0.024237125,0.218313458,0.221377686,0.077563146,0.008281596,0.007741272,0.008458182
2.832651243,3.227039255,3.468132124,3.520113256,3.611637162,3.530985373,3.294886997,1.486341569,3.628128643,3.216813,3.665311877,3.667948428,3.43859325,2.79802747,2.997333333
0.097914753,0.146687957,0.188055362,0,0,0,0.132133233,0.118976886,0.123863403,0.076713406,0.020696792,0,0.199858339,0.14257881,0.271181818
0.238854088,0.276007984,0.261485229,0.050579055,0,0.106607647,0.23729654,0.096449533,0.338949462,0.267179924,0.17864631,0,0.43815595,0.708235009,0.752363636
0.228631087,0.152840985,0.236467783,0.036386175,0,0.033899153,0.122654594,0.157568292,0.253692656,0.969663216,0.581165919,0.512710548,1.017245627,0.884794579,0.629151515
8.575962582,8.822887558,11.38287974,8.146127551,7.343213943,6.171093149,8.794509719,8.234910514,7.691832956,8.645655877,11.14927186,8.807057227,15.5857354,14.05215708,13.18909091
0.012410702,0.044654158,0.160595487,0.033129381,0.093570742,0.081505004,0.057915274,0.066611115,0,0.146396278,0.126826342,0.154770414,0.096107416,0.113946875,0
0.957264957,2.014264804,0.988602,0.316991817,0.134245917,0.859122402,1.18774029,0.490486197,1.710964822,1.783055956,1.380446031,2.34336123,2.200234048,3.058994373,3.369393939
0,0,0.303413585,0.09969269,0,0,0.188142719,0.328345772,0,0.66675403,0.586277127,0.438229661,0.479896526,0.362352514,0
0.001547927,0.017975782,0.009695278,0.011319361,0.005706601,0.008331409,0.00714412,0.009079777,0.008568196,0.002181103,0,0,0.000983124,0,0
0.246159414,0.280777112,0.306199116,0.199896412,0.254686428,0.192122145,0.23233804,0.207977683,0.260138517,0.333318045,0.373820058,0.257329413,0.610082533,0.578441338,0.476175758
1.538183134,1.231297405,1.562688997,0.711370464,0.773706601,0.732422376,1.343753369,1.037968263,1.256051567,2.058773424,1.32219506,1.802608761,2.463537817,2.708235009,2.20830303
0.135315571,0.138267465,0.202233077,0.014833742,0.063502813,0,0.104459056,0.142794,0.1518549,0.316983357,0.109429038,0.188168589,0.814055186,0.451074,0.520787879
0.319440964,0.24778177,0.311020005,0.107192431,0.04550844,0.107531434,0.22898207,0.223759148,0.280148118,0.327368628,0.269568217,0.30058961,0.456448633,0.550232952,0.676909091
0.030057073,0.04251497,0.047262736,0.113545803,0.015754083,0,0.050299307,0.019454387,0.029766852,0.113268248,0.026984417,0.026753525,0.187096576,0.045643492,0.010267879
0.010622233,0.014529341,0.0489515,0.00813715,0.010869356,0.01109379,0.020347095,0,0,0,0,0.010483903,0,0,0
5.72343328,6.296207585,5.963596185,2.031490625,1.316453959,0.923017706,5.049405339,4.704514166,4.747034218,6.716681955,4.650179222,2.31356405,6.090909091,10.61354148,9.155757576
1.603162672,3.219055223,2.928529891,2.675252926,2.810347194,2.757569926,1.943803672,2.110354322,2.188987177,1.407089503,2.577080553,1.256849883,2.984786893,3.249652084,3.031151515
7.163339737,10.63260146,8.761921377,6.700597355,6.810827501,6.176546061,4.919118968,5.280124629,11.00802304,5.403223693,5.475891237,4.36028048,6.792929293,5.806982513,6.944848485
0.7752443,1.350472389,1.251977204,0.692793757,0.683573487,0.94733128,0.851137221,0.949279038,0.878831516,0.615083213,0.611905155,0.775571138,1.181448633,0.803836147,1.027393939
0.010867229,0,0.039612701,0,0,0,0,0.026469096,0.013333333,0.031630193,0,0.014896177,0,0.040163974,0.017941212
1.050084913,1.034517631,1.128692719,0.918407514,1.143611912,1.06947652,0.89339226,0.915223535,0.72214222,0.548794391,0.522596997,0.400012064,0.100763735,0.212500756,0.167042424
8.665608731,8.581769794,10.58676436,4.891405684,5.420474818,5.056966898,5.54647695,9.341352076,6.713227731,6.598741974,5.134724118,6.168136922,8.869179601,8.857626914,10.51878788
2.679083493,3.672654691,4.604733659,2.238803909,2.08220118,1.873941493,1.814882685,1.526338671,5.15449496,2.368038265,2.698141788,2.234366282,2.409152501,2.322018515,1.877333333
0.098165316,0.051589621,0.136357292,0,0.011717442,0.014330896,0.04289677,0.079407289,0.097291367,0.04055956,0.02928806,0.061482319,0.03550813,0.047847159,0
1.286394387,1.115528942,1.425273319,0.847484548,1.049403047,0.624846035,0.830872049,0.926092312,1.175272578,0.858078889,0.887142493,1.009364397,1.447955161,1.621649422,1.612969697
0.154853977,0.183531603,0.146673645,0.046899624,0,0.110783936,0.082972225,0.085761901,0.199101694,0.0867252,0.08954812,0.05440941,0.096544715,0.172045743,0.140872727
5.025529664,3.587438456,5.581414282,2.643002659,3.315973652,2.839620221,3.31551148,3.402289689,3.907495028,3.431725855,5.378406347,2.566719445,7.009731461,6.706601319,6.936363636
0.131117236,0.201250832,0.036179344,0.456358551,0.625669,0.672632794,0,0,0.091346088,0,0,0,0,0,0
0.953255937,0.341482369,0.354611538,1.504229826,1.600315631,1.808763151,0.368272789,0.560857909,0.292018103,0.830231949,0.562076878,0.615486692,0.169826312,0.159466328,0.155569697
0,0.034013573,0,0.023692552,0,0.031154734,0,0,0.025147089,0.040818372,0,0.031179673,0.041429539,0.146070067,0.040503636
4.69946268,5.48928809,6.912654106,3.383446704,4.987649238,4.300295099,5.235025691,3.902108543,3.361448262,5.91410038,4.98606716,6.413028727,5.931263858,6.943788951,7.575151515
1.252150672,0.822142382,1.367003954,0.216864059,0.352621106,0.356395946,0.776328554,0.601434679,1.130562984,1.263792426,1.090570962,0.829374953,3.048842079,2.26798572,1.770787879
0.110426237,0,0,0.310700597,0.270186634,0.139697203,0.078064029,0.082863561,0,0,0,0,0,0,0.063721212
0,0.094541583,0.181094441,0,0,0.133320503,0,0.099521774,0,0.378226969,0.285447756,0,0,0,0.038950909
0.407884407,0.412779774,0.470935101,0.189447878,0.258604364,0.165582499,0.206374187,0.177697268,0.541226085,0.434988861,0.389813579,0.29318857,0.401921656,0.368990137,0.179781818
0.124780757,0.307997339,0,0.054403508,0,0.063713113,0.225273975,0,0.083844202,0.24923339,0.255608381,0.342233281,0.074667406,0.242379137,0.179206061
0.200038977,0.655116434,0.147045825,0.195096854,0.109187594,0.093283295,0.234824476,0.25444533,0.225070287,0.471720613,0.508505182,0.446975797,1.123491008,0.819991529,0.988424242
1.177092903,1.176686627,1.592986741,0.374572701,0.400247015,0.480934052,1.004922568,0.900369538,0.904820682,0.714519722,0.782638691,0.898982131,0.894493718,0.759544987,0.809151515
11.10442941,13.32055888,9.887183066,8.617796347,10.53588582,9.421349756,8.169307607,8.474748207,7.722690804,9.659284497,10.83492059,8.517529971,14.50418822,10.04659043,12.4030303
9.457947048,8.448170326,11.54861596,8.49763475,8.231782627,7.490377213,6.193165894,7.336424897,7.386683124,11.8719696,12.79301708,9.443414009,9.304631683,9.160767229,9.396969697
0.229070965,0.105218896,0,0.138109872,0.163400576,0.147459584,0,0.118629085,0,0.181870004,0.128716049,0,0.072487066,0,0
0.085926668,0.160814371,0.238543847,0.047781499,0.043903527,0.072440339,0.101311487,0,0.124782281,0.239182283,0.237515185,0.117964261,0.150936191,0.081690567,0.344084848
0,0.16093147,0.183321703,0,0,0.09060816,0.040291761,0.270552858,0.049640678,0.462750622,0.246801746,0.264151399,0.222868933,0.414975495,0
7.325370974,9.561676647,11.92661084,3.810434723,2.404144367,3.546510136,6.68075168,6.970219549,6.297469656,9.280566112,7.831186166,5.970655206,16.22690318,14.35529739,16.84727273
0.108115482,0.115390552,0,0,0,0,0.075290144,0.079320339,0,0.054679596,0.068419395,0.057328809,0,0,0.110969697
0.437178095,0.578735862,0.617062107,0.227540485,0.130046658,0.264831922,0.29015127,0.424411275,0.408804773,0.967042327,0.6593578,0.613858101,1.009423503,0.961820052,1.010242424
2.547565355,2.831190951,5.229879042,1.652843479,3.817963497,3.594816526,2.504114117,2.399173973,2.383528766,1.587930809,1.449315356,1.246776747,1.647080562,1.690324923,1.826181818
0.189515298,0.057634065,0.125831589,0,0.011276245,0,0.112356725,0.074240997,0.068957005,0.018499541,0.027563328,0.031570535,0,0,0
0,0.107512974,0.142568039,0,0.00597619,0,0.058274586,0.118346497,0.079037235,0.152935395,0.107539331,0.108596848,0.21148066,0.320045985,0.125430303
0.004383919,0.003958643,0.060008141,0,0.015792507,0.000401366,0.002630232,0.003407362,0.04047864,0.053212554,0.00167494,0.041662369,0.044785046,0.080141586,0.076648485
4.00200451,3.709966733,3.627471505,1.74752253,3.155550981,2.19027457,2.576407603,1.970292008,3.156003566,1.905582492,2.775409811,3.108557642,3.643569845,2.949537121,2.430242424
0.102992845,0.127185629,0.165625727,0.043117986,0.076828599,0.047350526,0.113168769,0.060473879,0.09291641,0.152175337,0.185893187,0.209002488,0.232655827,0.246802202,0.253630303
0.096261032,0.161431803,0.115393115,0.054126584,0.080540689,0.061810367,0.097193777,0.094391711,0.059441816,0,0.012949593,0.012893614,0,0,0
1.074584482,2.57176314,2.935217492,1.076482166,0,0.470425969,0,1.961017318,0.970307893,0.614821124,0,0,2.452882483,2.782779694,0
