K1M1,K1M2,K1M3,K1M4,K1M5,K1M6,K2M1,K2M2,K2M3,K2M4,K2M5,K2M6,K3M3,K3M4,K3M3,K3M4,K3M5,K3M6,K4M1,K4M2,K4M3,K4M4,K4M5,K4M6
7.665818,7.955425,8.074811,7.867763,7.92709,7.940693,7.865443,7.95501,7.825451,7.988274,7.815058,7.992922,8.138124,8.435369,7.98674,8.268344,8.143425,7.900674,8.078355,8.091126,8.106919,8.177011,7.808263,8.190854
8.965072,9.099802,9.366073,9.164123,9.324272,9.001181,9.069023,9.240391,9.283699,9.194811,9.258004,9.143405,8.917496,8.653155,8.72953,8.985876,9.000405,8.712609,8.93554,9.111543,9.04945,8.905413,9.209923,9.167606
8.965072,9.099802,9.366073,9.164123,9.324272,9.001181,9.069023,9.240391,9.283699,9.194811,9.258004,9.143405,8.917496,8.653155,8.72953,8.985876,9.000405,8.712609,8.93554,9.111543,9.04945,8.905413,9.209923,9.167606
8.965072,9.099802,9.366073,9.164123,9.324272,9.001181,9.069023,9.240391,9.283699,9.194811,9.258004,9.143405,8.917496,8.653155,8.72953,8.985876,9.000405,8.712609,8.93554,9.111543,9.04945,8.905413,9.209923,9.167606
8.965072,9.099802,9.366073,9.164123,9.324272,9.001181,9.069023,9.240391,9.283699,9.194811,9.258004,9.143405,8.917496,8.653155,8.72953,8.985876,9.000405,8.712609,8.93554,9.111543,9.04945,8.905413,9.209923,9.167606
7.811714,7.97272,6.983612,7.511655,8.150048,7.809443,8.405426,8.924472,7.291037,8.717606,8.467041,8.177242,9.004659,8.988975,8.683428,8.817791,9.166687,8.126736,8.849572,8.751136,8.140654,8.834516,8.286177,8.920157
7.251517,7.788399,6.969668,7.867311,7.422482,7.604393,7.288275,7.326894,7.654719,7.607652,,7.594921,7.320559,7.104165,,7.150865,7.234451,,7.186875,7.185917,6.824524,,7.061331,7.073003
8.771333,8.622259,8.532895,8.963389,8.838234,8.913758,8.525487,8.375496,,8.853384,8.660859,8.469957,8.49873,8.145289,8.259729,8.422989,8.525551,8.505652,8.391971,8.312838,8.721099,8.271587,8.588535,8.338953
,7.384166,7.277033,7.296009,7.402191,7.028587,,7.369805,7.554896,7.47548,7.752647,7.443575,7.721208,7.999632,,8.284255,7.766008,8.001535,6.863909,8.245035,8.10479,8.201047,8.454534,7.697388
8.708279,8.584396,8.821109,8.426537,8.849782,9.067402,8.502829,8.981804,9.110567,8.619345,8.958565,8.496678,9.08753,8.999622,9.142339,9.220977,9.047148,9.072916,8.916016,8.803001,8.873752,8.936624,9.207711,9.235468
6.783776,7.967953,8.330407,8.16879,7.755107,8.412314,7.971368,8.070945,7.541064,8.151709,8.157505,7.924114,7.150876,,6.696771,,7.089217,,7.906928,7.172334,7.292416,7.461059,7.347351,
8.767904,8.711212,8.824772,8.903607,9.231484,8.588351,8.898265,9.437199,9.362151,8.863442,9.301416,9.118922,9.276061,9.496593,9.865736,9.421476,9.222751,9.421636,9.280482,9.054141,9.320135,9.213649,9.182745,9.599584
,6.522534,7.195122,7.190134,7.24145,7.155069,6.915311,7.434221,,7.479746,7.524091,6.939181,7.518469,7.794121,7.676608,7.527476,8.017293,,7.13968,7.418963,7.63723,7.643215,,7.606186
8.887908,8.982414,9.225818,9.03158,9.201676,8.894384,8.969369,9.091929,9.117891,9.022166,9.140287,8.99899,8.828337,8.596033,8.635255,8.854572,8.884329,8.708895,8.93554,8.954699,8.895129,8.758369,9.113636,9.05728
6.783776,7.967953,8.251102,8.028662,7.755107,8.097291,7.971368,8.176874,7.541064,8.151709,8.157505,7.924114,7.150876,,6.696771,,7.089217,,7.924519,7.172334,7.292416,7.461059,7.347351,
7.831795,8.047366,8.083051,7.916863,7.874201,7.822269,7.640723,8.054699,7.979352,7.926911,7.902696,7.916877,7.606451,7.728698,7.074334,7.435298,7.658722,7.417153,7.97739,7.389104,7.729725,7.809595,8.070863,7.262402
8.26168,8.077043,7.949405,8.092523,8.140879,8.148334,7.960747,7.931143,7.875665,7.983465,8.187296,7.973206,7.607568,8.149791,7.83935,7.960303,7.870539,8.021754,7.594621,7.507374,7.963477,7.885013,7.668147,7.745468
7.032255,6.95583,6.844535,7.196575,7.20962,,7.656628,8.114735,7.897847,7.379588,7.538057,7.878422,8.396557,8.349531,8.055906,8.503236,8.498655,8.321737,7.463558,7.595577,7.623244,7.486609,7.810822,8.452137
8.965072,9.086023,9.306385,9.164123,9.324272,8.972099,9.069023,9.15536,9.207251,9.161099,9.202292,9.108648,8.917496,8.593129,8.703267,8.96468,8.989755,8.712609,8.855788,9.092394,9.028025,8.905413,9.192214,9.152172
9.021361,9.563524,9.538333,9.301543,9.522676,9.215251,9.401874,9.41161,9.384751,9.318446,9.14438,9.396792,9.865435,9.427225,9.275589,9.779706,9.699622,9.169007,9.998508,9.97235,9.699621,9.438172,10.033281,9.926271
9.067141,9.086023,9.327503,9.164123,9.324272,8.972099,9.069023,9.173992,9.225527,9.179701,9.215385,9.108648,8.917496,8.593129,8.834987,8.990442,8.989755,8.997141,8.922928,9.102232,9.028025,8.905413,9.192214,9.155662
8.489281,8.900211,8.933094,8.669695,8.551506,8.622044,8.525487,8.375496,,8.562406,8.620265,8.469957,8.246091,8.145289,8.516185,8.03451,8.104373,8.084102,8.660877,8.34931,8.721099,8.437519,8.360503,8.058486
8.055774,8.353378,7.898564,8.219319,7.943823,7.95115,7.971222,7.897989,8.217238,8.031624,,8.196957,8.168189,8.150074,8.245475,8.390313,8.364874,8.214227,8.175415,,8.224275,8.4694,,8.344389
7.846351,8.01353,8.050795,,7.824498,7.759417,7.766048,7.675182,7.885951,,7.951961,7.877696,8.189024,7.801678,7.879525,8.113736,7.992338,,8.078322,8.035892,8.029476,8.177323,8.119932,8.082193
8.139618,8.281598,8.233562,8.351011,8.508252,8.588679,8.244727,8.487425,8.425339,8.725707,8.437585,8.252919,8.510775,8.887258,8.349328,8.802734,8.687745,8.57462,8.478393,8.427767,8.70351,8.54943,8.742353,8.893679
8.090074,8.066733,8.184402,7.823365,7.755604,8.082344,7.955729,7.360079,7.930651,7.80418,7.715117,8.035446,8.121977,7.699984,8.406361,8.057868,8.301612,8.08843,8.356772,8.271917,8.275898,8.298944,8.190971,8.212648
8.320924,8.431463,8.313763,8.332513,8.611393,8.039353,8.699865,8.405877,8.726418,8.330052,8.345445,8.573079,8.117955,8.560828,8.175045,8.260157,8.192677,7.768533,8.065781,8.347557,8.149306,7.958421,8.149316,8.130862
6.774981,7.597665,7.817099,7.492339,7.660363,7.473529,7.467002,7.96936,7.557643,7.86572,7.867241,7.581144,7.902684,7.996849,7.913736,7.889693,7.913926,7.82957,7.923277,7.811303,8.10208,7.829824,8.025904,7.801771
6.843247,6.969772,6.994255,7.134568,7.413402,7.015391,7.332638,6.659418,7.401126,7.357181,7.281221,7.234753,7.503124,7.082714,7.417567,7.281508,7.237337,,7.611121,7.477908,7.613607,7.589315,7.414923,7.637934
8.343951,8.485394,8.553937,8.52826,8.443614,8.469173,8.091362,8.077791,,8.44818,8.535666,8.022469,8.060621,8.145289,8.094158,7.996593,8.109199,8.067024,8.25205,8.15768,8.27949,8.338564,8.147676,7.965564
8.346296,8.422715,8.469503,8.47003,8.583558,8.472114,8.440469,8.542399,8.374981,8.441276,8.645749,8.465847,8.277726,8.300835,8.096398,8.436742,8.329906,8.135533,8.37664,8.213527,8.456035,8.456648,8.451082,8.377954
8.764165,8.761307,8.948361,8.961603,9.346755,8.661813,9.0542,9.703985,9.627222,9.015339,9.508021,9.304451,9.491272,9.723861,9.798951,9.696791,9.46827,9.501601,9.41429,9.296624,9.276834,9.403912,9.445025,9.773792
7.592653,8.478388,8.39523,8.568599,7.975812,8.538447,7.537209,8.519742,7.720824,8.858364,8.800654,7.708286,7.480054,8.225449,7.654923,7.516376,7.657934,7.357503,7.572432,7.453978,7.898037,7.727213,7.862779,
6.792166,6.590836,7.098899,,,6.962852,6.768539,,6.868764,6.506219,7.174162,7.294173,6.881119,,6.897977,7.620516,7.599198,,7.403604,7.527878,7.381251,7.018759,7.757855,7.589403
8.128414,8.692658,8.547021,8.469843,8.248108,8.652795,7.806292,8.309077,8.013418,8.510982,8.356063,8.11686,7.968259,8.214679,7.827932,7.589135,8.272074,8.095949,7.749832,8.000592,8.345203,7.956998,7.874771,7.903053
8.944734,9.099802,9.366073,9.164123,9.324272,9.001181,9.069023,9.240391,9.283699,9.194811,9.258004,9.143405,8.917496,8.653155,8.72953,8.985876,9.000405,8.44586,8.93554,9.111543,9.04945,8.905413,9.209923,9.167606
8.944734,9.099802,9.366073,9.164123,9.324272,9.001181,9.069023,9.240391,9.283699,9.194811,9.258004,9.143405,8.917496,8.653155,8.72953,8.985876,9.000405,8.44586,8.93554,9.111543,9.04945,8.905413,9.209923,9.167606
,8.027186,8.281177,7.963801,7.9004,8.123977,8.459749,8.361708,8.561796,7.865158,8.149152,8.50814,7.199431,7.81899,7.872021,7.674402,7.676075,,8.003312,7.927637,7.998937,8.15312,8.061897,7.764553
7.52561,7.990946,7.749408,7.709359,,7.759485,7.197353,7.195836,7.58598,7.482989,,7.622667,,,7.04719,7.044973,7.362558,7.325131,,6.430651,7.419152,,,6.894469
8.369181,8.422715,8.469503,8.47003,8.583558,8.472114,8.440469,8.542399,8.374981,8.441276,8.645749,8.465847,8.277726,8.300835,8.096398,8.436742,8.329906,8.042754,8.37664,8.055255,8.458645,8.456648,8.451082,8.377954
8.369181,8.422715,8.469503,8.47003,8.583558,8.472114,8.440469,8.542399,8.374981,8.441276,8.645749,8.465847,8.277726,8.300835,8.096398,8.436742,8.329906,8.042754,8.37664,8.055255,8.458645,8.456648,8.451082,8.377954
6.508678,7.610303,7.808499,7.481452,7.631111,7.370001,7.440637,7.922947,7.435603,7.834964,7.821908,7.560597,7.902684,7.996849,7.939189,7.889693,7.910403,7.829082,7.853077,7.796892,8.10208,7.799051,8.025904,7.799244
,7.767304,7.482354,7.306869,7.719147,7.465785,7.698088,,7.905624,7.504595,,7.838926,7.024856,7.734307,6.97808,6.662264,7.520501,,6.624853,,,7.426641,7.288302,6.878942
8.369181,8.363075,8.247486,8.343796,8.424505,8.343035,8.275421,8.356586,8.204354,8.269032,8.511279,8.274604,7.942495,8.349171,8.094318,8.282609,8.145015,8.000268,8.138279,7.571151,8.300294,8.238879,8.185395,8.153124
7.266741,7.17156,7.049782,7.124456,,,6.972552,7.236302,6.735603,,6.880229,,7.606263,7.602025,7.410133,,,7.64848,7.325452,7.011098,,7.419767,,
,7.508228,7.350937,7.228574,6.919626,7.17784,,7.027491,6.82085,7.406769,7.214446,7.328302,8.092267,7.768786,7.17961,7.253646,7.78391,,,7.609025,7.75988,7.524773,7.609047,7.273659
6.783776,7.967953,8.251102,8.028662,7.755107,8.097291,7.971368,8.176874,7.541064,8.151709,8.157505,7.924114,7.150876,,6.696771,,7.089217,,8.06761,7.172334,7.292416,7.461059,7.347351,
8.090074,8.021693,8.176848,7.823193,7.814789,8.080811,7.970188,7.542929,8.024177,7.852724,8.020258,8.068906,8.047842,7.848876,8.249277,8.082983,8.339654,7.954466,8.376183,8.308141,8.266719,8.324428,8.190971,8.229085
8.369181,8.422715,8.469503,8.47003,8.583558,8.472114,8.440469,8.542417,8.374981,8.441276,8.645749,8.465847,8.277726,8.300835,8.096398,8.436742,8.336367,8.042754,8.37664,8.064236,8.458645,8.456648,8.451082,8.389769
8.346296,8.422715,8.469503,8.47003,8.583558,8.472114,8.440469,8.542417,8.374981,8.441276,8.645749,8.465847,8.277726,8.300835,8.096398,8.436742,8.336367,8.135533,8.37664,8.064236,8.456035,8.456648,8.451082,8.389769
7.464734,8.110831,7.68576,8.286344,7.836877,8.031936,7.84916,8.191386,7.512382,8.100104,8.280881,7.531693,7.50553,7.516386,7.81314,7.70035,7.817169,7.660401,7.431648,7.281251,7.731775,7.429186,7.656314,7.141978
7.08175,7.140093,,6.872998,7.461418,6.844742,6.825756,7.350992,7.271886,6.673718,7.398584,6.903571,6.827867,,6.69796,6.849264,6.831391,,6.655515,,6.802279,6.626915,6.566218,
8.989895,8.781907,8.867121,8.809928,8.941697,8.56216,8.602667,8.803375,8.833409,8.676822,8.806617,8.645015,8.388388,8.406219,8.707921,8.57808,8.380304,8.878896,8.601595,8.602763,8.620033,8.25047,8.736037,8.651889
8.943977,8.85787,8.032712,8.788555,9.015082,8.434284,8.55606,8.60142,8.410884,8.288454,8.783991,8.688674,8.22544,8.321689,8.443243,8.604989,8.227507,8.779154,7.998969,7.774981,8.20914,8.307436,7.939589,7.84153
8.936256,8.89073,9.087458,9.009575,9.137496,8.747623,8.800243,8.895193,8.978894,8.91671,8.876963,8.850625,8.642839,8.384978,8.632324,8.702722,8.729802,8.777723,8.039485,8.858702,8.83818,8.624371,8.946325,8.864934
7.617529,7.739698,7.512603,7.235012,8.26193,7.775737,8.221958,8.513293,7.670087,7.984184,8.429839,8.172877,8.332458,9.086637,8.494396,8.121719,8.732121,8.294089,8.380076,8.247396,7.937617,8.606502,8.118899,8.45608
8.627455,8.773545,8.719118,8.856088,8.93751,8.768694,8.826941,8.974016,8.794867,8.985396,8.940636,8.888929,8.920557,8.69088,9.343496,9.003071,8.928076,8.852111,9.076959,9.217352,9.257271,8.925098,9.247401,9.164606
7.183315,8.807547,7.762937,8.615841,8.667347,7.521814,7.898128,8.005949,7.914872,7.492502,8.085873,8.194903,8.106775,9.058484,8.547695,9.076405,8.450071,8.06522,8.973163,8.49155,8.434536,8.303917,8.996668,8.511804
7.692438,7.540007,8.365634,7.614638,7.843926,8.03587,8.000561,7.836556,7.395359,8.028076,7.410852,7.990262,7.372708,,6.696771,,7.093536,,8.06761,7.172334,7.292416,7.372681,7.174043,7.718855
6.760735,8.304245,7.836333,8.006877,7.777068,7.877284,7.506018,8.348129,7.719777,8.178205,7.998879,7.731982,8.423098,8.240074,8.58399,8.414312,7.889537,8.266399,8.298982,8.093908,8.600336,7.796092,8.562187,8.359339
8.529882,8.432109,8.594451,9.015493,8.792485,8.543884,8.502595,9.023605,9.038452,8.735885,8.980503,8.798484,9.015422,9.331392,9.093923,9.117532,9.082161,8.901154,8.862769,8.755376,8.971846,8.757662,9.075035,9.16085
7.488134,7.798957,8.19114,7.593103,8.146543,8.21322,8.179901,8.503143,7.966573,8.194673,8.352325,8.188186,7.544107,7.893302,7.483831,7.833097,7.726151,,7.508899,7.896246,7.962983,7.894867,7.602523,7.719842
7.943115,8.247779,8.422243,8.15767,8.467717,8.117136,8.555086,8.554691,8.60503,8.436458,8.324886,8.456842,8.059816,8.284618,8.144998,8.096503,8.217064,7.675121,8.065781,8.314852,8.144052,7.995949,8.21841,8.169493
7.558583,7.681693,7.596653,6.978101,7.454589,7.513632,7.066105,7.041103,7.193667,6.880232,7.295319,7.375942,7.695273,7.614999,7.527706,7.5398,7.772149,7.371969,7.481343,7.564961,7.75228,7.706685,7.305135,7.666729
7.572858,8.115769,8.45902,8.032339,8.446337,7.982473,8.565913,8.781219,7.896994,8.082551,8.206791,8.135007,7.383422,8.280998,7.552346,8.118334,7.564704,7.955795,7.444526,7.713459,8.118867,8.02401,7.576462,7.641511
,7.767304,7.624924,7.306869,7.56697,7.427463,7.973907,,7.905624,7.504595,,7.9345,6.799048,7.734307,,6.662264,7.521065,,6.709858,,,7.240859,7.478465,6.760169
7.717198,7.68387,7.730452,7.424343,7.445318,7.018703,6.786534,,,7.244288,7.386206,7.534874,7.928696,7.363799,7.628062,7.70929,7.919744,7.566272,7.628969,7.67275,7.965076,7.960652,7.796587,7.700314
,7.296581,7.144359,,6.494801,7.45505,,7.531713,,7.163864,7.3062,,7.542055,7.720738,7.466406,7.720454,7.745441,7.672448,7.512531,7.372979,7.698569,7.300333,7.421432,7.624993
8.128414,8.527957,8.547021,8.469843,8.248108,8.652795,7.806292,8.309077,8.013418,8.510982,8.356063,8.11686,7.968259,8.214679,7.827932,7.589135,8.284053,8.095949,7.749832,8.008513,8.345203,8.124501,7.874771,7.903053
,7.372491,7.038918,6.62009,7.18495,,6.555865,7.054789,7.168621,7.200619,,7.068391,7.297141,7.688088,,,7.42191,,7.10792,,7.506469,7.431403,,7.570941
9.067141,9.101441,9.335717,9.164123,9.324272,8.972099,9.096754,9.188354,9.268835,9.213475,9.267665,9.142545,8.929579,8.601765,8.834987,8.990442,9.038603,8.997141,9.005896,9.154569,9.033858,8.960409,9.206502,9.215405
,,7.087659,7.056289,,,7.033034,7.433881,7.051938,7.299918,7.234987,7.189782,,7.78261,7.456794,,7.4483,7.012616,7.473473,,7.663162,7.432663,7.404424,7.508407
8.47892,8.477138,8.548395,8.684193,8.550462,8.651043,8.236906,8.106215,,8.613731,8.660859,8.185135,8.242813,8.145289,8.259729,8.422989,8.142334,8.240225,8.223547,8.312838,8.454659,8.271587,8.32978,8.064505
7.707305,7.281979,8.013719,6.863866,7.448101,7.198366,7.913253,7.226983,6.641702,7.018909,7.4828,7.649648,7.707361,7.522402,7.924838,7.666955,7.382405,8.070141,8.191037,7.83497,7.858108,7.87362,7.67501,7.8158
8.369181,8.363075,8.247486,8.343796,8.424505,8.343035,8.275421,8.356586,8.204354,8.269032,8.511279,8.274604,7.942495,8.366176,8.113092,8.282609,8.145015,8.018768,8.138808,7.507374,8.300294,8.238879,8.185395,8.153124
8.369181,8.363075,8.247486,8.343796,8.424505,8.343035,8.275421,8.356586,8.204354,8.269032,8.486802,8.274604,7.942495,8.366176,8.113092,8.282609,8.145015,8.018768,8.138808,7.507374,8.300294,8.238879,8.185395,8.153124
6.831029,7.45786,7.80717,7.452657,7.636978,7.473334,7.425902,7.912983,7.469948,7.813832,7.825665,7.460077,7.818957,8.026201,7.867455,7.826681,7.930717,7.435778,7.885215,7.795933,7.935953,7.819672,7.972641,7.755071
6.732597,7.092901,7.13519,7.101956,7.200676,7.359677,6.957794,7.090645,6.723093,,6.715673,6.755813,7.485197,,,7.000348,7.275476,,7.206196,7.298541,,7.208251,7.407413,7.364658
7.488134,8.161421,8.518381,8.072588,8.484299,8.292537,8.582888,8.834051,7.966573,8.194673,8.352325,8.188186,7.544107,8.33779,7.58296,8.185242,7.726151,7.955795,7.508899,7.896246,8.208928,8.062326,7.602523,7.719842
7.378157,8.115769,8.508551,8.032339,8.446337,8.145354,8.565913,8.820519,7.898073,8.142088,8.283668,8.135007,7.383422,8.280998,7.552346,8.118334,7.564704,7.955795,7.475544,7.713459,8.118867,8.02401,7.576462,7.641511
7.342248,7.671587,7.694413,7.475995,7.343442,7.736289,7.391339,7.87575,7.396066,6.90125,7.612679,7.443964,7.633067,7.592883,8.032923,7.601869,7.892879,7.718362,8.034869,7.772866,7.662752,7.611878,,7.986602
7.666547,7.026433,7.889155,7.668985,7.790858,7.986731,7.595919,,7.719376,7.911347,7.774582,7.782105,8.079251,,,7.955955,7.928686,7.839391,7.992819,7.904264,8.04036,8.363744,8.073625,7.83979
7.500172,7.616451,7.663421,6.966259,7.454589,7.513632,7.012869,7.041103,7.322567,,7.295319,7.367285,7.515461,7.656649,7.821555,7.567693,7.829595,7.301792,7.538881,7.470166,7.768308,7.768594,7.383507,7.735138
8.790162,8.852058,9.039589,8.957847,9.103657,8.727636,8.754076,8.880532,8.948798,8.877125,8.842205,8.828638,8.58712,8.664934,8.372956,8.685391,8.687087,8.332007,7.746885,8.813373,8.819925,8.608403,8.898404,8.81699
,7.409958,7.001987,7.403422,6.530544,7.104935,6.98372,8.095448,7.311837,7.494576,7.375083,7.171948,7.365673,7.989499,7.815934,7.572626,7.333875,7.772208,7.58793,7.512168,7.678707,7.81615,7.838907,7.557062
7.508021,7.247375,7.633006,7.343581,7.410071,6.904201,7.21555,6.699065,7.267435,7.467978,7.231292,7.495527,7.757328,7.03981,7.532949,7.604519,7.5334,7.652458,7.741049,7.627703,7.895155,7.561932,7.909401,7.330869
8.626592,8.294375,8.284871,8.048738,8.068198,8.139426,8.364552,8.042201,8.181441,8.106039,8.20842,8.02328,,,7.448457,7.073543,7.534465,8.868694,8.044116,7.722669,7.953274,7.626886,7.696534,6.900341
8.440375,7.649964,8.19899,7.828187,8.272285,7.661173,8.430809,6.955371,8.200704,8.029095,7.887649,8.741382,8.118853,7.858138,8.805105,8.500794,8.446165,8.940629,8.58057,8.611639,8.53026,8.693023,8.424343,8.626296
8.098417,8.177073,7.889435,8.002128,8.019191,7.805163,7.891503,7.762893,8.026418,7.740549,7.810083,8.012714,7.725792,7.662426,7.776164,7.900567,7.884047,7.55065,7.888272,7.832234,7.747522,7.776618,7.729782,7.901296
7.78941,,7.736005,7.770421,7.968416,7.636676,7.94467,7.482438,7.482066,7.549101,7.554365,7.712856,7.553265,7.547214,7.181107,7.47244,7.638255,7.479284,7.281631,7.535072,7.459197,7.711053,,7.466591
6.741772,6.911304,7.016877,6.51057,6.332535,6.734816,7.100209,,7.100571,7.065148,,7.113547,,7.016013,6.959026,7.474123,7.556234,6.999618,7.212346,7.702771,6.863333,7.847046,6.971756,7.766114
6.508678,7.610303,7.817099,7.481452,7.641177,7.4201,7.440637,7.96936,7.557643,7.86572,7.867241,7.581144,7.902684,7.996849,7.875534,7.889693,7.944734,7.793926,7.923277,7.806044,8.10208,7.813779,8.025904,7.801771
8.771333,8.900211,8.667107,8.963389,8.838234,8.613926,8.525487,8.375496,,8.853384,8.913758,8.469957,8.49873,8.145289,8.516185,8.422989,8.525551,8.505652,8.660877,8.571986,8.721099,8.427839,8.588535,8.338953
8.350006,8.596005,8.618512,8.417031,8.295123,8.583118,8.337105,8.127521,8.268295,8.484418,8.272481,8.32027,8.162231,8.185678,7.957508,8.142727,8.555891,8.167437,8.035067,8.32099,8.338978,8.250166,8.14461,8.11633
7.228017,7.914134,7.82205,8.001185,8.007615,7.852373,7.888697,7.839709,7.870426,7.902626,8.03882,7.75111,8.269168,8.092796,8.060932,8.572602,7.942247,7.67486,8.015181,8.331495,8.185341,7.96008,8.285282,8.002802
7.463333,7.763488,,7.335873,7.056729,7.772025,7.670472,,7.776411,7.523795,7.677142,7.876562,6.982408,,7.049419,,7.420029,7.563655,,7.039679,7.404462,,6.842673,
6.708589,7.118056,6.861647,7.208343,7.348947,6.90058,7.379496,6.83205,7.129955,7.446503,7.309727,7.334788,7.447828,7.122573,7.472147,7.372653,7.419123,6.846304,7.532885,7.486235,7.687483,7.625778,7.467612,7.723155
7.488134,8.161421,8.461804,8.072588,8.484299,8.179269,8.568746,8.801234,8.042718,8.243623,8.287156,8.209218,7.631513,8.33779,7.58296,8.185242,7.825609,7.955795,7.657057,7.82087,8.208928,8.043127,7.677522,7.789052
8.346296,8.422715,8.469503,8.47003,8.583558,8.472114,8.440469,8.565092,8.374981,8.441276,8.645749,8.465847,8.277726,8.404739,8.097177,8.445715,8.329906,7.999286,8.37664,8.213527,8.448313,8.456648,8.451082,8.398235
7.564369,7.540007,8.365634,7.59721,7.843926,8.03587,8.021132,7.836556,7.263719,8.078861,7.467385,7.990262,7.153874,7.095269,7.295414,,7.426771,6.349548,7.930761,7.362359,7.506679,7.678888,7.461118,
7.500172,7.616451,7.663421,6.966259,7.454589,7.513632,7.012869,7.041103,7.322567,,7.295319,7.376811,7.515461,7.547887,7.821555,7.567693,7.829595,7.301792,7.538881,7.567742,7.768308,7.707758,7.383507,7.641169
7.828901,7.768877,8.280425,7.574987,7.894636,8.154956,8.021132,7.893598,7.497628,8.105613,7.097287,8.107386,7.003059,7.095269,7.537961,6.768221,7.54157,,8.089929,,7.340795,,7.39733,
7.888233,8.107159,8.030545,,8.094696,7.986136,,8.107391,8.044189,,8.093502,7.999322,7.989416,7.65022,7.675697,7.505751,7.659738,7.908042,8.071777,7.506216,8.057412,,7.777582,6.969015
6.94438,7.967953,8.151855,8.095875,8.02775,8.093069,7.993334,8.382986,7.709815,8.076753,8.552553,7.815989,7.028023,7.095269,7.537961,,7.47932,,7.951167,,7.47952,,7.551184,
