Intensity,Intensity 1_Bl,Intensity 2_test,Intensity 30_1,Intensity 30_2,Intensity 30_3,Intensity 35_1,Intensity 35_2,Intensity 35_3,Intensity 40_1,Intensity 40_2,Intensity 40_3,Intensity 45_1,Intensity 45_2,Intensity 45_3
269430000,0,0,0,0,0,494360,196890,0,2549400,1121800,941500,133720000,70153000,60258000
13623000,0,0,0,0,0,0,0,0,1304000,982530,0,6389000,3538500,1408900
130230000,0,432780,4242500,10228000,1351200,24890000,12769000,16178000,26970000,16751000,13611000,1341600,804410,664420
23764000,0,0,1587300,2624200,1165400,6300900,1560400,1522800,5822800,1715300,1464500,0,0,0
15579000,0,0,0,0,0,0,611500,2321100,5423700,4425800,2797200,0,0,0
5444000,0,0,864710,1018500,338350,2482600,739830,0,0,0,0,0,0,0
5349100,0,0,0,0,0,326510,0,0,2927500,894730,1200300,0,0,0
78451000,0,7175700,0,0,0,15239000,7237100,8798900,21303000,8576600,9893900,0,227340,0
131120000,0,513760,2275900,2961500,2094600,5575600,2365000,2361700,17335000,9458200,5703000,27190000,20324000,32962000
11078000,0,0,0,0,358560,0,0,0,0,0,0,2930400,3501600,4287200
9824100,0,0,0,0,0,0,0,0,0,0,0,9824100,0,0
33990000,0,0,0,0,0,0,0,0,828690,307980,0,15092000,10595000,7166500
3669800,0,2233200,0,0,0,0,200950,0,503320,180570,219110,332650,0,0
17164000,0,0,0,0,0,0,0,0,0,0,0,9290200,4673900,3200000
66050000,0,1842700,0,845490,805460,0,0,4211900,11376000,9039900,6012200,23917000,8000100,0
20245000,0,213620,1612900,3171000,1722400,6385900,1807500,2291500,1121100,737050,584590,597530,0,0
78710000,0,0,0,0,0,9434500,3700100,2507200,25182000,20160000,10922000,0,3969400,2834400
14179000,0,0,0,0,0,2476200,1019100,1670900,5383200,0,3630000,0,0,0
22892000,0,0,152720,1138100,0,3872500,1806100,2135200,2508200,1890600,1429900,3312100,2911100,1736000
47890000,0,278410,890520,3298700,2165300,7338000,4435300,6576300,8379100,3927900,4674400,2956500,1947000,1022700
108200000,0,66876,598830,534400,0,40426000,14213000,19677000,8144500,10281000,5425500,5296100,2260600,1274200
5274200,0,148400,0,0,0,593990,0,392290,1962300,1364700,812550,0,0,0
40702000,0,561580,0,2908500,2095100,3297700,1565700,2206000,7432500,5981400,4106900,6499900,2344200,1702100
591150000,0,1622700,1725900,4966600,3122000,27213000,7618900,12013000,44733000,38957000,23187000,237470000,119980000,68550000
1074400,0,279250,0,0,0,0,0,0,0,460040,335100,0,0,0
18645000,0,0,0,0,0,0,0,0,0,0,0,6613900,4461100,7569800
8653100,0,0,0,2477200,763630,1929900,0,1058300,0,0,0,1505500,559770,358910
34804000,0,0,1651200,6550800,4601000,9238100,3831100,5344300,0,1425500,1428500,0,355360,377990
22693000,0,0,0,0,0,0,0,0,5202800,3209800,1819900,5732900,3862000,2865800
2489700,0,0,0,0,0,0,0,0,0,0,0,2489700,0,0
177030000,5110.4,7681400,924360,2653100,8959600,9181500,1370100,2501500,12305000,7903000,5482000,37315000,40818000,39925000
16790000,0,122190,0,0,0,0,0,0,392880,0,292750,12333000,0,3650000
24305000,0,0,0,0,0,0,0,0,1311500,878710,405000,11975000,5164400,4570900
45049000,0,145270,2110200,9458900,5363300,6840400,3724200,3713400,5747700,4590800,3354900,0,0,0
403860,0,403860,0,0,0,0,0,0,0,0,0,0,0,0
38298000,0,520280,0,0,0,16697000,4896400,7675500,2009700,3926800,2572400,0,0,0
16930000,0,278590,169380,1166600,817340,2922400,1372700,1734600,3830200,2639000,1998800,0,0,0
552120,0,552120,0,0,0,0,0,0,0,0,0,0,0,0
78634000,0,321010,0,0,0,6463600,3796800,4483400,26544000,20180000,16846000,0,0,0
13938000,0,13938000,0,0,0,0,0,0,0,0,0,0,0,0
178090000,1331600,0,0,0,1740700,0,0,0,0,0,0,60061000,48371000,66591000
38068000,10022,0,0,0,0,0,0,0,0,0,0,21592000,1732300,14734000
2737100,0,0,0,0,0,0,0,0,0,0,0,1998000,739040,0
26959000,0,8603900,150180,1279400,311120,1430200,1524600,993530,2381400,617200,334090,6450800,2282200,599950
17291000,0,910760,0,0,0,0,0,0,1444300,1733500,0,6531900,4180800,2489200
1987400,0,0,0,0,0,0,0,0,842010,630680,514720,0,0,0
15910000,0,561330,0,300150,0,863510,0,316600,4033800,2463300,1568600,3842800,1211000,748780
80216000,0,0,0,0,0,593350,389150,0,35059000,27123000,17052000,0,0,0
2903900,0,0,0,0,0,674800,0,0,1043900,774060,411160,0,0,0
20873000,0,0,0,0,0,0,1287900,2017900,4721600,4833400,0,2984900,2946300,2080900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632300,0,1561400,0,0,0,883310,0,0,0,0,0,0,0,187520
29999000,0,0,0,0,0,0,0,0,0,0,0,18315000,7764300,3920000
21726000,0,0,0,0,0,0,0,0,0,267630,234540,7910200,10602000,2710700
23673000,0,0,0,0,0,4566000,2696100,2711400,7312600,6386500,0,0,0,0
186610000,0,0,0,242730,2511800,0,0,388470,1529200,906260,654830,81500000,52608000,46270000
31645000,0,0,0,0,0,0,0,0,566140,608230,0,21247000,5943900,3279800
12809000,0,0,0,0,0,0,0,0,0,0,0,2522000,5353000,4934400
9781300,0,0,0,0,0,0,0,0,0,0,0,4084800,2546900,3149600
23979000,0,11209000,280460,762970,908020,1571400,2937400,3692200,1263800,609320,744240,0,0,0
3582100,0,3582100,0,0,0,0,0,0,0,0,0,0,0,0
230740,0,0,0,0,0,0,0,0,0,0,230740,0,0,0
2735900,0,54991,0,0,0,0,0,0,0,0,0,0,2680900,0
1173200,0,1173200,0,0,0,0,0,0,0,0,0,0,0,0
25765000,0,0,321190,1218700,0,1986600,1433700,1078600,6798200,4776300,2764300,2988400,1526700,872510
24435000,0,0,589720,2703400,1708900,3328300,1839800,3257200,3399900,2510800,1496500,1902400,1166800,530960
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985100,0,1985100,0,0,0,0,0,0,0,0,0,0,0,0
42222000,0,0,1861400,7631800,4884500,8364400,4356300,5683600,8565600,0,0,0,0,874370
68801000,0,9703600,0,0,0,0,0,0,0,0,0,25435000,19307000,14356000
24353000,0,886890,0,0,0,1936300,839430,1084400,2784500,1320900,837120,7919500,4077900,2666300
13591000,0,0,0,0,0,0,0,0,0,0,0,4191600,4822900,4577000
78877000,0,0,0,0,0,879940,214930,0,1134900,0,502680,38738000,20266000,17141000
18293000,0,0,0,0,0,0,0,0,0,180540,0,4792500,7060800,6258800
1261700,0,0,0,0,0,0,0,0,0,0,0,0,960780,300930
4584300,0,0,0,0,0,0,0,0,2349900,1152200,1082300,0,0,0
6864100,0,312880,40477,352380,329300,1415700,1309300,1209200,1062000,479670,353330,0,0,0
74329000,0,6150800,432190,4882100,3034500,8080600,8745100,8869400,3923300,6332600,4003300,12949000,4615100,2311300
101300000,0,0,0,1578000,1196600,11353000,6162300,8985800,27691000,20028000,14435000,5110000,2781100,1982800
13015000,0,0,0,0,0,1053200,1021000,946410,2960200,1665900,832950,2269100,1707200,558880
4071100,0,56039,0,0,0,0,0,0,0,0,0,1850100,1116500,1048500
2648700,0,66766,0,0,0,791410,395060,281220,556870,297960,259440,0,0,0
5538000,0,0,0,0,0,0,0,0,0,0,0,3335000,1607800,595150
7377600,0,0,0,490050,265950,1480100,540430,800090,1025900,840360,792940,342220,381700,417840
34410000,0,0,0,0,0,0,0,0,0,0,0,8515100,9182800,16712000
22625000,0,0,0,0,0,0,0,0,0,0,0,8329600,8319900,5975000
24763000,0,24763000,0,0,0,0,0,0,0,0,0,0,0,0
4620300,0,0,351370,418640,0,0,493940,0,0,0,0,3060100,296290,0
38787000,224750,886730,0,0,484850,0,0,0,0,0,0,15104000,12075000,10011000
42205000,0,199660,0,0,0,1363800,0,510280,8626800,5817600,3680300,6880000,7743700,7383300
3339900,0,180740,0,0,0,0,0,0,0,1941500,765790,451910,0,0
9183800,0,0,0,0,0,368930,0,209160,0,0,0,8605700,0,0
48705000,0,944250,2006300,3106000,3150200,9815500,3401200,5302900,8730600,6141700,5372500,0,0,733750
8681300,0,0,0,0,0,3312000,1116200,1192600,1696000,748070,616560,0,0,0
10067000,0,0,0,0,0,1647600,489470,0,3689000,2872700,1368200,0,0,0
5437800,0,0,0,0,256790,0,0,0,2946700,1393200,841100,0,0,0
38092000,0,0,748800,8011400,6254400,7777900,3852700,3879300,3308900,2431400,1827100,0,0,0
29180000,0,0,0,0,4734700,0,4034800,4565400,6470600,5951900,3422900,0,0,0
619820,0,619820,0,0,0,0,0,0,0,0,0,0,0,0
18176000,0,18176000,0,0,0,0,0,0,0,0,0,0,0,0
28130000,0,0,833460,4915300,3044300,6016000,3610900,4170200,1547500,1790400,1294200,544510,278040,84935
33383000,0,1585100,916020,6102100,6737700,5711000,4182200,5017000,1344600,1181300,606500,0,0,0
4349900,0,0,0,0,145670,0,0,0,0,0,0,1832600,1121100,1250600
2863600,0,176530,0,0,0,1045500,0,392780,752390,0,0,496410,0,0
28204000,0,1818700,0,0,192290,0,0,0,0,0,283870,8004500,6801700,11103000
30304000,0,0,0,0,0,3815000,1847900,2060700,3831100,2143500,1350200,4016700,4966500,6272900
77129000,0,0,0,0,0,0,0,388130,0,0,0,45878000,20178000,10685000
16595000,0,0,2351800,3750700,3014600,2579000,2075200,1385700,0,0,0,1206600,0,231270
4995600,0,0,0,0,0,0,0,0,0,0,0,2002900,1460100,1532600
19192000,0,0,653620,1420100,768210,5482100,842410,2649800,3661600,1330200,2384300,0,0,0
306850000,0,629330,11304000,32815000,19616000,67866000,32197000,33180000,36524000,21430000,15961000,19978000,9796200,5559000
27193000,0,0,1060100,1164100,469090,4860100,169200,1262900,255630,1103600,509240,7754700,4779800,3804700
9529300,0,0,0,0,0,0,0,0,0,0,0,4284100,2591100,2654100
3185700,0,0,211900,631540,0,0,549450,0,664070,613740,514960,0,0,0
48681000,0,108360,2935700,8491000,5379600,9126900,4207100,5207400,4725100,4459300,3380000,0,478410,182290
20207000,0,0,114450,769830,521540,3973300,3263400,4422500,2502700,2259000,1251500,1128800,0,0
18162000,53855,0,0,0,0,0,0,0,0,0,0,11550000,6557600,0
52036000,0,361760,0,7881100,6110000,6523400,0,10269000,7003700,4960900,3519200,3223900,1251000,931940
47036000,0,202210,0,0,361150,13453000,5483400,5906900,7891000,7393900,4153200,1257400,677610,256060
7272300,0,5018500,0,0,0,0,0,2253800,0,0,0,0,0,0
14437000,0,0,246360,2867000,2251000,2259100,1473600,972090,2154600,1376600,836510,0,0,0
56260000,9446.1,0,0,0,0,0,0,0,0,0,0,26143000,15177000,14930000
54940000,0,0,0,0,0,2201200,658960,1066500,4679100,3679800,0,17472000,16326000,8856000
27996000,0,108560,0,0,0,6688600,2591100,4448600,4978100,5377000,3803700,0,0,0
5538300,0,380890,0,0,0,0,0,0,794830,885380,379920,1360100,1213200,523970
175500000,69113,57916,0,0,0,0,0,0,0,0,0,90265000,52211000,32898000
3550000,0,0,0,0,0,0,0,0,0,0,0,0,0,3550000
66319000,0,0,191660,1183100,613880,8483300,3386800,5135800,18034000,17304000,11552000,435400,0,0
1034400,0,198300,0,0,0,0,0,0,0,0,0,0,836110,0
621520,0,621520,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7292300,0,0,0,0,0,1340700,589560,907480,2017000,1577200,860430,0,0,0
23643000,0,0,0,0,0,5010200,1656000,1396000,7879000,4825400,2876000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14537000,0,3151800,0,0,0,1493200,259390,0,2389100,1679100,776420,2356000,1284200,1147300
24797000,0,0,0,0,0,0,0,0,0,486150,205770,12762000,7162400,4180400
10198000,0,0,0,0,0,469780,204850,233660,1975900,1468000,1045500,3252900,0,1547700
20864000,0,0,0,0,0,0,0,0,0,0,0,11051000,6611400,3201700
4009000,0,0,0,0,0,0,0,0,0,0,0,2024400,1275800,708770
29896000,0,486540,0,0,0,1476200,1342700,956800,6026700,3547800,2904000,7415500,3312100,2427500
14224000,0,0,1023400,4292100,1617700,2623600,1057900,0,1585600,1168300,855820,0,0,0
728730,0,728730,0,0,0,0,0,0,0,0,0,0,0,0
7535900,0,0,0,0,0,0,0,0,0,273660,341060,3591100,2094200,1235900
11937000,222390,0,0,0,423980,0,0,0,0,0,0,4368000,3081200,3841700
63222000,672540,0,0,0,0,0,0,0,662330,0,0,27288000,16801000,17797000
5351200,0,0,0,0,0,0,0,318420,2757800,1159100,1115800,0,0,0
59405000,0,546490,0,0,0,1060900,526010,0,7450300,5295600,3798700,29065000,0,11663000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16846000,0,0,0,0,0,0,0,0,0,515620,0,8454400,4427600,3448800
16222000,0,0,0,0,0,0,0,0,6457000,5218300,4547200,0,0,0
113100000,0,633070,15106000,15689000,7142200,21749000,8191500,8630000,8037600,3329700,2743000,12389000,6132900,3330000
327500000,0,453030,15964000,26715000,11546000,47791000,15965000,16261000,41730000,26095000,17785000,54679000,28528000,23983000
138910000,0,143240,2061100,2972900,2928500,17335000,7090400,8038800,21430000,13979000,8825700,21627000,19275000,13202000
68763000,0,304480,2783600,4425700,2625600,22648000,7489000,9933900,7559200,3739800,3345800,2474000,955150,479220
15380000,0,881780,0,0,0,0,0,0,4959800,3735300,2030400,3773100,0,0
18238000,0,2317900,0,968280,0,2243500,0,0,7028800,0,4538600,645450,207980,287390
7642200,0,0,0,0,0,0,0,0,4480200,2271400,0,890580,0,0
1031600,0,0,0,0,0,0,0,0,0,0,0,0,0,1031600
3944600,0,0,0,0,0,0,0,0,0,0,0,1750800,1272900,920960
4941400,0,0,0,0,0,0,0,558650,1201700,641930,0,1482700,656150,400320
5457200,0,0,0,0,0,774150,0,367210,1788200,1879400,648250,0,0,0
24417000,0,0,0,0,0,0,0,0,0,0,0,14025000,6475400,3915800
84172000,0,0,0,0,0,0,0,0,12725000,1039100,4490200,30974000,17465000,17478000
7038800,0,0,0,0,0,0,0,0,0,0,0,0,3302700,3736100
25323000,0,184660,0,0,0,0,0,0,12799000,7448700,4891300,0,0,0
11654000,0,0,0,0,0,1452600,2206000,1858100,4270600,1052400,814440,0,0,0
9894600,0,0,0,0,0,2949700,2371900,2499200,775550,609700,688580,0,0,0
20964000,0,0,0,0,759700,4198300,1575400,1480700,3856000,3528900,2902800,1172500,891620,598010
3992400,0,104940,0,0,0,492350,221050,125420,1420400,842830,785410,0,0,0
1151500,0,0,0,0,0,268290,0,0,0,838250,0,0,0,45013
16261000,0,0,0,0,0,0,0,0,0,0,0,7474000,3953200,4833400
11503000,0,0,281520,764600,0,3592000,0,3175800,2185400,1503900,0,0,0,0
10579000,0,0,0,0,0,0,0,0,0,0,0,0,10579000,0
12819000,0,0,0,0,0,0,0,0,0,4044800,2693100,3800600,2281000,0
627600,0,0,0,0,0,0,0,0,0,0,627600,0,0,0
4329600,0,0,0,0,0,0,0,0,0,0,0,1067800,1368900,1892900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24784000,0,0,0,0,0,2882400,0,1462000,8363300,6022600,5129200,492670,275310,156490
13824000,0,0,0,839740,1360000,1562300,562540,32959,2816300,4328900,2321700,0,0,0
16934000,0,0,0,0,0,0,0,0,0,0,0,7503500,4462700,4967700
293720,0,293720,0,0,0,0,0,0,0,0,0,0,0,0
10238000,0,10238000,0,0,0,0,0,0,0,0,0,0,0,0
1088300,0,52598,0,0,0,0,0,0,0,0,0,628060,229690,177950
