Intensity IN_1,Intensity IN_2,Intensity IN_3,Intensity IN_5,Intensity IN_6,Intensity PD_1,Intensity PD_2,Intensity PD_3,Intensity PD_5,Intensity PD_6
1972400000,1360800000,2302000000,888630000,2407900000,770210000,426000000,760630000,16248000,351110000
91240000000,75662000000,1.0041E+11,50573000000,79259000000,58560000000,15417000000,30409000000,1096100000,18239000000
88760000,46878000,145070000,38835000,0,562570000,319810000,609030000,580890,370700000
15766000,7095200,0,3599300,9427200,0,0,10773000,1077700,734070
1.0632E+11,47990000000,92586000000,49074000000,50629000000,12379000000,5258300000,8377500000,889080000,7099400000
198770000,700220000,836260000,285980000,1355700000,57063000,16566000,58058000,1276000,50409000
3155200000,1580900000,2048100000,620940000,1407200000,268250000,138730000,177730000,22293000,134220000
0,0,0,0,0,121600000,69530000,101590000,91922000,103510000
0,0,0,0,0,93862000,98419000,59382000,89479000,100290000
87342000,92356000,79057000,43490000,95972000,0,0,0,0,0
263070000,146490000,285370000,114590000,270260000,0,0,0,0,0
1248700000,633670000,1092300000,263190000,563280000,25077000,7878200,12656000,1356300,7434000
6164900000,2668200000,1380800000,1395800000,2863200000,108440000,55535000,81481000,8450500,72018000
529880000,357610000,454470000,272010000,588490000,3602900,0,0,326010,3285100
44809000,19223000,28515000,13662000,18821000,0,0,0,0,0
5722800000,3247300000,6961100000,3001000000,4709400000,574520000,279570000,316190000,62086000,457990000
329380000,221490000,267390000,80241000,434130000,9031500,4584800,13325000,506020,6110600
228980000,225200000,214690000,194960000,656740000,88215000,41740000,60831000,1599900,57580000
1449200000,709650000,1088100000,375880000,554100000,37591000,15009000,22556000,813990,10913000
311470000,261020000,271780000,299190000,305610000,6825100,2245700,7745000,0,4679300
2498900000,2651900000,4626400000,1771000000,3241000000,41848000,8039800,66956000,5842500,32531000
12105000000,8160300000,13013000000,3166300000,12069000000,12947000000,5423400000,10096000000,1295800000,6213700000
1109600,0,5791200,0,0,0,0,0,0,0
330440000,173440000,416480000,212500000,433710000,80756000,43708000,60669000,2104500,39595000
11396000,0,7588200,0,4576600,0,0,0,0,0
11352000000,6856000000,7158400000,4817700000,6423700000,1573600000,627250000,1452200000,105510000,1371200000
18679000000,11259000000,23376000000,11735000000,18094000000,4105200000,1757500000,4814300000,539980000,3114100000
10764000,6158900,11612000,11660000,16468000,0,0,0,0,0
275370000,241780000,102740000,72623000,174350000,5519200,2500800,4613400,0,3799600
19545000,18525000,19853000,15736000,17346000,0,0,0,0,0
9747700,9817800,30944000,6182900,9362000,565070,257420,307030,0,497770
34572000,30400000,35825000,14332000,20880000,0,0,0,0,0
6658900000,3066000000,3138400000,1912900000,4019600000,0,0,0,0,0
1255300000,1050500000,1598400000,1199200000,1247700000,157450000,71294000,152080000,9775900,105850000
49893000,149850000,191830000,85504000,307060000,137600000,236160000,438060000,72699000,825290000
0,10019000,9638500,0,12164000,0,0,0,0,0
102570000,79405000,80141000,29366000,61736000,6072300,5198000,7962300,114710,2718500
57700000,39470000,25956000,5488100,61174000,1191800,596450,0,0,775700
29872000,35493000,65000000,17584000,65163000,207190000,89837000,194850000,15853000,145760000
1690600000,1477200000,1521200000,888180000,1873900000,644450000,450930000,647290000,37879000,474080000
433330000,194790000,312250000,230880000,336720000,0,0,0,0,0
75158000,30802000,59353000,30325000,27149000,11911000,5731800,10070000,0,0
8474800000,7761200000,12054000000,10739000000,11798000000,1184800000,523940000,603820000,151120000,714980000
7112600000,2363500000,3903200000,849940000,3990700000,579280000,261600000,255580000,21436000,498950000
104050000,74312000,308200000,80461000,176530000,0,0,0,0,0
9116000000,6202200000,10465000000,4028000000,9734200000,1233500000,253070000,432860000,18897000,541460000
2106900000,1002500000,3387600000,1948400000,1937000000,0,0,0,0,0
7926600000,2662100000,11405000000,3640400000,9868100000,823390000,381490000,653400000,15560000,495400000
13168000,0,0,0,51249000,0,0,0,0,0
3240300000,1520100000,2839500000,1202200000,2240800000,20769000,14583000,46399000,2026800,10291000
164950000,78256000,133400000,68231000,128780000,3035300,0,1829900,0,2018800
199270000,106300000,182250000,97975000,118170000,0,0,0,0,0
201520000,155860000,384760000,69264000,85435000,15704000,4330200,2435800,0,6087000
16877000,0,21615000,4051800,0,0,0,0,0,31839000
56997000,23804000,95597000,44572000,99495000,0,0,0,0,0
10441000,5956700,9201200,2685800,3324200,0,0,0,0,0
820870000,479290000,1089700000,364190000,530440000,24662000,6709300,13003000,0,8396100
11775000,0,0,2685200,8548100,0,0,0,0,0
114050000,71050000,172560000,51024000,92746000,1526300,565730,1041300,0,1288100
12856000,10929000,6800300,8444200,7699200,0,0,0,0,0
3874400000,2743700000,3948200000,1146100000,4063300000,192220000,181720000,172210000,4624000,157140000
731710000,397280000,601290000,175540000,533210000,7462000,2378100,9177600,0,4717400
549060000,468160000,620000000,249600000,652200000,43806000,14359000,35659000,2241800,29326000
212900000,241790000,656420000,91963000,256140000,52623000,23369000,36394000,1699900,35540000
1207900000,1023300000,1545800000,552090000,1193900000,41353000,16353000,35517000,609260,25475000
864480000,718900000,1427300000,639330000,1184600000,59281000,33278000,64893000,629020,29305000
10124000,5141000,9529900,1734700,9794900,0,0,0,0,0
108100000,194530000,174660000,45664000,179940000,90715000,41736000,97705000,4698600,58953000
677650000,478680000,589740000,302470000,759330000,11209000,4525800,7689900,493520,3674100
913430000,545420000,1718000000,521400000,987470000,6793000,3539700,513020,340090,2128100
5830000000,3342800000,10314000000,3902700000,5209100000,1170700000,542770000,888170000,40014000,674500000
162710000,79779000,230170000,75860000,198610000,4768500,3313900,12030000,498970,5220900
1232000000,1486800000,1413600000,1306600000,2166200000,329940000,116550000,438380000,16069000,268860000
21136000000,16156000000,30740000000,11885000000,22469000000,8614900000,3175400000,7412300000,527760000,5369600000
32603000,0,0,0,21035000,0,0,0,0,0
49212000,13929000,44130000,45442000,64754000,0,0,0,0,0
1091500000,657150000,439050000,318900000,1004500000,86098000,67403000,131610000,9937000,96549000
1261700000,902320000,900370000,142740000,1096100000,267060000,77443000,117190000,12109000,108390000
3062700,7416800,11419000,22860000,0,0,0,0,0,0
17136000000,12618000000,20932000000,6694100000,15634000000,11368000000,4366500000,9396500000,905510000,4262500000
108970000,71047000,90492000,46939000,72682000,2040900,1348200,1532000,0,0
34302000,15776000,46073000,13949000,32588000,0,0,0,0,0
0,4988900,4930200,2424400,5686700,0,0,0,0,0
3506400000,1481200000,4376600000,1469200000,1676600000,4159000000,2707500000,4766900000,121990000,2380000000
19030000000,13974000000,15654000000,10017000000,5638300000,3895200000,1589900000,3631200000,258660000,2101900000
25374000000,4895700000,18456000000,12256000000,9059500000,6428000000,3485400000,8704300000,594450000,5006800000
355790000,431470000,455840000,344300000,756910000,0,0,0,0,0
39425000,61765000,78817000,45030000,48122000,57684000,14816000,35770000,3281300,16586000
302730000,208360000,382160000,193380000,499060000,96614000,29287000,50055000,9052100,69010000
1293000000,589620000,1069600000,584250000,1046700000,32848000,10416000,21765000,1526900,14347000
1407800000,917600000,1744400000,565870000,1600400000,955990000,323330000,782720000,69473000,588020000
4305600,5550500,11122000,0,0,0,0,0,0,0
137970000,14656000,325770000,56110000,135740000,0,0,0,0,0
240800000,133110000,203720000,124910000,249890000,17550000,11197000,11215000,1037000,6435900
246590000,179980000,135440000,48902000,95208000,10226000,4037100,6619200,321280,4889300
204960000,216260000,179750000,136160000,272190000,0,0,0,0,0
20271000,9223200,32992000,17631000,8686400,0,0,0,0,0
6226400,0,6485900,2734800,3308100,0,0,0,0,0
60596000,6818800,10005000,22211000,44277000,0,0,0,0,0
32047000,108400000,42195000,34292000,17840000,243880000,138440000,520910000,18044000,24150000
90188000,50408000,2929400,11444000,37693000,0,0,0,0,0
453690000,311390000,400360000,150820000,519010000,38548000,11103000,48428000,4069900,50889000
508880000,509090000,805390000,278570000,665790000,78137000,18538000,98998000,4081200,82626000
80470000000,56833000000,72225000000,41967000000,62368000000,7017700000,3318500000,7190300000,264150000,4449100000
992890000,871630000,1092300000,658780000,1157900000,12851000,3936800,9855800,0,6468200
864930000,883200000,1317100000,443350000,1181800000,10837000,3146000,10996000,967020,6444000
40838000000,36547000000,45407000000,27508000000,39188000000,3135200000,1294900000,2216200000,175030000,1851300000
639200,730890,34624000,0,7549900,0,0,0,0,0
20193000000,13492000000,17362000000,7716300000,16879000000,509210000,221800000,610990000,64347000,269740000
42252000,46688000,70836000,46498000,11436000,0,0,0,0,0
13417000,7945300,25367000,4145300,8955600,91341000,56955000,62579000,4986700,63500000
6214500,9636900,5405400,6955800,9710800,0,0,0,0,0
129500000,16319000,96229000,25804000,22383000,0,0,0,0,0
449330000,357000000,236210000,250150000,391570000,0,0,0,0,0
768370000,392760000,614580000,188410000,505320000,62835000,38532000,58174000,1952400,31823000
22888000,9705000,11164000,10052000,18001000,0,0,0,0,0
0,8297400,0,0,0,37281000,14698000,39727000,979760,33758000
66548000,58078000,88057000,45365000,57147000,0,0,0,0,0
527720000,280180000,861330000,90932000,461650000,16337000,6669400,10522000,0,7140900
505600000,592000000,898880000,312720000,747220000,38355000,13572000,27642000,0,10154000
294450000,131290000,308220000,35529000,225770000,1196400000,739060000,1047400000,40360000,968900000
661100000,351170000,349670000,176400000,419570000,115770000,52402000,48150000,4223100,53040000
590080000,483690000,606020000,260790000,554060000,4769300,668760,3778700,0,0
4691100000,3475100000,7994700000,1773600000,4407100000,780910000,346550000,743150000,64948000,594740000
26317000,0,2162600,0,0,0,0,0,0,0
193510000,69276000,142700000,28382000,161220000,8710400,5862600,6947800,307650,7068700
3371000000,2054700000,3826500000,2283100000,3451900000,30726000,13862000,31204000,1059600,35640000
255310000,190100000,397320000,112970000,282890000,6419700,1617500,2890900,0,0
1949500000,1077400000,1924700000,870570000,1480100000,89126000,24549000,88645000,7069500,38820000
19121000,21060000,31858000,16540000,8848300,0,0,0,0,0
72504000,45224000,28122000,22960000,58869000,2375000,0,2182900,0,0
231220000,241040000,233520000,170870000,457560000,70967000,22191000,46910000,1831800,23254000
1261300000,840640000,1200200000,58681000,2994800000,666060000,308080000,525760000,15001000,352880000
1012700000,390320000,729810000,356510000,527760000,26068000,12070000,24526000,1771000,11897000
22478000,10516000,25498000,14001000,54846000,0,0,0,0,0
0,5008100,0,0,6369800,0,0,0,0,0
121120000,49245000,72931000,22821000,93833000,0,0,0,0,0
641980000,687360000,471000000,183420000,845930000,1216700000,459720000,840470000,105310000,395850000
12552000,8343700,8507900,4714500,14949000,0,0,0,0,0
56654000,49399000,39528000,24262000,0,0,0,0,0,0
5283700,6584500,14573000,7758100,4521400,0,0,0,0,0
2743000000,1969500000,3300500000,1014700000,2258600000,118920000,31955000,96250000,5206000,80064000
83330000,46717000,100870000,22963000,59972000,0,0,0,0,0
3857400000,3433800000,4984200000,4141000000,4786600000,627400000,320400000,598550000,32654000,445370000
5312200000,2903100000,5426500000,2152600000,4099800000,463350000,238410000,487550000,40539000,373660000
88153000,0,2681000,0,0,119760000,48185000,122430000,8886600,83377000
69947000,75019000,177380000,78934000,172120000,268090000,112470000,258130000,16058000,203550000
44840000,26580000,234520000,14621000,37354000,0,0,0,0,0
124990000,53055000,115250000,52915000,122940000,9437500,1820900,9168200,0,604470
10177000,7856500,28596000,3223000,13429000,5489100,2177300,4491800,0,2996700
1601800000,1862100000,1678000000,605030000,1586600000,78624000,36501000,48414000,9683200,52291000
214120000,107260000,137060000,4690400,3903200,0,0,0,0,0
3532600000,1890000000,2968900000,1470800000,4331900000,64705000,6898500,100520000,8052000,71143000
11608000000,4698600000,12590000000,4350400000,10012000000,23769000000,13301000000,21880000000,1757700000,12192000000
7409500,3153400,6079000,4010400,10043000,0,0,0,0,0
3223100000,2675600000,2856400000,379040000,3497600000,408900000,191770000,302510000,30509000,392190000
326930000,221590000,338500000,331310000,1104000000,5549000,3642500,4773600,1839300,1044300
448440000,295770000,354970000,184370000,352440000,3060300,1261300,3810800,220470,1693700
1636500000,3093700000,1218900000,2354800000,2115000000,171860000,75973000,135670000,3355900,40402000
467640000,247950000,392920000,206750000,362360000,36052000,17051000,31352000,2836200,19223000
461030000,553730000,600920000,283850000,623740000,45431000,19542000,29810000,2020700,36682000
20464000,18161000,16290000,18370000,39342000,0,0,0,0,0
1991700000,1256200000,1499300000,902030000,1407400000,28134000,11032000,23585000,1151500,11505000
3182100000,2348700000,2797800000,1237900000,3984500000,302630000,76103000,137950000,3942300,575630000
0,0,0,0,0,39399000,30232000,26861000,972100,8989900
116230000,101070000,319230000,80816000,128250000,45229000,17607000,29109000,6126600,34345000
25412000000,18143000000,26183000000,12395000000,23230000000,3083100000,1075000000,2004400000,197790000,1681800000
213370000,189870000,396750000,139370000,213900000,298860000,122870000,271840000,20226000,278770000
134050000,109220000,126170000,2457300,189830000,0,0,0,0,0
711170000,239720000,624080000,209050000,522000000,15931000,14104000,39100000,1553200,2967900
12582000,10276000,24361000,32983000,79377000,677020,625130,566640,0,2494000
0,4479100,0,0,0,136010000,77063000,337920000,9220300,22895000
578240000,421420000,803020000,272390000,566510000,182450000,77680000,142560000,4602900,78864000
291220000,205320000,298920000,241290000,242780000,33640000,14061000,32905000,2421400,34184000
46651000,68850000,3637100000,1227200000,1222000000,0,20145000,0,0,10461000
1279800000,675600000,1419400000,645300000,845810000,6280500,4761500,3971800,176010,3756600
209970000,223300000,243030000,114070000,215640000,0,0,0,0,0
11677000,5822700,10397000,14130000,12307000,0,0,0,0,0
1557500000,1173100000,894070000,564120000,1025000000,21996000,10456000,24953000,3726700,16602000
4242300000,2706600000,3789200000,2533100000,3244700000,841910000,321560000,652230000,50948000,451090000
