Intensity,Intensity 30_1,Intensity 30_2,Intensity 30_3,Intensity 35_1,Intensity 35_2,Intensity 35_3,Intensity 40_1,Intensity 40_2,Intensity 40_3,Intensity 45_1,Intensity 45_2,Intensity 45_3
1402700,246480,226830,183000,98739,76931,84008,162000,136460,112050,31745,27993,16412
4756600,476280,337200,360270,301000,269360,331300,593830,479220,484760,363240,417410,342730
4920200,0,0,0,1393400,0,0,0,0,1054200,1037400,0,1435200
1770900,0,250800,0,0,194680,131140,0,357040,259260,0,329520,248460
7572800,399950,344480,380470,478540,301330,317720,650950,556350,545860,1168900,1358000,1070300
1466000,119970,68023,62457,55071,36365,57779,114420,124830,118690,242150,286630,179630
3783200,310870,703500,441370,214500,142760,176310,542290,225560,122210,253840,399880,250130
21511000,3242300,1527900,2116000,1497600,985370,1447100,1885300,2453200,0,1834000,2241100,2281400
510350,0,90952,162550,48106,45119,57460,106170,0,0,0,0,0
8199500,1635700,747350,655700,916670,303470,244100,1289000,989170,743270,246880,229080,199140
15216000,1346800,1165100,1269800,660280,595070,752450,904360,1110500,1079400,1989000,2348400,1994500
4914700,629380,245290,288360,406820,385460,247680,708600,879840,645940,206260,221730,49318
534150,0,0,0,164020,151510,0,218620,0,0,0,0,0
11662000,1408300,1026600,1100600,585530,478890,492160,835210,1005600,1068300,1216800,1420300,1024200
27435000,0,4554700,1774200,1825300,1005000,1455600,4245400,1649500,723340,2918900,3662300,3621000
22584000,1158900,789640,1844600,2083900,1054700,1352900,4675300,1753500,0,3771400,4098900,0
3710800,248070,183100,204660,329150,265340,297640,479910,544390,573390,188180,227520,169470
2311400,655240,338260,367180,383480,0,0,502560,0,0,64672,0,0
11829000,1604300,611450,732910,1116400,509610,408800,2289000,1261800,815760,1200300,807230,471370
2121800,267420,183260,214000,129300,100220,113690,235410,193860,173580,171240,194350,145430
9095600,448040,385170,339010,322860,368730,363740,799600,710260,689870,1600600,1586100,1481600
1729700,325920,225330,246340,101460,98460,77988,166290,249810,238120,0,0,0
3145400,276430,213350,244980,235940,281760,252760,407140,361080,330530,194240,192000,155160
4943400,402710,428090,551740,300840,0,402770,721810,437790,411590,388910,515210,381910
4253400,421530,375130,328690,257520,175590,303950,354370,352270,386320,414130,540180,343760
10299000,1786400,712490,986980,688160,576160,597750,1228100,1132500,1197200,473800,483410,435660
3152800,394380,484550,563980,158660,152360,219650,298480,237010,216960,117490,189050,120200
5639800,821460,773760,422490,431690,183000,67018,508780,1098100,728420,208530,241930,154640
4381100,818380,510960,0,344070,253870,326350,502170,535780,513740,309290,266480,0
4478100,1355700,0,619550,651340,0,226060,560970,440420,316500,155500,152030,0
16312000,455850,603390,1732200,190160,146830,377110,239140,6689800,5590900,66464,153870,66294
2001100,643240,161540,128920,0,78835,0,399910,146110,170030,178180,94291,0
6741700,1155700,308750,256200,872930,378940,169490,557110,1140100,965140,207670,285530,444090
2865900,607250,249450,0,108180,135030,0,0,657260,1108700,0,0,0
2065900,213370,226550,151020,241580,101660,0,176850,422810,284530,71131,120180,56213
22347000,2691800,1803600,2610300,1412300,1316400,1719900,2112800,2526400,2850400,712120,1487000,1103800
7945300,1649400,807640,913470,474740,592900,425570,886220,468480,383290,679900,663710,0
853690,416610,0,233310,0,0,90321,0,0,113450,0,0,0
4227200,654800,331060,423140,315530,242410,203570,437740,492180,497310,223190,208690,197580
12700000,2350700,1377800,1551300,823470,724440,674710,1383200,1390500,0,874860,872410,676960
6562800,577990,485910,506320,402880,317240,364930,651400,807430,769550,551470,619500,508160
99758000,16196000,7568700,6147700,11229000,4317200,2860800,13251000,12289000,7531400,9119900,5486400,3760000
1667200,668170,0,0,295830,0,0,473570,229630,0,0,0,0
1282500,227130,0,209380,131840,0,68144,150320,157330,166050,0,88934,83352
1955800,616530,207430,181010,261130,120690,90346,357140,0,0,0,121540,0
438080,98383,0,41547,65132,0,0,147930,0,0,0,85088,0
12773000,1994700,1128400,1488000,929830,655650,652070,1461400,1327800,1212800,657170,733340,532250
5550700,689740,565370,878660,362710,320670,391870,600850,803420,342540,205300,211560,178030
75608000,7326300,6326600,9818100,3592100,2553300,3519100,7382600,4667200,3964300,5708000,15462000,5288700
10565000,1963500,938520,1122700,678770,454920,1092300,904090,893600,883240,650000,534190,448920
7105800,1791000,517120,595540,637300,219590,195690,1075000,655040,614320,513790,291410,0
16651000,2538200,1310100,1404800,1025300,671700,847060,1846800,1448400,1422700,1458600,1436900,1239900
16174000,1296900,984060,941860,452750,416260,479600,652640,765900,758830,3121700,3495800,2807600
2266700,427130,330940,363080,179750,177620,227770,0,0,0,273590,0,286860
1064400,100340,83015,107180,70299,49263,100750,139670,0,61512,125070,126990,100310
571260,0,0,62024,0,0,0,73208,0,0,178060,141120,116840
4723300,1077600,180960,275450,207240,257970,287970,479320,656940,612510,107970,389970,189310
11066000,2355500,802000,1224300,1002200,509690,746230,1498200,792560,844490,562730,442190,285480
11852000,1365500,928640,1203800,730120,615350,735110,1257800,1310300,1166300,917320,901750,720070
6601400,1095400,546490,636420,739540,395260,493940,0,581980,573690,518510,496250,523910
6041100,700390,397270,611330,515300,374660,351120,0,819490,716520,581420,577670,395910
2523700,236500,181990,204140,126410,110890,86009,230440,264330,199820,272390,342380,268430
15985000,2052000,1310400,1415700,1012700,853550,765980,1455200,1627000,1304400,1690600,1435100,1062600
17213000,1835900,1168200,1362600,897600,844310,870820,1469300,1727900,1580600,1639100,2145100,1671400
2873100,440360,332590,483000,201400,155460,0,412440,540650,0,201970,105190,0
13117000,1915100,1012100,1218700,1124300,703840,653170,1786200,1433300,1254800,829540,674810,510820
5712700,474960,263870,353970,249490,212880,220220,364370,394100,393020,910860,1050400,824570
1799600,317370,230530,272250,106790,149420,0,157310,187800,182020,99230,96892,0
803850,249700,161530,136590,0,0,0,0,0,0,168350,38944,48746
365150,129910,38530,35485,43625,21607,0,0,48293,47695,0,0,0
1962300,101580,0,0,874350,0,0,986350,0,0,0,0,0
169530000,17231000,8946600,12130000,12258000,6990700,7812700,22001000,11672000,10511000,25828000,19559000,14593000
23250000,7251400,1209600,0,850290,972960,342300,481420,2966400,3681600,3837200,532200,1124600
205040000,42290000,20149000,22371000,0,9684300,11710000,19920000,21614000,21354000,11169000,13375000,11400000
22038000,3353800,1992600,2220600,1465100,1291100,1331300,2537800,2755900,2517400,896440,981160,694760
1268600,330940,209140,0,97433,73129,0,165220,239420,153330,0,0,0
7739400,252500,568810,566230,272510,419460,410580,590340,631330,629470,1208300,1162000,1027900
5245100,697260,477480,562880,281100,267080,380760,571110,501050,570140,224170,337050,375060
11217000,1225100,929030,992400,971820,657390,651910,1332600,1245200,1326800,659730,741490,484030
4026400,453220,363920,359910,292770,191370,302560,532260,371510,330920,265670,310650,251650
2117000,320140,0,292740,190610,142370,202370,0,0,391740,179050,204760,193190
966560,61029,59943,85944,52318,45692,0,52275,73859,53874,165210,177200,139210
2352300,730590,0,519330,221600,0,196050,345090,0,339660,0,0,0
1201100,0,258250,258300,0,0,0,0,0,0,267690,214370,202510
1163900,244870,184770,172780,75790,63556,63294,101120,92277,82813,35223,30279,17154
1219700,0,0,132820,111340,65905,53362,152410,158820,191520,128820,144440,80308
1436900,303380,0,223370,187500,73618,0,166270,185910,194480,0,102340,0
4011800,318480,667850,38824,0,52116,28442,85209,1192600,765530,334410,310360,217990
3743800,793620,230580,155530,438070,108280,99258,489650,224600,228940,533760,441470,0
11520000,3464000,1333100,1502800,1004200,510350,592240,1034500,0,824100,469600,402620,382950
16023000,1999700,1422300,1604200,978640,904810,865520,1473500,1659600,1440000,1281300,1442300,951130
957770,184840,144750,159620,60407,70865,40819,100250,97412,98806,0,0,0
9539200,0,1338500,1570900,0,847040,865900,0,1386700,1402000,794450,689670,644010
6523700,1077600,796520,873840,382620,296280,378120,745170,722890,712690,163330,211980,162700
3635800,269210,240880,219320,377570,191330,249150,370250,323490,391080,509870,493630,0
1002900,121670,91161,89003,47391,0,86351,84493,84569,78718,96138,130620,92782
2759500,654710,353730,251540,259840,142650,149860,316340,256350,160670,81482,73915,58468
731820,137690,120000,69303,43332,26310,26762,109970,64225,48852,41608,43768,0
1968600,176680,143530,190830,160830,134540,107710,228540,228430,200320,133360,175480,88309
95538000,9614900,5616400,6308400,6243300,5334800,5979800,11533000,10860000,7955100,8561500,9144800,8386000
1026800,191730,0,0,90501,90775,102600,176510,176390,198330,0,0,0
7499800,1196600,534810,640220,658770,237730,407040,874280,513650,535880,471970,633020,795870
6333800,835830,597130,933740,395880,307900,412660,695950,617530,693190,249710,326130,268130
3532300,807090,278270,289250,352590,165100,228750,496000,364680,423630,0,126950,0
9803.8,0,0,0,0,0,0,0,0,0,0,9803.8,0
9421600,1962200,1221200,1360400,348850,347680,355800,726100,760670,771070,544930,538630,484090
6308900,874960,482790,689590,621460,501780,854400,803990,494390,422230,178970,201020,183300
3037000,623830,353300,376690,197190,166010,0,440520,365120,257700,106690,149940,0
3689400,778720,242660,202600,247350,201180,232200,681140,516410,0,310470,168500,108190
9846000,1439900,982480,991240,695980,522290,500350,1230100,1311800,1080000,436670,362430,292770
430140,0,0,107660,0,0,0,0,0,186220,0,136250,0
3110300,686950,403240,344870,226730,176040,132440,302270,258500,254010,126400,114320,84552
371490000,20772000,14382000,15245000,15892000,12535000,12958000,27213000,28746000,25236000,65208000,73346000,59960000
4424400,940280,310900,0,0,113440,0,0,1019200,1505900,348080,0,186550
2333900,305630,127340,0,0,93613,0,0,903260,904030,0,0,0
122720000,16529000,10847000,13171000,7395200,6018000,7907100,13663000,14185000,11922000,7467300,7523600,6094800
1409800,301710,145540,102010,68332,66979,80077,134530,135460,130750,109290,71217,63869
283640,0,0,0,0,283640,0,0,0,0,0,0,0
1651400,247040,241200,188530,113460,98473,119210,119610,207200,202240,114460,0,0
379330,127310,0,76911,39180,0,0,71998,0,0,0,63930,0
3638100,530820,306370,0,229080,218440,246750,554110,480130,461360,238530,202850,169660
2850000,111230,97335,87820,92461,85289,168470,184560,153500,179100,569270,647380,473570
2199700,401620,200420,223990,137950,130650,99294,162540,196200,145920,183730,175250,142170
1783400,360600,200710,128110,130900,69700,0,223460,307820,209360,71504,81242,0
40344000,12826000,3224100,3879100,3094800,1490100,1764300,6775000,2699500,2459700,922610,696320,512780
608800,23323,32698,0,0,0,0,55635,40932,30522,212370,70514,142810
8634400,638440,388800,450440,312170,255930,256630,615440,563030,590840,1756500,1644400,1161800
649480,117950,97248,69893,29715,28730,27953,57154,89488,61685,23319,32228,14120
1284600,135310,55452,62488,154470,35415,0,219510,210920,236880,86609,0,87493
3237200,695870,0,255440,371960,0,219060,648430,0,435920,35190,382970,192390
42942000,2080000,2185500,4535800,2583900,2420400,3505700,5483100,3180900,3654900,3242900,6276400,3792200
21253000,6684900,1180800,243070,1291900,1059000,613300,1016100,2737000,2570500,2008900,830080,1017800
18175000,3601500,1231900,873410,874620,870430,830270,1024300,2113800,2061700,1963000,1449400,1280700
7490500,0,534680,517590,552400,306470,196560,873880,961540,827410,1171500,840970,707550
772860,130130,59915,58461,66885,44668,24593,89335,136550,124760,18084,19480,0
3377300,623460,521350,508340,247800,181190,0,352780,515280,427140,0,0,0
83930,0,0,83930,0,0,0,0,0,0,0,0,0
9492000,554330,480460,176540,464090,317510,176270,827190,1367000,891270,1544300,1493700,1199400
2647300,284290,274900,239700,192110,146930,94314,221940,229750,241320,264680,289180,168170
4201100,394860,304290,278320,219530,236850,304060,547500,592730,508010,289760,287510,237650
900620,0,153530,68542,0,183360,0,0,176750,61293,0,139500,117650
6465900,2500800,983830,0,212690,252550,0,0,1439700,1018500,0,0,57777
1563400,291890,348070,0,0,143180,222130,249850,150830,0,157490,0,0
7230800,802890,655570,688230,409770,341790,467380,713050,824120,833380,504200,548980,441390
1722700,304030,186280,195720,120080,79896,112400,267000,206640,173480,29075,22972,25156
9885700,1111900,0,856220,595470,0,678750,1136300,1154300,1156300,999230,1210500,986840
115150000,23934000,12218000,12297000,6084000,3871400,4680700,11573000,8121000,6969500,9550800,8645200,7208300
3028500,368360,246380,192660,225780,148550,125650,251420,233230,219610,345070,378580,293270
2212100,385830,381190,0,350480,137240,0,241530,672250,0,43628,0,0
3890300,435260,422490,487360,208100,233450,243770,413540,375570,459400,183960,211580,215820
1609800,242610,120470,162040,123520,96404,106350,173790,201090,196300,69940,57934,59317
2428500,315510,286600,239270,108020,105340,124660,349690,165050,164920,207630,199280,162490
530200,0,128130,0,39685,34212,32332,87563,105320,52839,23669,0,26446
16738000,2700900,1618700,1696900,1111600,931840,1032700,2066100,1639100,1753000,784520,710760,691690
13087000,1785000,2909100,1211300,790030,573510,442050,1142400,1850100,1427200,284790,364600,306850
209550000,21196000,12871000,14896000,10595000,8893900,9645100,18967000,18227000,18053000,26688000,27895000,21628000
8462300,940720,607420,701720,619400,611950,664890,0,1318900,1418600,497120,573730,507900
273730,82106,0,0,21461,0,0,0,0,0,170160,0,0
7469500,1297900,694760,720500,447230,278360,383400,839440,704320,639290,843590,328660,292010
11896000,1349900,1373700,1483800,657200,554770,830780,1033600,1244400,977400,844990,827450,718380
423870,90089,71451,0,128420,65312,0,68606,0,0,0,0,0
4703000,1281200,382050,527400,177610,183040,219130,303520,340520,304670,290770,362090,331010
8264900,408410,0,349150,251090,0,229160,171010,0,0,1548800,3055100,2252200
3225400,0,274790,307950,204200,181220,255860,491220,244090,201030,310480,439000,315610
1426500,224570,57354,0,139750,94411,74038,223050,205870,154440,141390,111590,0
263940,0,37952,35388,22765,11681,23989,49419,57376,25373,0,0,0
717330,219980,206960,134020,0,96916,59454,0,0,0,0,0,0
1423300,0,158620,216490,156930,118800,94792,266360,197430,213840,0,0,0
17058000,3063600,1383600,1618000,1339200,1092500,1427600,2560500,0,2089600,879010,745560,858750
2326400,193660,153250,158010,163050,162330,225260,424790,379930,0,466170,0,0
249980,37023,110760,0,0,0,0,0,102200,0,0,0,0
4250000,589940,370360,442420,263930,230790,251470,490760,581940,482880,193260,198980,153240
179910000,16706000,12630000,13527000,10129000,8786300,8621300,17420000,18315000,15995000,20118000,19870000,17796000
250060,0,205690,0,0,44372,0,0,0,0,0,0,0
2044200,201330,143450,116360,135240,94371,113530,200810,153110,132610,268480,279870,205040
5677900,616610,341160,394940,334600,303510,357000,620970,711880,676870,436730,503600,379990
31094000,8781400,4952400,5251900,1773100,1124500,1585500,2714200,2541600,2369100,0,0,0
3862100,477710,315620,602070,274800,142020,184660,466400,362480,245460,268680,312030,210190
3733400,756530,377310,255180,272610,223500,55306,334770,694890,503940,137850,121530,0
3493200,614850,382710,470600,251040,189600,190940,388990,483270,490810,0,30408,0
369500,0,125250,113350,24390,10235,0,0,0,0,39112,35656,21512
1483400,216360,185960,181590,95992,72211,93377,130900,146800,196600,40843,69396,53396
6885000,1276000,753320,882190,422980,289870,347900,737040,651350,699940,241980,345580,236850
1837100,157020,94405,125840,105920,65435,96639,185540,183580,139420,211990,237210,234150
703850,130620,98601,69099,69010,40587,43596,83362,74386,68211,0,26377,0
2230700,662770,364060,72004,221670,113500,97874,174120,277090,220630,0,0,27016
1897200,448300,341890,347590,165960,129440,93906,0,179760,190360,0,0,0
3694100,524030,290100,253990,345190,309110,202830,335880,400550,258750,236990,267150,269550
8024200,766230,769640,783220,523370,394930,535360,842660,872670,707410,578930,723430,526380
2911200,300170,241070,302940,186460,155990,245100,330620,301080,0,320500,318180,209050
391610,0,0,123240,61437,0,0,81850,107560,0,17519,0,0
1146400,161190,104810,104600,71748,71096,69701,103550,111790,113120,74439,88604,71762
878340,503440,166750,0,97994,0,0,110160,0,0,0,0,0
37745000,580720,496490,552030,5720000,4339000,6831500,4403600,6302400,5129100,1091100,1394000,905200
4928700,1312400,368340,298110,288300,235940,310400,531450,617900,380750,351270,0,233850
1402100,168450,110570,117430,0,82692,162530,0,0,196780,147110,188140,228390
1249300,118490,120800,83887,92964,51097,60787,123110,128970,140430,121730,122240,84776
692380,193100,91245,107020,30426,0,64425,54636,56887,81141,0,0,13501
3466900,461620,329320,310390,191460,189710,173500,441720,413450,337390,197250,209100,211990
11397,0,0,0,0,0,0,0,0,0,0,11397,0
582800,0,138210,136670,0,51470,0,0,112730,0,0,143720,0
7306600,1316700,681710,1181300,396650,283770,453700,651670,627050,554750,376620,395760,386840
38465000,6488900,3806300,4453000,2913100,2140100,2270700,4532100,4020300,3771200,1464900,1413600,1190600
575170,97494,37705,41638,57803,38384,0,112730,71815,0,67544,50056,0
4755800,849380,348690,533600,293010,231950,309950,436660,504830,520450,213490,276290,237520
722290,0,0,0,309960,412330,0,0,0,0,0,0,0
3498400,341260,188720,261430,351110,275180,258160,480080,584640,488190,80110,112840,76727
1061100,180630,0,143710,148760,77424,73594,170370,138800,127760,0,0,0
8891100,955280,0,573510,427510,0,346630,685060,0,569520,1897900,1828000,1607700
9215800,1338100,979560,1047800,543820,405920,580380,868520,962510,951650,459420,598870,479300
1175300,601060,0,419220,0,0,0,0,86433,0,68551,0,0
514250,0,66706,59657,0,85150,0,0,147010,0,0,155730,0
1583700,217600,215900,119980,164550,59044,17439,128700,269080,209620,59067,82872,39864
1655900,154750,155060,268730,170680,130330,118680,304490,167980,185190,0,0,0
74816000,8837200,4422800,5555900,5633200,4704400,5273400,11654000,10470000,9899100,2937700,2923700,2505000
1017000,220770,290650,0,112240,56617,0,131200,97508,0,108040,0,0
88562000,11227000,8329800,8933500,4866500,3875300,4942100,8969700,7751400,8229400,7087300,8305200,6044400
155090000,8101700,8220700,15813000,5761900,10491000,12326000,26331000,23402000,22356000,11636000,57995,10588000
