LFQ Intensity Lysate I,LFQ Intensity Scrambled I,LFQ Intensity Norad I,LFQ Intensity Neat I,LFQ Intensity Malat I,LFQ Intensity Lysate II,LFQ Intensity Scrambled II,LFQ Intensity Norad II,LFQ Intensity Neat II,LFQ Intensity Malat II,LFQ Intensity Lysate III,LFQ Intensity Scrambled III,LFQ Intensity Norad III,LFQ Intensity Neat III,LFQ Intensity Malat III
348650000,0,113640000,0,50153000,266170000,32245000,81141000,101240000,36263000,120390000,60233000,84804000,52882000,0
10480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,145300000,0,0,0
152880000,0,252030000,0,0,362600000,37392000,174290000,199100000,39224000,243460000,104480000,239710000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560650000,0,604740000,0,95751000,613470000,196110000,405880000,390850000,140970000,363240000,187530000,317060000,164660000,0
185800000,0,303990000,0,101310000,183680000,0,204110000,186440000,0,152620000,0,132710000,102540000,0
0,0,0,0,0,0,0,5828600,6992300,0,0,0,0,0,0
560210000,117020000,226650000,71278000,190980000,641690000,202220000,325090000,315070000,208630000,599520000,174890000,334660000,202570000,0
102370000,0,77558000,0,50663000,137950000,0,77971000,77161000,0,74567000,0,84536000,40581000,0
28104000,0,0,0,0,56659000,0,37586000,52183000,0,0,0,43378000,0,0
215540000,0,124570000,0,0,141040000,0,65118000,75697000,0,0,0,40663000,33781000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58977000,0,32641000,0,0,65288000,0,42460000,43572000,0,41461000,0,31243000,0,0
0,0,0,0,0,68183000,0,0,0,0,0,0,0,0,0
0,0,23194000,0,0,36169000,0,0,0,0,48433000,0,0,0,0
0,0,0,0,0,26677000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17910000,0,0,0,0
24742000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127480000,0,233600000,0,0,105050000,0,29200000,0,0,92120000,0,29711000,23534000,0
32875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5971400,0,0,0,0,0,0,0
47131000,0,45112000,0,0,90482000,0,80646000,52261000,0,39971000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35368000,0,26684000,0,0,39184000,0,66865000,35362000,34819000,39375000,0,42118000,0,0
13236000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218270000,74047000,169580000,0,63225000,98388000,0,65371000,66877000,0,180440000,71394000,103160000,0,0
0,0,0,0,0,16487000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,52738000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,22568000,0,0,0,0,0,0,0
0,0,0,0,0,44535000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,32361000,0,30303000,0,0,56832000,0,31477000,0,0
0,0,28011000,0,0,0,0,0,0,0,0,0,0,0,0
26437000,0,19393000,0,0,43397000,0,19006000,35727000,0,34830000,0,30022000,0,0
64486000,0,57989000,0,0,77864000,0,82535000,79380000,50703000,78458000,0,92987000,36284000,0
0,0,0,16173000,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10765000,0,0,0,0,0,0,0
0,0,0,0,0,34322000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27343000,0,0,0,0,57984000,0,0,0,0,31533000,0,0
0,0,0,0,0,16131000,0,0,0,0,0,0,0,0,0
199210000,131840000,248070000,0,162690000,109930000,97611000,291700000,148090000,121380000,146700000,61763000,160200000,56304000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,17991000,0,36798000,0,0,0,0,0,0,0
52569000,0,0,0,0,39275000,0,28597000,0,0,43464000,0,34360000,0,0
64934000,0,85131000,0,0,41871000,0,103480000,83089000,0,0,0,107920000,68777000,0
57553000,0,14462000,0,0,62093000,0,96986000,81381000,37410000,0,0,0,0,0
0,0,0,0,0,35459000,0,0,0,0,0,0,0,0,0
17391000,0,0,0,0,0,0,22602000,39155000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20065000,0,0,0,0
0,41332000,29159000,0,33664000,0,26024000,0,23395000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,29972000,0,0,0,0,0,0,0,0,0
262130000,0,91506000,0,0,170760000,0,81453000,88868000,0,166490000,0,93108000,0,0
0,0,0,0,0,60855000,0,0,0,0,58756000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7602700,0,0,0,0,0,0
158030000,0,95915000,0,95910000,190990000,0,96770000,0,0,150300000,0,113650000,0,0
54390000,0,0,0,0,64545000,0,47265000,0,0,45150000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21242000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,28163000,0,0,0,0,0,0,0
0,0,3410200,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24951000,0,0,46083000,0,0,0,0,75519000,0,0,0,0
0,0,0,0,0,31094000,0,10069000,0,0,0,0,15064000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44189000,0,0,0,0,75193000,0,21897000,0,0,82831000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6698300,0,0
228960000,0,54861000,0,0,141540000,0,75040000,57848000,0,113020000,0,40068000,0,0
76045000,0,72092000,0,0,169220000,62515000,120330000,84879000,0,0,0,98665000,0,0
0,0,0,0,0,0,0,9335500,0,0,0,0,0,0,0
0,0,17121000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,15278000,0,0
0,0,29346000,0,45701000,0,0,18271000,0,0,0,109030000,0,32190000,0
0,0,0,0,0,0,0,20202000,0,0,0,0,0,0,0
183190000,0,299050000,0,100710000,165460000,136570000,213630000,227840000,0,0,0,213780000,163290000,0
848410000,28212000,524370000,0,95065000,117540000,0,101480000,64958000,0,182210000,0,106430000,0,0
0,0,0,0,0,0,0,12626000,13694000,0,0,0,14561000,0,0
0,0,0,0,0,19770000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2459100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14846000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,61086000,0,0
0,0,13872000,0,0,31575000,0,16306000,0,0,26365000,103070000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17505000,0,0,0,0,30504000,0,0,0,0,26129000,0,0,0,0
60441000,0,81274000,0,0,28220000,0,57378000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,22905000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134520000,0,67069000,0,0,157760000,41573000,104820000,106210000,0,176720000,0,106910000,0,0
0,0,0,0,0,23050000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,17509000,0,0,0,0,0,0,0,0,0
152490000,0,201090000,29822000,78382000,129830000,255670000,554450000,343300000,315490000,0,29630000,267230000,129630000,0
20171000,0,0,0,0,10613000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,87966000,0,0,0,0,71686000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105990000,0,40480000,0,0,92615000,0,39978000,40895000,0,73422000,0,0,0,0
75907000,0,43136000,0,0,89223000,0,0,0,0,0,0,0,0,0
52854000,0,79759000,0,27335000,122180000,0,90168000,108150000,0,181460000,0,95194000,0,0
19230000,0,18067000,0,0,18981000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7250600,0,0,0,0
0,0,23291000,0,26386000,51384000,0,0,0,0,59442000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,19014000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,36835000,0,0,0,0,0,0,0
0,0,34458000,0,0,40054000,0,74592000,0,0,50885000,0,83889000,0,0
0,0,0,0,0,12675000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18385000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,25570000,0,0,0
0,0,0,0,0,8477100,0,0,0,0,0,0,0,0,0
9022600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4833500,0,0,0,0,0,0,0,0,0
27837000,0,35736000,0,0,0,0,21555000,0,0,0,65893000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,875780000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56409000,0,0,0,0,56632000,0,50698000,0,0,78049000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,20255000,0,19329000,0,0,23604000,0,14589000,0,0
55841000,0,51735000,0,0,40467000,0,30959000,40437000,0,33690000,0,32503000,0,0
29645000,0,53119000,0,0,47048000,0,37132000,0,0,47645000,0,43063000,0,0
0,0,0,0,0,0,0,0,0,33306000,0,0,0,0,0
0,0,0,0,0,21397000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,21631000,0,0,0,0,0,0,0,0,0
210150000,0,141900000,0,0,236800000,0,117020000,125760000,0,323460000,0,94950000,0,0
0,0,0,0,0,15113000,0,0,0,0,0,0,0,0,0
57073000,0,0,0,0,62072000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53071000,0,59710000,0,0,74975000,71741000,71010000,90821000,68352000,66851000,65873000,74925000,73206000,0
84426000,0,70133000,0,0,83639000,0,60062000,51335000,0,80398000,0,52287000,0,0
25051000,0,0,0,0,32011000,0,0,0,0,0,0,0,0,0
20406000,0,0,0,0,21972000,0,0,0,0,0,0,0,0,0
43564000,0,0,0,0,33816000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,41178000,0,98685000,0,0,0,0,0
314830000,0,156430000,0,0,120120000,0,88731000,69276000,0,155380000,0,86130000,31077000,0
0,0,0,0,0,48108000,0,0,0,0,68692000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11415000,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,443940000,0,0,0,0
42387000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,29298000,0,0,0,0,29525000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8082600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8124200
17293000,0,46116000,0,0,27180000,0,716250000,22217000,0,14068000,0,722670000,0,9856600
14724000,74851000,45719000,0,22808000,0,198630000,15125000,32636000,0,0,3019000000,13942000,27164000,15688000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16622000
0,30039000,34856000,0,29357000,0,53117000,29351000,33351000,0,0,501820000,0,97274000,19079000
2041500000,375840000,1744600000,117740000,664100000,174200000,41255000,93623000,63286000,11833000,425720000,68698000,311240000,158040000,22506000
0,0,0,0,0,0,16218000,15601000,10175000,0,0,0,0,0,22743000
0,0,0,0,0,16584000,0,25941000,17504000,22121000,0,0,21655000,0,23334000
58967000,0,90473000,0,0,47227000,0,54146000,27287000,0,0,36685000,0,0,23769000
434620000,0,443650000,0,100170000,499170000,147300000,320260000,387870000,137630000,453500000,96543000,310690000,104930000,25690000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,27432000
960740000,100580000,502660000,0,83267000,674420000,144730000,449050000,405250000,0,357840000,358530000,226390000,0,28014000
540080000,30218000,363530000,0,43500000,438880000,67246000,349160000,269600000,68690000,471070000,92154000,231140000,40004000,31587000
527180000,67539000,314820000,0,55864000,496810000,113720000,245050000,248100000,116610000,223900000,79172000,189130000,151160000,31702000
1143700000,49810000,888150000,71256000,191310000,759930000,36036000,404560000,402980000,0,950780000,0,463190000,164690000,31732000
422440000,0,390820000,0,17553000,585650000,105220000,327420000,316850000,0,304760000,0,422920000,88806000,32652000
321830000,0,163650000,0,0,141420000,0,71925000,70009000,0,0,47176000,45804000,46871000,32813000
58449000,0,46214000,0,0,73391000,43833000,44468000,51021000,51876000,52483000,0,50174000,58493000,33406000
567900000,163260000,652830000,0,146120000,683190000,183080000,567540000,471630000,0,298550000,398410000,275540000,24737000,33969000
49353000,0,49062000,0,33231000,44048000,0,64997000,48194000,37953000,59031000,0,58413000,46081000,34104000
101500000,0,42323000,0,0,63589000,0,52761000,43136000,0,0,0,39446000,32163000,34506000
0,0,37548000,48116000,0,22814000,0,45892000,43338000,37549000,0,0,60018000,37113000,35041000
159450000,27687000,73024000,0,0,135480000,87055000,80075000,87675000,41115000,97797000,112840000,59726000,33152000,35485000
0,55035000,18976000,0,35745000,0,35376000,16831000,0,0,0,49757000,0,33199000,37345000
0,0,0,0,0,0,27625000,41379000,33673000,50888000,0,0,40846000,0,38554000
1396200000,49779000,789640000,0,205110000,1147800000,188420000,636350000,636930000,162250000,551740000,336080000,399510000,127130000,38992000
261680000,0,314580000,0,0,381200000,37756000,317070000,279800000,54738000,423770000,139430000,209190000,35425000,39954000
233060000,146190000,303940000,78330000,181550000,225060000,78541000,256880000,196520000,94315000,52480000,45590000,199780000,123880000,40124000
0,426070000,270510000,0,431390000,0,0,87900000,0,0,0,0,105440000,133170000,40889000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40916000
353720000,54114000,392020000,0,80011000,382660000,52924000,206010000,183580000,42524000,389270000,207570000,198350000,31113000,42488000
0,394870000,63912000,0,137340000,0,94725000,71675000,61265000,0,0,33759000,0,0,42616000
0,0,0,0,0,0,439070000,183240000,577220000,421560000,0,779990000,0,0,42927000
0,0,0,0,19417000,0,516030000,377850000,762070000,299330000,0,535790000,0,0,43689000
98718000,0,68721000,0,0,98729000,71674000,58057000,63465000,49666000,92606000,65692000,52617000,55364000,43944000
35296000,0,0,0,0,36242000,0,89858000,63131000,104100000,0,0,59887000,0,44067000
0,0,0,0,52282000,0,0,14108000,0,39082000,0,0,0,0,45030000
55738000,0,80341000,0,30066000,34417000,105350000,561050000,278610000,448680000,42255000,0,139600000,153060000,46261000
1220000000,58540000,963160000,0,77137000,1213100000,22200000,556190000,599570000,0,779370000,126590000,721620000,109870000,47710000
920040000,205650000,774610000,84011000,236540000,1012800000,269260000,554370000,553250000,132190000,542630000,156750000,401760000,198980000,47937000
0,1186800000,630600000,931860000,1154300000,0,720610000,201360000,227240000,417560000,0,1543700000,102890000,572570000,47989000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,48468000
361840000,0,371510000,45252000,99408000,495470000,34372000,245950000,243770000,0,266790000,51296000,208050000,99279000,48677000
143000000,0,207340000,0,24410000,152700000,73573000,67985000,110460000,40242000,194390000,56085000,65935000,0,48762000
317330000,0,103520000,78889000,0,378740000,88104000,133640000,154550000,0,518870000,0,244790000,151250000,48842000
191250000,0,156880000,0,33390000,433860000,115360000,301920000,234260000,124330000,222730000,0,186210000,94677000,49486000
548590000,0,480340000,54414000,70617000,446630000,59311000,287190000,240790000,63847000,352340000,193620000,279750000,92167000,49698000
110710000,0,72898000,0,0,548770000,37616000,116750000,133900000,0,430350000,74762000,199380000,0,50049000
236630000,0,198630000,0,85273000,252170000,158410000,352960000,293030000,282970000,97769000,83054000,225400000,158740000,50179000
554860000,135750000,545910000,0,0,366960000,186090000,313490000,349700000,142140000,295860000,35997000,316420000,127030000,50470000
0,32358000,0,0,29026000,0,75818000,45255000,54565000,69086000,0,27878000,44641000,100620000,50952000
109290000,0,116590000,0,48707000,62144000,59702000,75717000,98539000,54767000,40689000,61269000,123380000,119910000,51499000
507050000,69532000,485610000,49478000,38751000,320880000,49752000,206130000,188980000,0,227550000,53509000,250480000,83693000,51571000
48857000,0,44337000,0,44309000,26529000,0,36606000,34814000,63255000,0,0,38114000,41501000,52109000
29895000,0,34936000,0,37907000,45815000,0,0,0,0,37049000,0,0,0,52774000
2085200000,260030000,1943600000,0,751830000,230350000,30202000,259560000,179010000,49228000,398240000,231190000,387810000,176730000,52795000
2441800000,188390000,2756400000,70540000,367240000,2848500000,278910000,1733600000,1749100000,187670000,2307600000,57830000,1532500000,354590000,53111000
32945000,127770000,65493000,63930000,97710000,57905000,78565000,54063000,66778000,55314000,0,367400000,53286000,62832000,53125000
276930000,248560000,291630000,0,192250000,333640000,222230000,176990000,213430000,90862000,212510000,406980000,77817000,167590000,54395000
216880000,0,191260000,0,77294000,302340000,232300000,509370000,354240000,302880000,228530000,29677000,285890000,121250000,54739000
74427000,41603000,80480000,0,37451000,151340000,0,0,0,0,243580000,0,121610000,82670000,54754000
0,0,0,0,0,0,0,46509000,40355000,0,0,48604000,56815000,50526000,54863000
120060000,0,177570000,0,63725000,103350000,0,185270000,133120000,62751000,153380000,0,123760000,75117000,54924000
387280000,0,520760000,0,0,343240000,36110000,272250000,231710000,0,313870000,54811000,342260000,89358000,55605000
0,0,0,0,0,0,0,52017000,0,92002000,0,0,37127000,0,55732000
93359000,0,120230000,58754000,47962000,222050000,119150000,88196000,95516000,75933000,134900000,0,119490000,78938000,55788000
39447000,81384000,70614000,52077000,97685000,52859000,65192000,69138000,72530000,57180000,61093000,32354000,97371000,44339000,56188000
456560000,39649000,346180000,0,25725000,520710000,50056000,310300000,306720000,91595000,264290000,89284000,314600000,108850000,56198000
59523000,81219000,92767000,0,59477000,0,92556000,105430000,95398000,79068000,0,145620000,66577000,74982000,56618000
115410000,0,73816000,0,0,67597000,44131000,185300000,128120000,201090000,0,0,112300000,51616000,57246000
209480000,0,280980000,0,53674000,334720000,122200000,106340000,141720000,60453000,323710000,263070000,231710000,108900000,58877000
0,0,0,0,0,0,0,31126000,29697000,61833000,32030000,0,25851000,54487000,59804000
83064000,88528000,79744000,0,79193000,82588000,86354000,51253000,60335000,53413000,121040000,101520000,61029000,56726000,59955000
28742000,66527000,39295000,0,0,32979000,58175000,41734000,49182000,0,0,0,40772000,73054000,60162000
185980000,49486000,185710000,0,0,219690000,167960000,135290000,159250000,0,397860000,130740000,248140000,97997000,60207000
663970000,39808000,507210000,0,73176000,403320000,201800000,325960000,315740000,118520000,150600000,248010000,248510000,130280000,61727000
79366000,0,89259000,0,46917000,96984000,0,78562000,83439000,66643000,0,0,77193000,53060000,61793000
145400000,57067000,181150000,37283000,70646000,97907000,64295000,85040000,85464000,65438000,110540000,64886000,119890000,106840000,61832000
0,102690000,63494000,124980000,93443000,0,62675000,25133000,31377000,53057000,0,0,38965000,46224000,61944000
363230000,0,267620000,0,44691000,317650000,144930000,234140000,247030000,0,462150000,293520000,345880000,106030000,62050000
113990000,0,288130000,74714000,56074000,172840000,98753000,239600000,250170000,43460000,52685000,202640000,194230000,62971000,62128000
575510000,92847000,602710000,0,104520000,571750000,112890000,448530000,417420000,59087000,354270000,123080000,312540000,109100000,62444000
202430000,29393000,223190000,63630000,36862000,80111000,43135000,153220000,133590000,66207000,176560000,49589000,255810000,178560000,63145000
437750000,0,292520000,0,45279000,728310000,163400000,351350000,302410000,0,630790000,207560000,467600000,147370000,63315000
45986000,0,30665000,0,37557000,50581000,0,62134000,50266000,58541000,44277000,0,42434000,45217000,63641000
114780000,0,131540000,0,0,216520000,0,111690000,126840000,0,164790000,52481000,99969000,0,64325000
144970000,0,112320000,0,0,146060000,0,105350000,96566000,0,195940000,76561000,135060000,86842000,64347000
278550000,0,107230000,0,0,152270000,0,138150000,96577000,105380000,60598000,25927000,72179000,58430000,64452000
126700000,0,81978000,0,74020000,88680000,0,70396000,56117000,86740000,0,50721000,60509000,94842000,64820000
54807000,0,48731000,0,0,78889000,92363000,78044000,123290000,61606000,149080000,56866000,156970000,122970000,65674000
768330000,224310000,919160000,138960000,276620000,710240000,290340000,469470000,513540000,162550000,457380000,1197200000,427850000,212730000,65808000
218090000,0,114710000,0,35923000,90499000,0,306480000,140000000,76757000,129140000,0,139200000,77407000,67173000
513070000,0,477080000,0,117030000,374650000,0,196180000,109540000,0,284670000,153010000,202150000,140150000,68723000
386720000,80221000,485890000,0,127170000,347610000,111650000,318480000,311030000,104750000,282390000,46605000,281240000,112580000,70323000
182830000,47851000,127930000,0,0,155830000,48014000,106660000,98791000,61792000,146240000,160070000,108070000,81674000,70624000
373740000,132020000,478010000,101720000,84033000,214030000,93735000,179190000,214710000,0,305060000,104850000,193190000,116960000,70689000
59214000,0,96596000,0,123690000,136180000,112520000,200370000,142480000,142650000,0,87536000,180100000,122960000,71126000
313950000,31180000,375060000,0,46390000,231640000,114990000,168850000,235120000,114780000,197690000,59934000,247820000,137270000,71691000
601290000,176750000,381690000,74329000,196850000,0,150990000,140820000,149680000,0,312660000,0,175770000,155860000,71723000
387160000,117140000,201060000,74102000,113250000,132770000,114610000,174000000,177620000,159170000,117940000,81023000,201520000,110640000,71801000
321750000,46044000,396670000,0,83028000,167940000,113460000,286980000,305820000,43173000,210770000,61866000,387050000,186500000,71848000
286680000,81906000,281050000,0,103950000,280370000,97995000,142180000,143010000,0,219930000,165010000,191320000,106650000,71958000
86643000,0,105130000,0,50070000,133440000,0,89074000,101190000,69080000,0,0,112840000,62271000,72881000
1528300000,135820000,1207600000,155980000,202680000,1282100000,132620000,883100000,1087600000,135000000,566700000,287600000,702740000,261860000,72962000
0,4654500000,455450000,37333000,875540000,24901000,762840000,472560000,349500000,416970000,0,475810000,47532000,44826000,73126000
0,90087000,0,0,0,0,65411000,0,0,0,0,169770000,0,0,73230000
963050000,30622000,860910000,0,139450000,989820000,107360000,690760000,497340000,224990000,672480000,110080000,560860000,151390000,73711000
762190000,75498000,1156000000,112950000,151880000,1240500000,121190000,827170000,558360000,181040000,966810000,102900000,652660000,438040000,73920000
120450000,84301000,125540000,0,68208000,233620000,83334000,85975000,95920000,83808000,148800000,187150000,51509000,75167000,74913000
1761100000,817250000,2217900000,894090000,895660000,3181400000,331700000,712800000,727540000,90127000,3527200000,799520000,811040000,346170000,75152000
1187400000,94278000,1121600000,77464000,157990000,214230000,0,385420000,257670000,0,233180000,545510000,456780000,181590000,75989000
525540000,0,343930000,77027000,32820000,142050000,158580000,285430000,184800000,208620000,62037000,83618000,219860000,114730000,76009000
2369100000,142550000,2526000000,55130000,334110000,1944100000,299300000,1547600000,1575200000,101030000,1256700000,104450000,1310900000,338920000,76240000
139300000,0,79291000,0,58091000,103730000,0,100530000,82176000,74521000,90339000,0,79475000,69886000,76432000
734620000,48551000,834530000,98120000,183180000,789250000,213640000,542170000,533160000,128210000,550380000,476740000,463080000,264870000,76519000
94289000,0,209720000,103260000,0,254030000,130950000,89042000,131740000,105660000,0,293410000,87601000,121340000,76577000
83193000,116400000,156120000,0,101300000,118830000,118420000,203840000,166720000,167130000,97499000,90564000,141400000,134170000,77174000
110180000,0,50351000,0,0,164480000,75051000,68918000,69889000,64913000,156880000,0,90932000,0,77974000
0,532590000,55583000,198060000,112830000,0,142120000,36902000,64619000,0,0,108410000,0,0,78662000
0,0,0,0,140060000,0,0,0,0,0,0,0,0,0,79260000
0,513020000,180280000,220600000,527000000,0,224760000,140920000,162080000,197100000,0,361960000,0,228540000,79315000
519720000,0,402570000,0,101180000,451340000,79993000,323840000,327550000,60983000,438530000,67627000,324460000,120870000,80224000
36113000,0,77455000,0,0,139130000,275850000,118960000,108640000,0,60405000,929000000,97567000,0,80847000
227260000,0,178790000,59965000,46258000,231990000,86010000,200650000,217280000,124760000,145810000,44465000,168300000,119260000,81275000
0,217580000,96003000,144910000,156330000,58793000,121800000,70000000,91110000,96421000,0,182010000,59028000,100550000,81778000
119320000,52349000,149690000,0,56208000,240220000,85907000,167000000,115700000,75375000,131270000,178090000,99338000,90815000,82001000
560800000,118380000,466800000,0,167250000,367190000,195350000,250930000,276480000,83071000,220230000,507100000,213950000,166770000,82934000
521120000,164160000,407680000,79242000,205780000,512150000,216380000,358900000,308360000,176680000,312140000,739730000,282900000,215960000,83071000
116910000,0,73494000,0,23496000,147250000,0,154340000,72970000,99093000,147520000,0,153360000,41866000,83307000
0,0,0,0,99031000,0,0,42715000,0,98534000,0,0,0,76517000,83342000
451830000,112120000,392050000,90713000,120790000,431860000,0,306240000,302560000,0,522200000,68643000,396030000,173610000,83741000
28867000,0,44638000,0,0,41015000,60636000,0,0,50021000,0,155780000,0,0,84577000
64152000,57744000,90973000,0,100220000,56860000,73412000,77486000,81913000,65624000,54324000,0,57954000,88100000,84842000
160270000,337410000,380340000,229040000,353910000,132660000,294140000,211600000,221520000,67025000,61155000,686340000,150430000,307890000,85944000
0,184980000,113280000,118920000,146680000,0,89020000,50679000,65096000,86914000,0,129970000,56702000,95270000,86119000
961690000,324510000,997620000,62251000,294860000,690440000,324560000,406580000,395850000,161820000,592620000,415700000,406110000,319120000,86675000
0,80263000,39897000,85883000,57564000,0,0,49985000,66179000,90142000,0,34914000,59079000,113540000,88115000
0,0,0,233720000,0,0,0,86651000,98120000,110800000,0,0,218980000,122950000,89456000
114070000,0,77137000,0,0,124640000,0,129590000,124990000,160820000,0,0,106870000,0,89876000
239860000,0,247200000,0,167510000,379850000,181440000,202880000,172660000,112920000,175780000,299200000,130680000,143670000,90285000
93969000,154690000,343530000,87135000,278560000,102190000,81102000,432740000,294260000,397170000,129130000,0,273670000,173160000,90855000
347120000,154600000,425880000,0,90449000,391510000,141420000,257530000,261670000,110490000,385110000,31699000,302920000,190350000,91246000
304180000,67100000,437980000,57496000,108250000,338280000,77384000,264920000,276440000,129280000,172860000,0,252040000,189580000,91278000
65968000,121770000,101930000,102680000,105820000,156120000,0,60003000,57047000,0,172150000,1011700000,63959000,0,91717000
189200000,41003000,109630000,0,48099000,211870000,0,82348000,109330000,0,356470000,0,121520000,0,92916000
138920000,0,98981000,0,38939000,233420000,0,114410000,106340000,109180000,180460000,56609000,94167000,71572000,93851000
48389000,0,54704000,0,0,75046000,0,71394000,56663000,110910000,0,0,70754000,0,94551000
115350000,0,127920000,0,43783000,176950000,58298000,146400000,140720000,124390000,135690000,122130000,108840000,72976000,94986000
64621000,0,90630000,38532000,25945000,64393000,0,213250000,105310000,172770000,82611000,0,123670000,46909000,95210000
733800000,114630000,671470000,234550000,288450000,715690000,247120000,658280000,527990000,269850000,457680000,209520000,494990000,212680000,95925000
0,0,40865000,0,98202000,70344000,0,41448000,40325000,51845000,66957000,0,0,75310000,96493000
2405700000,57476000,1309400000,73265000,180990000,1999400000,218520000,871220000,946580000,147450000,688990000,25828000,453540000,161770000,96873000
0,174930000,100960000,0,133310000,46253000,98309000,69536000,81840000,95509000,49123000,302930000,68385000,100260000,96932000
80304000,0,236690000,0,64482000,167240000,0,847870000,268320000,243360000,189470000,0,530280000,152530000,97173000
284770000,72655000,214780000,0,82406000,238630000,74614000,142900000,137540000,75576000,331770000,38815000,212000000,109090000,97331000
