msInspectTop3normPeakIntensity,msInspectTop3normAreaIntensity,msInspectAllnormPeakIntensity,msInspectAllnormAreaIntensity,msInspectTop3absPeakIntensity,msInspectTop3absAreaIntensity,msInspectAllabsPeakIntensity,msInspectAllabsAreaIntensity,msBIDTop3normPeakIntensity,msBIDTop3normAreaIntensity,msBIDAllnormPeakIntensity,msBIDAllnormAreaIntensity,msBIDTop3absPeakIntensity,msBIDTop3absAreaIntensity,msBIDAllabsPeakIntensity,msBIDAllabsAreaIntensity
0.001366005,0.000938592,0.002738558,0.002167361,1164434.23,3808.448507,2334451.2,8794.326613,0.001227218,0.000664709,0.002674414,0.001827397,7784194.4,83676.90366,16963695.18,230042.0698
0.000954367,0.000707856,0.000954367,0.000707856,831809.94,61220.53982,831809.94,61220.53982,0.000740883,0.00081384,0.000740883,0.00081384,6206892,2752212.389,6206892,2752212.389
0.00068818,0.000477011,0.00068818,0.000477011,2647170.6,59882.69809,2647170.6,59882.69809,0.000156777,0.000158672,0.000156777,0.000158672,4739062,637231.5036,4739062,637231.5036
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000298117,0.000213996,0.000298117,0.000213996,87922.914,1564.429701,87922.914,1564.429701,0.000002674,3.11E-05,0.000002674,3.11E-05,80829.77,111752.1368,80829.77,111752.1368
0.002671912,0.001825064,0.002693418,0.001847653,10277851.1,187131.9513,10360576.08,189448.1189,NA,NA,NA,NA,NA,NA,NA,NA
0.002574959,0.001852278,0.002933276,0.002158373,2409918.8,10198.32041,2715361.355,11477.46776,0.000702201,0.000834512,0.000704951,0.000845273,4714791.12,131533.7955,4732236.06,132928.9428
0.002393848,0.001849887,0.002393848,0.001849887,2867967.5,15302.2884,2867967.5,15302.2884,0.001658813,0.000858581,0.001658813,0.000858581,23888892,290386.5213,23888892,290386.5213
0.000334306,0.000239302,0.000334306,0.000239302,740178.76,10371.22466,740178.76,10371.22466,NA,NA,NA,NA,NA,NA,NA,NA
0.000784128,0.000476149,0.000784128,0.000476149,1373566.372,61808.6706,1373566.372,61808.6706,0.000677159,0.000271891,0.000677159,0.000271891,7580593.3,963736.2637,7580593.3,963736.2637
0.005741632,0.004209572,0.006144708,0.004495051,12076310.32,584585.3381,13303582.92,643721.7028,NA,NA,NA,NA,NA,NA,NA,NA
0.000104456,0.000101082,0.000104456,0.000101082,231273.03,16731.96129,231273.03,16731.96129,5.63E-05,0.000115772,5.63E-05,0.000115772,671076.9,368387.0968,671076.9,368387.0968
0.000538212,0.000357285,0.000538212,0.000357285,469095.97,38797.46111,469095.97,38797.46111,NA,NA,NA,NA,NA,NA,NA,NA
0.005474209,0.004129688,0.007887712,0.006136999,5235168.8,298889.0584,7512282.65,443625.0714,0.0060228,0.003435684,0.008374462,0.005042953,40753529.8,8522727.273,58894323.8,11061688.31
0.000204719,0.000374701,0.000204719,0.000374701,249216.085,12371.39636,249216.085,12371.39636,0.000207033,0.000455347,0.000207033,0.000455347,1338534.53,384481.7927,1338534.53,384481.7927
0.001577374,0.001189609,0.001577374,0.001189609,2376209.47,31117.11598,2376209.47,31117.11598,0.001518983,0.001361686,0.001942085,0.00178376,17373617,827439.8868,26906202.9,1580905.233
8.56E-05,9.00E-05,8.56E-05,9.00E-05,170096.39,6002.457254,170096.39,6002.457254,0.000488135,0.00033813,0.000488135,0.00033813,7532236,652849.7409,7532236,652849.7409
0.001114588,0.000584412,0.001732695,0.001094142,1812639.72,16382.19728,2832348.255,30118.63249,0.000784894,0.000331032,0.001033323,0.000615434,13785188,371574.1789,18114824.22,685866.3647
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000521152,0.000359226,0.000521152,0.000359226,644127.5,16460.2922,644127.5,16460.2922,0.00011595,6.74E-05,0.00011595,6.74E-05,1802817.1,140189.1253,1802817.1,140189.1253
NA,NA,NA,NA,NA,NA,NA,NA,0.000396662,0.000401647,0.000396662,0.000401647,9825706.5,904854.3689,9825706.5,904854.3689
0.000346732,0.000647846,0.000346732,0.000647846,945887.09,80698.49623,945887.09,80698.49623,0.000143632,0.000199731,0.000143632,0.000199731,3295449.27,791957.2954,3295449.27,791957.2954
NA,NA,NA,NA,NA,NA,NA,NA,1.00E-06,6.45E-07,1.00E-06,6.45E-07,15568.45,1251.101322,15568.45,1251.101322
0.001482827,0.001266895,0.001507935,0.001288463,5160489.8,141082.0433,5212057.588,142492.5637,0.002210117,0.001563901,0.003495674,0.002944442,59478660,5456730.769,93471247.95,10130528.85
0.006803564,0.005827134,0.007478077,0.006957314,21192608.1,685428.3447,22963867.82,737244.8531,0.02156633,0.013681825,0.032269463,0.023511679,429186593.5,35634042.25,681984206.7,64944893
0.001786747,0.001404286,0.002462906,0.002445015,2140625.34,28107.47338,2988753.812,49401.58001,0.001011249,0.000605836,0.001674175,0.001028172,14809305,512110.3118,24395683.98,860671.4628
0.007583298,0.007278602,0.007583298,0.007278602,7807230.75,538207.1147,7807230.75,538207.1147,0.009566533,0.006303968,0.009566533,0.006303968,58445289.97,11097058.82,58445289.97,11097058.82
0.00134068,0.000863534,0.00134068,0.000863534,3295222.16,137732.4899,3295222.16,137732.4899,0.001096753,0.000591488,0.001096753,0.000591488,18010981.5,2439393.939,18010981.5,2439393.939
0.001863573,0.001510994,0.003205355,0.002937084,5689474.2,83632.94039,8048895.389,133079.0296,0.001349346,0.000757203,0.002271977,0.002212312,26527130,952309.9851,42854306.79,2714649.776
0.002596541,0.002283749,0.003298159,0.002875261,3580234.51,57293.81005,4811564.103,73577.96149,0.00183686,0.001229265,0.002456424,0.00240128,26452984,1095300.261,35595088.79,2161357.702
0.000955554,0.00075223,0.001109673,0.000872503,834764.182,10301.20679,996435.402,12549.48896,0.00075875,0.000563448,0.000965412,0.00070548,4812721.75,222721.2682,6123565.35,278863.9366
0.000321419,0.000223212,0.000321419,0.000223212,416443.69,11963.44046,416443.69,11963.44046,0.00127653,0.001055118,0.001656558,0.001405352,9072349.44,1004335.26,11482849.39,1307225.434
2.53E-05,1.28E-05,2.53E-05,1.28E-05,31250.617,354.704245,31250.617,354.704245,1.07E-05,2.27E-05,1.07E-05,2.27E-05,265064.2,37464.38746,265064.2,37464.38746
0.00620677,0.003501749,0.014977091,0.008878019,9492174.21,89650.04501,23266878.13,219120.9301,0.003247784,0.001660614,0.010927421,0.006970147,57193176.5,1746575.342,191984806.3,6970136.986
0.000547856,0.00044224,0.000547856,0.00044224,1088858.13,61875.65761,1088858.13,61875.65761,5.96E-05,0.000102915,5.96E-05,0.000102915,919379.2,416847.8261,919379.2,416847.8261
0.000768075,0.000537485,0.000768075,0.000537485,1404648.4,38075.13841,1404648.4,38075.13841,0.000868538,0.00043799,0.000868538,0.00043799,16429294,1461937.716,16429294,1461937.716
0.000235853,0.000166347,0.000235853,0.000166347,236070.89,13842.77945,236070.89,13842.77945,NA,NA,NA,NA,NA,NA,NA,NA
0.023635166,0.022469107,0.0240982,0.023004036,20853892.95,1467392.537,21316547.43,1510238.618,0.007389251,0.007653879,0.008135362,0.008350048,60772473.62,19007539.47,65323959.62,20362802.63
0.005408108,0.003963326,0.010108106,0.007837641,20442118.15,318867.0515,38082435.19,629507.1179,0.003667949,0.001795931,0.007027965,0.005162779,106489467,4606312.292,201118138,12986877.08
0.053509533,0.060711381,0.09366576,0.097089363,159030756.6,5303564.54,260154872.7,8104776.945,0.050696915,0.049953966,0.20900273,0.233944159,1289862017,116242827.8,5358607957,713017468.6
0.024328902,0.018357943,0.045154112,0.037545003,51236280.09,1814232.311,91123555.06,3455537.846,0.024974803,0.018394992,0.068374628,0.050087788,471094539.8,67393237.37,1267436316,183121386.8
0.00088705,0.0006532,0.00088705,0.0006532,1332645.785,29932.28379,1332645.785,29932.28379,0.000824401,0.001234779,0.000824401,0.001234779,12809952.2,2274255.319,12809952.2,2274255.319
0.00134873,0.00107778,0.00134873,0.00107778,3717396.05,181600.9534,3717396.05,181600.9534,0.001144103,0.001497287,0.001144103,0.001497287,14713924,4346632.124,14713924,4346632.124
0.000420799,0.000316329,0.000420799,0.000316329,421187.533,35918.39346,421187.533,35918.39346,0.000011012,2.62E-05,0.000011012,2.62E-05,70775.57,75514.01869,70775.57,75514.01869
NA,NA,NA,NA,NA,NA,NA,NA,0.000529759,0.000198605,0.000529759,0.000198605,1341206,51510.06711,1341206,51510.06711
0.000251382,0.000149678,0.000251382,0.000149678,533472.4,16789.0996,533472.4,16789.0996,0.000160754,0.000166903,0.000160754,0.000166903,3040827.5,641434.2629,3040827.5,641434.2629
8.39E-05,0.000100504,8.39E-05,0.000100504,30484.53,7452.745694,30484.53,7452.745694,7.65E-06,6.41E-06,7.65E-06,6.41E-06,51742,33750,51742,33750
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0.000019218,3.10E-05,0.000019218,3.10E-05,476049.12,56962.02532,476049.12,56962.02532
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0.000107364,9.62E-05,0.000107364,9.62E-05,681006.44,8944.099379,681006.44,8944.099379
0.040148427,0.060267293,0.116427665,0.141307307,126705072.8,6485471.493,347644936,14616900.77,0.03801086,0.038573279,0.144807606,0.166302282,948063130.1,122943279.8,3536567581,527094498.6
0.000697142,0.000636624,0.000697142,0.000636624,1410497.955,19251.99202,1410497.955,19251.99202,0.00116564,0.000702035,0.001721587,0.00118532,14120835.3,526118.5006,23344086.45,1007980.653
0.004439078,0.004406803,0.007225364,0.007114182,9354065.64,279482.0528,15266995.24,454308.2399,0.001668161,0.00066351,0.003068764,0.002376456,31784924.5,1630733.945,58467970.85,5820642.202
0.004718,0.004050934,0.009263318,0.008943076,15340951.66,206997.6497,30371131.31,460285.0045,0.004522415,0.003343623,0.011385672,0.008989754,96138861.1,4348209.366,241054455.8,11666804.41
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000113058,8.87E-05,0.000113058,8.87E-05,310377.88,3721.092043,310377.88,3721.092043,3.86E-05,5.69E-05,3.86E-05,5.69E-05,898593.3,76722.09026,898593.3,76722.09026
0.001278979,0.001140544,0.001278979,0.001140544,1090250.346,33034.5518,1090250.346,33034.5518,0.001489538,0.00076129,0.001575035,0.000797049,9448076.7,684084.0841,9990380.2,716216.2162
0.003334509,0.004093539,0.00339876,0.004154202,6361906.17,243965.1267,6469489.11,245891.1815,0.003369042,0.002289982,0.00403366,0.002765999,83143568.5,7512244.898,103233680.1,9328571.429
0.024806316,0.023907521,0.035323499,0.033587322,62178463,3775099.739,91129922.5,5444320.456,0.019856266,0.017182261,0.048406866,0.04139065,378735133,78378108.61,906060267.2,183077610.6
6.82E-05,8.66E-05,6.82E-05,8.66E-05,207710.391,14683.72579,207710.391,14683.72579,0.000285549,0.000206646,0.000285549,0.000206646,3402319.31,461176.4706,3402319.31,461176.4706
0.002061114,0.001575334,0.002061114,0.001575334,4374003.6,163661.8155,4374003.6,163661.8155,0.000989535,0.000724169,0.001037312,0.000827755,18854473.5,2863468.635,19764818.56,3273062.731
2.87E-05,1.81E-05,2.87E-05,1.81E-05,27437.15,412.7341694,27437.15,412.7341694,NA,NA,NA,NA,NA,NA,NA,NA
0.013692796,0.009539874,0.014276109,0.010294962,29711803.43,1223754.938,31208172.88,1337521.617,0.017660918,0.008401983,0.020322374,0.010742026,300603211,31235023.04,346723402.7,40367281.11
4.45E-05,4.27E-05,4.45E-05,4.27E-05,111730.245,2873.381027,111730.245,2873.381027,0.001069292,0.00050776,0.001069292,0.00050776,16625575,917864.4764,16625575,917864.4764
0.000671602,0.000991635,0.000671602,0.000991635,1334800,122147.7703,1334800,122147.7703,0.002332166,0.002501089,0.002735837,0.002934486,35986841,8918660.287,42215739.5,10464114.83
0.032095021,0.022491875,0.046362538,0.035169317,62541062.62,2714157.546,94107606.4,4013506.661,0.022859879,0.014271592,0.058904357,0.044805252,342174774.2,45451327.43,868610151.1,141031813.6
0.006685146,0.004463132,0.007500371,0.005775095,13336851.53,552719.4752,15089010.26,721238.8101,0.0056141,0.004666731,0.014374227,0.010118801,86629216,16641148.33,222605326,36219760.77
0.001940924,0.001404982,0.001940924,0.001404982,3857563.8,172239.0095,3857563.8,172239.0095,0.002821002,0.002802929,0.002834727,0.002810519,56623364.2,12785714.29,56898853.23,12820333.33
5.40E-05,4.30E-05,5.40E-05,4.30E-05,107395.01,4597.016183,107395.01,4597.016183,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0.004963591,0.003134223,0.007564486,0.005627664,78953821.2,11175925.93,119087326.8,19779166.67
NA,NA,NA,NA,NA,NA,NA,NA,1.88E-05,3.96E-05,1.88E-05,3.96E-05,464958.47,75782.53707,464958.47,75782.53707
0.00038413,0.000231676,0.00038413,0.000231676,474772.88,10205.58977,474772.88,10205.58977,0.000704381,0.000269215,0.000704381,0.000269215,10951865,538636.3636,10951865,538636.3636
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.82E-05,0.000141098,7.82E-05,0.000141098,66693.65,3638.739305,66693.65,3638.739305,1.96E-05,8.72E-05,1.96E-05,8.72E-05,124262.88,69786.09626,124262.88,69786.09626
0.007866347,0.007844262,0.008568759,0.008320214,21595420.94,1033744.063,22991456.24,1079464.284,0.007380914,0.006031207,0.011886018,0.010222853,167034976,24962686.57,265156397.1,41998134.81
0.001925808,0.001884554,0.003212144,0.002754233,2307228.22,43753.43602,3905653.33,64577.78748,0.001143523,0.00068833,0.001902103,0.001337995,16468100,653407.5104,27695329.68,1299930.459
0.000589707,0.000508298,0.000589707,0.000508298,1078449.8,36385.26224,1078449.8,36385.26224,0.000198925,0.000214071,0.000198925,0.000214071,3762870,722027.972,3762870,722027.972
0.009855463,0.008089808,0.011416422,0.009379783,37117862.45,970673.839,42429714.69,1105050.195,0.006187529,0.003815804,0.007895762,0.005782448,176576633.6,14231658.54,224900737.6,20946707.32
0.034654168,0.029413347,0.058781064,0.053693259,63809536.43,2204279.434,96757780.27,3506014.416,0.057451685,0.068614366,0.107794387,0.117637577,1031837705,208500952.9,1947781377,357304996.6
0.10183704,0.09080684,0.257185271,0.234344423,224632934.9,3302686.393,542726396.6,8263235.493,0.077092699,0.101716001,0.334660426,0.430526767,1329550090,104427392.6,5822132511,445358186.4
0.024727237,0.028234465,0.040491409,0.041790183,34941123.06,1410778.166,56468081.79,2069100.365,0.037447631,0.032902895,0.065645445,0.058459846,553828953.5,67122549.75,991829142.7,119861397.5
0.003087824,0.003350782,0.003087824,0.003350782,6725058.59,383291.0202,6725058.59,383291.0202,0.001985121,0.001420833,0.002214307,0.001915975,41532889.6,6948356.808,46221413.5,9265727.7
2.31E-05,2.31E-05,2.31E-05,2.31E-05,73770.44,1259.253425,73770.44,1259.253425,NA,NA,NA,NA,NA,NA,NA,NA
0.000927154,0.000603332,0.001126104,0.00072937,3343171.66,81449.95946,3954296.62,94866.87405,0.000375895,0.000242508,0.000375895,0.000242508,10116086.5,951351.3514,10116086.5,951351.3514
1.10E-05,7.11E-06,1.10E-05,7.11E-06,24438.6996,797.1312009,24438.6996,797.1312009,0.00022222,0.000144209,0.00022222,0.000144209,4234155.25,674803.4934,4234155.25,674803.4934
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000197672,0.000141849,0.000197672,0.000141849,58299.02,1764.772618,58299.02,1764.772618,NA,NA,NA,NA,NA,NA,NA,NA
0.008101015,0.007758306,0.010022124,0.009300199,22239653,1091663.857,27046904.62,1279481.581,0.007630101,0.003612384,0.012022373,0.008734909,177674364,16342629.48,279360421.1,39409601.59
0.000256616,0.000190371,0.000256616,0.000190371,510020.97,25794.47895,510020.97,25794.47895,0.000623974,0.000360806,0.000623974,0.000360806,9628325.3,1415263.158,9628325.3,1415263.158
NA,NA,NA,NA,NA,NA,NA,NA,0.000500726,0.000267999,0.000500726,0.000267999,13475530,80738.89581,13475530,80738.89581
0.00090884,0.000744713,0.00090884,0.000744713,268041.88,4825.591856,268041.88,4825.591856,0.000488811,0.000325401,0.000488811,0.000325401,1237536.6,95265.15152,1237536.6,95265.15152
0.000579599,0.001054138,0.000579599,0.001054138,524111.19,21984.78545,524111.19,21984.78545,0.000146284,0.00022528,0.000146284,0.00022528,989746.44,159328.3582,989746.44,159328.3582
0.022068252,0.019543025,0.024430936,0.021973558,38680228.62,1218566.823,42336080.73,1327282.247,0.016801918,0.01325484,0.033712663,0.028132502,303282794.9,35158507.85,620350175.9,78841941.07
0.010786744,0.009795176,0.016605858,0.01584421,23236936.46,810097.5692,36317099.92,1315362.739,0.009602968,0.006772301,0.023900413,0.017539147,187583370,21054237.66,465299764.6,53966102.06
0.000516928,0.000472138,0.000516928,0.000472138,474395.55,57081.25773,474395.55,57081.25773,0.000345337,0.001011013,0.000345337,0.001011013,2782015.04,3922680.412,2782015.04,3922680.412
6.17E-06,1.13E-05,6.17E-06,1.13E-05,13651.123,2734.853491,13651.123,2734.853491,8.39E-05,0.000169448,8.39E-05,0.000169448,600205.44,529245.283,600205.44,529245.283
0.053804362,0.05720442,0.054404648,0.057955211,54489094.96,4315840.472,55224449.66,4375099.909,0.058403807,0.082661907,0.06636193,0.092960865,421853349.8,167103218.8,475430682.6,187204813.9
0.001810659,0.001424791,0.001810659,0.001424791,534012.774,22568.00417,534012.774,22568.00417,0.000356587,0.000159143,0.000356587,0.000159143,902780.6,113888.8889,902780.6,113888.8889
0.001810659,0.001424791,0.001810659,0.001424791,534012.774,22568.00417,534012.774,22568.00417,NA,NA,NA,NA,NA,NA,NA,NA
0.000170611,0.000216934,0.000170611,0.000216934,148701.608,16184.01908,148701.608,16184.01908,NA,NA,NA,NA,NA,NA,NA,NA
0.000170611,0.000216934,0.000170611,0.000216934,148701.608,16184.01908,148701.608,16184.01908,NA,NA,NA,NA,NA,NA,NA,NA
0.000170611,0.000216934,0.000170611,0.000216934,148701.608,16184.01908,148701.608,16184.01908,NA,NA,NA,NA,NA,NA,NA,NA
0.000170611,0.000216934,0.000170611,0.000216934,148701.608,16184.01908,148701.608,16184.01908,NA,NA,NA,NA,NA,NA,NA,NA
0.000170611,0.000216934,0.000170611,0.000216934,148701.608,16184.01908,148701.608,16184.01908,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.007303793,0.008169875,0.014706544,0.016176733,15383017.89,688560.9823,29328683.85,1218976.906,0.020786822,0.031484139,0.037074089,0.0465669,377035771.2,91086607.26,681000359,135973176.9
0.105120008,0.159485337,0.187974117,0.230159085,166588457.3,6610389.689,329342989.7,10213196.2,0.100913318,0.128209372,0.215403873,0.232021888,1630811090,227378473.2,3481253531,401719549.5
9.64E-05,0.000075179,9.64E-05,0.000075179,347553.9,13605.77971,347553.9,13605.77971,NA,NA,NA,NA,NA,NA,NA,NA
0.066965095,0.081437385,0.08585313,0.108038192,58498564.82,5917082.87,75032524.96,7854157.711,0.03461183,0.032748349,0.046642216,0.040797642,287875798,92404442.22,387770894.2,114700738.5
0.002736436,0.002039096,0.004416871,0.003631959,5686095.86,220724.1109,9098334.665,381010.0442,0.004091502,0.001995326,0.00658687,0.003174868,77880590,8471774.194,125255593.5,13480403.23
0.090222102,0.096819761,0.099168396,0.107688042,208286509.3,11321722.65,229940827.6,12664130.38,0.050019861,0.050153975,0.121037633,0.149209206,954581438,178425001.6,2352463806,547639984.3
0.001525298,0.001106246,0.001734853,0.001279767,4187388.76,160124.4221,4792665.14,186044.7541,0.001085036,0.000676431,0.001193388,0.000864679,23671331,2893442.623,25887358.69,3685245.902
NA,NA,NA,NA,NA,NA,NA,NA,0.000141607,0.00011818,0.000141607,0.00011818,2678650.8,390410.9589,2678650.8,390410.9589
NA,NA,NA,NA,NA,NA,NA,NA,0.00010757,5.78E-05,0.00010757,5.78E-05,272337.7,23464.56693,272337.7,23464.56693
0.020963287,0.017081794,0.068096084,0.056034728,61495923.7,789167.4958,173181076.8,2274089.439,0.018947309,0.011763729,0.060479074,0.041799649,340936084.5,13024081.63,1099090415,46901224.49
0.003961041,0.002778074,0.00502874,0.003633479,14282892.3,424357.8777,18132848.3,555023.156,0.002629965,0.001606615,0.003547863,0.002424253,70777603,7131498.471,95480061.3,10760856.27
0.000166358,8.99E-05,0.000166358,8.99E-05,639915.8,11394.95663,639915.8,11394.95663,0.00270525,0.001494744,0.003453627,0.0020392,22663754.3,1376385.542,32619679.99,2620096.386
0.003115243,0.001998856,0.003158947,0.002047154,5141072.37,69763.91417,5293205.244,72816.8795,0.000838333,0.000426946,0.000860094,0.000501685,12073005.2,469243.1562,12564889.33,604702.0934
0.009548689,0.006980658,0.020126381,0.016386095,17104576,252280.9684,35427031.96,586322.8937,0.008048624,0.003845813,0.021831665,0.01178915,135166044.5,5496835.443,375057707.6,17462895.57
0.006559269,0.005995425,0.009985363,0.00946861,21234125.2,362969.0283,32780754.34,580885.4053,0.008022321,0.005745869,0.018253876,0.014483989,166496705,8565723.794,381594167.9,21851896.84
0.022961551,0.022089157,0.044135253,0.042895748,73797560.94,1183357.279,134942937.3,2243320.536,0.037505913,0.02819046,0.137283675,0.127174368,783189335.4,37661266.91,2843231445,170809588.1
0.036953622,0.036346058,0.09192538,0.095646148,124207308,3863447.703,299372065.7,9742619.709,0.039644452,0.04734975,0.175301472,0.207405667,1008642250,143472784,4734125744,693886519.2
0.019913312,0.016049386,0.028371207,0.030096317,13431049.02,2343012.042,16318774.25,2604602.677,0.099503005,0.138216107,0.120672718,0.154455033,658552719.7,505661550.5,774924528.8,557091453.4
0.000813486,0.000476938,0.000813486,0.000476938,1797958.23,59088.70513,1797958.23,59088.70513,0.000154118,0.000105677,0.000154118,0.000105677,3588791.8,512820.5128,3588791.8,512820.5128
0.001357534,0.000996278,0.001357534,0.000996278,2880897.92,74401.77454,2880897.92,74401.77454,0.001207406,0.000423676,0.001387562,0.000598559,23005758,1204244.032,26438430.8,1701326.26
