Ependy,Medullo,Aggressive,Cranio.LGG_BRAF.V600E,HGG.rich,Ganglio.rich,LGG_BRAF.fusion.rich,LGG_BRAF.WT.rich
-0.76191,1.32635,0.05461,-0.48701,0.03604,5.4747,-1.77025,-0.14677
-2.48258,-0.72288,-0.29341,-0.0803,0.43758,1.19714,0.14466,-0.0411
-1.06428,-1.54138,-0.38448,0.11054,1.34552,-0.21732,0.89924,-0.78598
-1.45113,-0.91608,-0.22174,0.15749,0.079,-1.2538,0.93683,-0.54741
-1.7744,-1.24672,-0.63891,0.0234,0.03346,-1.40267,1.4783,-0.11005
-0.86356,-0.55306,-0.16882,0.76436,0.11045,-0.67451,0.63277,-0.07
-0.13162,-0.54886,-0.07213,1.78363,0.47698,-0.29044,0.2296,-0.08913
-0.78464,-1.25321,-0.12104,3.25237,1.69881,-2.55151,-0.17209,0.02469
-0.67884,-0.42658,-0.15835,0.34315,0.36574,-1.23909,1.2151,-0.03621
-0.93465,-0.164,-0.30356,0.68284,0.26308,-1.06172,0.56194,-0.18745
-11.34708,-4.53643,-7.31552,-2.10013,-2.55519,-2.29113,1.0507,-1.07888
-6.32911,-2.36897,-3.56903,-0.97101,-0.05656,-0.28989,0.78464,-0.33247
-0.72121,-0.84977,-0.36342,1.18635,0.06264,-0.39119,-0.28187,-0.71884
-1.32177,-0.79448,-0.1154,0.15853,0.06677,-2.00274,1.33591,-0.09158
-1.52756,-1.40944,-0.38165,-0.09367,0.0595,-1.47151,1.21371,-0.19227
-3.09774,-8.81222,-4.41472,0.4702,1.42118,-0.32305,5.50541,2.57503
-0.91804,-0.6874,-0.35425,0.22773,0.08564,-0.62112,2.15397,0.15954
-0.1706,-0.35599,-1.06373,-2.95061,-0.03125,3.48332,-0.40438,0.46567
-0.07761,-2.13252,-2.28714,0.10088,-0.01223,1.61146,-0.22377,1.1818
-3.13018,0.18183,0.10935,-1.69453,0.25054,1.21551,0.31587,-0.53662
-7.16254,-8.0057,-8.55886,-0.5708,-1.95319,-0.38298,4.40657,0.06303
-5.52725,-2.89048,-11.27237,-3.55406,-3.72934,-1.3549,1.15667,0.34562
6.81239,-1.00041,0.59377,4.38749,-0.17617,-1.78874,-1.26519,0.47764
0.95039,-1.23049,-1.6399,-3.24896,-0.30187,0.50001,-0.07992,2.16812
2.04432,-2.69574,-5.18578,-1.79937,-1.1491,2.02076,0.64654,5.54251
-1.08082,6.93811,3.39183,-0.53684,0.32614,-3.13225,-2.21791,-3.55026
0.62865,-2.05904,-1.34605,2.18961,-0.62435,-1.31438,1.63851,0.80639
0.82178,0.01495,4.12082,12.55066,1.36989,-5.922,2.09058,-2.3968
-0.82314,-0.79651,-5.9592,-1.40777,-0.42766,5.69428,-0.98424,-0.35919
-2.15578,0.39135,-1.89621,-0.1067,-0.52747,0.56575,-4.78718,-1.13416
-3.41353,-0.63123,0.19356,1.3806,0.3913,-1.29663,0.09489,-0.47717
-0.17023,2.2115,0.09683,-0.50704,-1.03317,2.18795,-2.13075,-3.66759
-0.24949,-0.89132,-4.79797,3.70834,-1.48407,0.00392,-0.22915,1.03443
-2.41459,-0.11538,-0.04955,-0.96006,-0.2895,9.84056,0.36694,-0.54495
-0.13526,-0.64426,0.05212,0.07498,-2.29566,0.02967,0.71053,0.00292
4.92209,1.60768,2.00406,5.4525,0.71777,-1.87658,1.94143,0.1476
-1.30303,-0.82292,0.11561,-0.03071,0.34546,2.00208,0.89387,-0.88193
-2.23152,-0.50858,0.12546,0.22626,-0.09492,4.27536,-0.85556,-0.11796
-5.01401,-5.83493,-8.05623,-6.36279,-1.5261,1.59531,2.86615,-0.25777
0.91249,-0.62627,-0.0598,3.26323,-0.1372,-4.01065,0.63741,0.22093
1.35049,0.05667,0.44309,-0.61452,-0.40668,4.80736,-0.00642,0.00384
0.20853,-3.44027,-0.08468,0.49003,0.23688,0.70489,0.35493,0.96956
2.37049,12.1193,6.58235,1.26967,1.59952,-2.79652,-1.82984,-5.81515
1.18824,-1.95784,-0.13372,4.30928,1.14232,0.6634,2.41172,1.35076
0.14865,-0.62868,-2.17742,-1.13603,0.58106,0.07441,4.60049,2.27394
0.13936,-0.77001,0.47231,6.36279,0.90504,-3.1883,1.63823,1.22005
4.33067,-1.91048,0.27552,2.15823,-0.29424,-1.39662,0.45359,0.83205
0.07097,-2.02961,-3.29559,-3.13931,-0.83081,1.26292,1.09457,0.12309
-1.02159,-6.84945,-9.56553,-4.4388,-2.38336,0.62543,0.89492,0.69382
-3.51337,-4.53676,-6.79094,-2.74054,-1.64298,1.61424,-2.96719,-0.36647
0.18163,-1.79134,-2.65743,-0.57181,-0.73462,5.11297,-1.43407,-0.2596
-1.12476,0.39112,-0.38423,-2.97736,-0.58837,3.54365,-0.1009,-0.35802
-3.31207,-6.2464,-19.16649,-13.33406,-2.91128,8.88345,0.71597,1.50049
-0.04667,-6.13579,-2.46785,2.96076,0.31672,-0.38279,0.53742,0.5737
-0.8608,0.38393,-1.63977,-3.9141,-1.27307,12.54325,-5.06176,0.05194
-0.77363,-3.84469,-1.91817,2.70491,0.00255,-1.07835,2.90714,0.48271
3.72141,-3.54017,-2.92414,-3.81319,-3.93258,1.40145,-0.06522,1.94915
-2.89322,-7.21772,-8.14608,5.55542,-0.28243,-1.94848,1.28425,2.48885
-1.76421,-1.05586,-1.5811,0.09422,0.11273,0.06572,0.11444,0.27908
-3.56016,-3.53283,-1.15596,5.40862,0.351,-2.13779,1.81065,0.16695
-0.55741,-0.49046,0.87869,8.82267,3.36572,-4.31135,2.72399,0.42429
0.67686,-1.59405,1.08091,1.16145,1.52964,0.35338,1.01483,4.48772
-0.17556,0.70706,-0.36728,0.07417,0.36417,2.69275,-0.24456,-0.33696
-0.66749,-0.35255,-2.43722,0.4352,-1.5768,0.89028,-0.26487,-0.1427
2.02325,-1.40951,-0.80397,0.97889,0.10187,-0.17446,4.57084,1.20043
0.69345,0.64458,-0.01931,2.01339,0.45653,0.03466,0.57364,-0.22844
-6.70722,2.23719,0.22367,0.57676,3.00483,6.85051,-0.10389,0.05282
-3.52615,-1.41432,-11.22522,-1.91187,-1.11019,3.08029,-1.84614,-0.11818
-0.02114,-4.56881,-2.21699,-0.10417,-0.24725,-2.00801,0.79493,0.64872
-2.64394,-14.55319,-13.94051,-0.18995,-0.23304,-0.91756,11.36088,1.78347
-0.26695,1.77218,-0.80766,-0.18214,0.11981,7.97439,-0.45162,-0.57497
-0.89047,-0.58931,-5.10447,-2.71869,-0.50527,3.74085,0.00331,0.08292
1.50518,16.30707,10.09595,0.18239,0.6113,-4.1303,-2.51356,-5.69268
0.26245,6.40436,0.86874,0.23379,-0.59082,-1.94745,-2.79435,-3.66526
0.44738,5.82773,2.71186,-0.09078,-0.15273,-0.37592,-2.56758,-1.01279
2.01426,6.42938,0.2768,-0.19208,0.10087,-0.29443,-0.13963,-0.02951
-0.16423,11.29144,6.8833,1.91889,2.75326,0.00573,0.00182,-0.63837
-0.12638,-1.43555,-0.12604,1.59388,0.15296,-1.77714,1.09176,-0.31632
0.43952,0.7418,-0.32659,0.0285,-0.0021,5.72037,-1.48166,-0.45793
0.00342,-0.65901,0.50343,-1.83501,-0.28104,0.35237,0.0418,0.2071
4.56888,1.90658,0.52091,-2.11257,-0.11258,-3.03144,-0.93621,-1.732
7.45842,-0.08105,-0.52268,-2.62293,-1.51309,0.00885,-4.31984,0.73544
-1.03182,2.73205,-3.83835,-0.51183,-0.66414,4.88408,-0.63586,0.42356
-1.54748,0.1017,-0.387,-1.9469,0.08325,0.29039,-0.13041,-0.35793
1.08514,8.68681,4.45157,1.52181,0.10906,-3.87863,0.27023,-3.33021
-0.55202,-1.63399,-1.81658,0.85451,0.37658,-0.00044,1.13257,0.2459
-0.88538,-4.848,-11.55087,-2.03099,-0.15291,0.01729,4.45015,0.16174
0.02812,-3.90133,-4.89398,0.15873,-0.09382,1.06828,6.00544,1.48051
0.32048,1.80338,0.18313,-1.41148,-0.43143,2.11414,-2.02779,-0.30263
-0.29475,0.05263,-0.923,-0.56754,-0.08875,0.50894,-0.51962,-0.62618
-1.28586,3.23092,1.40425,-2.86365,-0.26808,0.01809,-0.42148,0.34785
-0.19018,0.41492,-0.08318,-0.80853,0.42002,0.84725,-0.03016,-1.65618
-5.12958,-1.45666,-2.03075,0.05776,0.0051,-0.8252,2.55677,0.04309
-1.92297,-1.0638,-0.22913,1.55372,0.52138,-0.03506,3.81734,0.43826
-1.6521,0.31322,-0.42348,-1.0801,0.37997,0.81127,0.12213,-0.03912
3.91704,-0.93846,-1.5414,0.15746,-1.55881,0.2115,-0.76252,0.02998
-3.90517,-0.90822,-2.33436,-0.2058,-4.05472,-0.04817,0.49896,-0.02711
-0.42791,-3.04447,-7.9601,-4.22926,-0.67004,1.84167,2.20338,2.41372
-0.84528,-3.15457,-0.00969,10.84132,1.06512,-0.89111,1.77038,1.16778
-0.78819,-4.41171,-3.50475,3.67272,0.14058,0.85378,1.80867,2.6087
-0.21099,-2.37575,-2.87074,6.3807,0.83492,1.07455,4.29684,4.56849
-0.96572,-3.30506,-3.65844,2.83404,0.24136,0.55594,2.9749,2.86839
-0.24099,-0.4874,-0.13583,10.27768,2.44274,-0.47647,2.67512,2.22436
0.1618,-2.88961,-5.86443,-0.27434,-0.25204,4.37588,-0.16734,0.77736
-1.68701,-0.84145,-2.91156,-5.15373,-0.53084,0.84618,0.40406,-0.55209
-10.68217,0.75345,-3.10084,0.38967,-0.9361,3.86861,-3.98567,-0.10658
-1.9211,-0.14935,-1.04607,-0.06,0.30854,0.10089,4.12529,1.26603
1.28373,-0.98139,-0.43633,0.2967,-0.19573,-0.27327,3.21149,0.44998
-0.67828,3.19232,1.78998,1.33163,1.04129,0.64873,1.48947,-0.13647
9.02894,0.64032,-0.95916,-1.3544,-0.13794,0.60724,-1.11789,1.00768
-0.8108,3.32734,4.77939,0.1312,0.01291,0.10625,-0.21969,1.87086
1.42332,-0.88001,-2.98927,0.09328,-0.39649,-1.50119,1.22819,0.24168
-1.04785,-1.88272,-3.58971,-1.50019,-0.3714,2.98159,4.99889,0.23485
-3.04431,-0.78568,-0.53385,0.22627,-0.1837,0.34092,3.70911,0.51797
-4.42943,-6.92616,-7.12424,-1.47525,-0.23786,-0.16638,11.73989,5.282
0.42991,-3.01822,-0.61961,0.05,-0.57192,-1.32274,2.58917,1.47041
-2.1939,-2.32726,-0.22326,0.68581,0.16327,-0.93567,3.39495,1.22661
-2.63179,-5.02956,-0.01818,2.06398,0.38827,-1.9115,6.82303,1.46497
0.84084,12.03856,7.05732,0.05197,0.16891,-1.89714,0.27733,-0.62199
3.1142,17.70191,12.92465,0.90398,1.74035,-4.77451,-1.69715,-8.31578
-6.37602,-0.3666,-10.50763,-7.23411,-1.61614,-0.68369,5.24281,-1.62956
-1.16503,-4.712,-3.41893,-0.2459,-0.29757,-0.1125,0.54965,1.26393
-0.62623,-3.56777,-1.04433,-0.91123,-3.7864,-1.44971,-0.04605,0.31156
10.65452,-0.00055,0.21899,-0.20446,1.75787,-0.25802,-0.24613,-0.23341
-2.08733,1.9409,6.14576,-0.42637,1.7938,0.85136,0.04558,0.40677
0.32887,-1.00088,-2.43863,-0.36613,-0.52943,2.70377,-3.62387,1.40549
0.61924,-2.64309,0.62017,5.70462,0.39074,-1.85714,0.92228,0.24849
-1.1249,0.80161,0.11274,4.08932,-0.36165,-0.42771,-0.84327,0.19371
3.66346,1.51637,-0.04418,-0.7831,-0.58221,-0.4375,-3.00046,-0.21584
-1.59719,-0.47465,-8.75038,-13.32331,-1.9132,1.05065,-1.05232,-0.06126
2.28603,0.50195,-0.07741,0.00662,-0.05159,1.03182,-2.38088,1.46497
-2.44207,-2.94889,-10.67764,-3.23133,-0.71724,3.25753,3.29499,0.13492
-4.20883,-2.43839,-7.01188,-6.17042,-3.01264,-0.62076,1.04842,-0.39166
-3.74621,-2.87424,-4.49782,-2.09434,-0.69439,-0.0798,0.78339,-0.43605
0.00661,2.81647,2.28833,-0.53014,1.80265,1.5417,-0.63568,-0.13078
-1.49109,0.49938,-1.99094,-6.99802,-0.97779,0.06532,0.2556,1.48426
-11.69753,-0.02793,-4.66711,-8.63953,-0.08596,3.51653,2.5143,-0.76504
0.36647,1.62802,-0.13086,0.34485,-0.45719,1.82668,0.86371,1.39829
1.15429,5.09737,1.92507,0.07308,-0.53941,-2.74267,-0.34633,-0.96455
0.32665,13.78154,7.87341,0.32076,0.78086,-3.07707,-0.99905,-1.70921
-0.02551,-1.53166,-1.73752,-0.2045,0.01662,0.43364,-0.39824,0.58361
-1.7243,0.08161,0.0058,0.35194,1.53391,0.50468,0.74653,0.64502
-3.47533,-6.79837,-9.23198,-2.31408,-0.35194,-1.04979,2.72513,0.92288
-0.39119,-0.50925,-1.25185,-5.29096,-0.5331,1.9364,-0.23492,0.91349
-0.09027,-0.09328,-0.22084,0.3395,0.80645,0.92655,1.15251,0.68675
0.26376,-2.49091,-5.34766,1.11784,-0.0335,2.93731,1.98828,6.97266
-0.08916,-0.18433,0.44262,0.08252,-0.01726,-0.01597,0.04562,2.7774
-6.2125,-0.64813,-5.43111,-6.96514,-0.9884,9.90956,0.06375,0.34368
-0.15841,4.8519,2.18459,0.38444,0.19852,4.37473,-4.93237,-1.60658
-4.14451,-9.69524,-3.60448,2.0059,0.158,-2.17451,6.90096,1.10878
1.6287,4.81405,3.43998,0.03431,0.10524,-1.44332,0.26707,-0.53066
-1.1927,-1.04142,-2.15031,-0.11675,-0.58109,-0.33338,0.39755,-0.10797
-0.16152,-0.16987,0.13641,0.2886,1.1196,-1.14021,1.47655,-1.95542
-2.17805,-7.4252,-11.24047,-2.20981,-0.93458,5.3009,0.67148,-0.26916
-0.2085,-4.50934,-12.18287,-4.19798,-7.08678,2.14691,-0.48697,0.68976
-4.4082,1.55865,-1.77126,-5.39331,-0.72798,8.58619,-6.40656,-0.19573
1.83565,-0.14334,-2.91505,-4.15717,-0.81986,9.63849,-6.76202,-0.08179
-4.05731,-4.74,-14.26708,-2.59508,-5.62739,0.84322,1.82559,1.10919
-3.97222,-1.2994,-2.037,0.28033,0.62038,-1.75358,1.86482,-0.21065
-10.2034,-0.472,-2.77428,-2.75684,-0.03956,1.11714,1.84716,-2.18985
-0.41271,0.86802,-6.03898,-3.03785,-1.5023,6.12003,-1.5102,-0.10401
-0.27495,-0.05834,-2.41472,-4.97739,-0.47102,7.25229,-4.66839,-0.2519
-0.42311,0.56493,-0.36264,-2.2473,-1.18388,8.41032,-7.95172,-0.21713
-0.29932,-5.1681,-8.7394,-6.3523,-0.41331,6.72074,0.51619,0.9717
-0.73243,0.54058,-0.0316,0.33155,2.40108,1.51628,0.58958,-1.41584
-0.96562,-0.00634,-0.81669,-0.75618,-0.10866,8.08865,-3.71704,0.17571
-0.78834,0.13647,-0.3825,-0.47596,0.23081,7.75563,-3.48537,0.07489
-1.27888,-0.57711,-0.69224,-0.20504,-0.38396,6.48763,-3.83427,0.01969
-0.23502,0.18359,-0.06904,0.01091,0.59425,3.04543,-2.60383,-0.2691
-0.20568,-0.16401,-0.60652,-1.17023,-0.02231,7.69153,-1.47947,0.64901
-0.03054,0.96491,0.22266,0.29272,-0.03507,6.07052,-0.81313,-0.01705
-2.94024,-0.19437,-1.48792,-0.74955,-0.16021,3.05909,-0.42377,-0.23555
-1.59445,-0.12097,-1.69593,-1.88446,-0.26955,3.05764,-0.19621,0.07653
-1.27568,-0.0073,-1.37348,-1.89959,-0.14925,3.63363,-0.3309,0.19953
-0.86056,-0.13989,-1.45294,-1.36726,0.00876,3.59969,-0.12222,0.22704
-1.49549,-0.17652,-1.56805,-2.09382,-0.41931,3.3169,-0.65092,-0.0101
-1.41545,-0.05765,-1.50278,-1.68402,-0.48238,4.54746,-0.48585,0.10959
-0.39215,0.10271,-0.33559,-0.20504,0.15843,2.62942,-0.46675,0.10634
-0.35224,0.10935,-0.04261,-0.41786,0.11694,8.23039,-2.72549,0.36811
0.18815,-2.87704,-0.39939,-2.02325,-0.12374,0.71724,-2.40387,0.05233
-2.74889,0.07724,-1.05512,-1.85513,-0.06743,4.95649,-1.1994,-1.18822
-1.78398,0.2974,0.05656,-1.01958,0.79587,1.68282,-0.32353,-1.57636
-2.80635,0.01759,-2.60428,-3.97761,-0.41058,12.40878,-2.34323,-0.73783
-2.18217,-0.22121,-1.41347,-1.32364,-0.12935,10.49614,-3.69307,-0.68894
-7.70913,-0.27363,-6.54196,-1.22722,-0.86092,13.29243,-1.80549,0.15005
-7.40613,-0.13024,-5.59924,-1.14099,-0.43166,13.48269,-1.35437,0.09164
-1.77423,-1.65179,-2.96853,-0.24251,-0.11533,13.02648,-1.17525,0.19535
-5.52854,-0.79784,-3.75614,-1.67494,-0.59236,11.79752,-0.77762,0.32198
-6.57817,-0.00768,-4.28469,-1.03981,-0.2447,13.64232,-1.27551,0.80027
-2.134,0.13747,-0.89673,-0.53602,0.01402,2.54095,-1.39734,-0.58195
1.15904,0.02282,0.69322,5.81718,3.21194,1.0485,-0.10797,0.13232
-8.33333,-0.3201,-9.13438,-5.99044,-2.52135,12.6671,-0.15575,0.80794
-8.50891,-0.14205,-6.20002,-2.50872,-1.37512,10.06171,-1.23644,0.12816
-0.34373,0.46871,-0.95337,-5.49313,-0.54275,8.80319,-2.93493,-1.05905
-7.63259,-1.49018,-5.9772,-3.75391,-2.49771,2.1842,0.04268,-0.06681
-0.02056,-0.91678,-0.3269,-2.30173,0.24163,4.70965,-1.64014,-0.2648
0.08433,1.38182,3.3999,5.1454,1.15977,-2.83488,0.32025,-2.19156
-2.21988,-2.55158,-0.68581,-0.76146,0.43733,-0.97139,1.20292,-1.00936
1.91186,15.09107,5.72787,1.65767,-0.0158,-0.81954,-0.07991,-1.79244
1.568,-0.03265,0.01697,-5.19989,0.12742,-0.09998,0.51442,-0.56231
10.86576,0.09568,3.37538,-1.52427,-0.10255,0.02781,0.78068,0.77957
0.13989,5.42688,6.60165,0.45549,1.61242,-1.54564,0.46103,-2.06902
-0.01922,3.22371,0.26464,4.33067,-0.99391,0.30664,-0.23271,0.1316
-2.23427,-0.40704,-0.90727,-0.38751,-0.53448,11.05725,-3.62462,1.02821
-1.3219,0.88114,2.78898,0.44369,2.37522,-0.89076,3.33576,-0.57164
-1.53923,0.35346,-0.07468,1.42207,0.17766,0.10369,0.52186,0.04204
0.23971,2.29613,0.47913,0.10115,-0.7203,10.94213,-1.56415,1.15124
-2.94619,-1.92235,-0.89852,-0.29859,0.08156,-2.0396,1.59505,-0.52325
-0.78617,-2.343,-0.95221,0.81087,2.05868,-0.47804,2.34959,0.15223
-0.44645,0.86495,0.67565,0.3007,0.73783,-0.77824,1.66412,-1.19802
8.85143,-0.13011,0.51441,-0.13781,-0.22282,0.26031,-2.42904,-0.01091
0.83685,-1.19154,-0.65539,-4.74981,-1.34891,0.69845,0.06164,-1.28459
0.06532,1.29602,0.54993,0.96663,0.79179,0.60234,-0.04458,-0.06642
1.00176,0.79831,0.15536,1.67135,1.23227,0.51165,0.81278,0.37646
2.89686,1.18676,1.08544,2.51032,0.77099,1.1672,0.10873,0.29845
-0.18553,2.8289,0.02522,2.32984,0.29707,-1.23329,0.94122,-0.32546
1.94965,0.26482,1.87011,1.9466,0.53816,-0.06183,0.06796,0.47806
-0.10106,-3.19441,-4.23086,-0.06941,-0.41535,-0.01244,2.23139,3.58057
1.95796,7.03367,0.28468,0.7835,-0.04754,0.16927,-1.92325,-0.81317
-0.16729,1.98872,2.33836,-0.3421,1.38498,0.33854,-3.49236,-4.65166
2.55132,5.77606,1.24333,-0.12593,0.46185,10.34027,-4.3857,-0.09065
-0.39606,1.93766,2.21761,1.92243,0.04318,-1.26728,-1.66076,-1.33348
-0.13508,4.57085,-2.03345,-2.5349,-0.79418,6.45687,-3.73801,-0.70872
0.0073,-0.18915,0.9408,3.96397,-0.01222,-3.0042,1.69204,0.29308
1.27829,-5.05465,-5.76367,-3.74085,-4.14176,0.63419,-1.32379,1.88762
14.8826,-0.80565,-1.34801,-0.64654,-1.45682,-0.60111,0.40151,3.30477
14.12269,-1.89621,-1.67026,-0.33912,-1.83375,-0.22911,0.29025,3.74362
13.9587,-1.4042,-1.42904,-1.33213,-1.94537,-0.47394,-0.17186,2.18668
14.03558,-0.72141,-1.92671,-0.25513,-0.53125,-0.19902,2.02514,3.33887
14.0266,-1.21571,-1.89541,-1.00428,-0.70682,-0.87867,0.33392,0.68984
0.30026,-1.69967,-0.06246,7.17663,0.10933,-0.09786,-0.56045,0.15841
-0.2138,-3.43103,-2.77922,-6.6433,-0.39228,0.50964,0.83712,-0.43054
-1.03292,-5.66908,-3.0838,-0.0798,0.50062,0.96377,1.29602,0.0734
-0.42093,-2.37817,-0.2127,1.94838,1.01401,-1.15252,0.05233,-1.0028
0.95924,0.79494,-0.15181,-1.45817,-0.1358,0.53856,-2.46088,-0.60699
-9.26938,-4.87388,-8.04679,-5.53448,-3.70224,-0.01563,2.55713,0.29632
3.0055,11.43116,9.56477,2.2934,1.40349,-4.10836,-2.12093,-5.42916
-0.20446,-0.43198,-5.12245,-1.14142,-1.8443,6.31739,-1.75863,-0.00196
-12.05826,-0.13508,-0.74238,0.26428,2.07951,-0.25328,2.90009,-0.21422
0.17549,0.31456,1.77488,11.7371,0.86294,0.78527,-0.615,0.83539
0.91957,8.36672,14.64335,0.62144,0.80716,-1.76955,-1.81409,-1.56283
-10.30408,-4.46025,-3.50657,-3.62888,0.34114,-1.62246,5.37231,-0.11592
0.10129,0.20428,-0.0047,-0.46095,-1.5898,0.48731,-2.25341,-0.01754
0.15094,-0.0929,-0.10803,-0.31649,-2.28422,0.57876,-2.21463,0.05187
0.05911,-1.9558,0.11721,0.2251,0.46618,1.5987,-0.58769,0.20312
2.38881,1.00276,3.52397,6.257,0.72681,-0.4956,-0.82974,0.15065
0.01434,0.09111,0.84938,6.2718,0.72704,0.20451,0.85691,-0.06768
-0.46348,1.3269,-1.05623,0.14701,0.19017,1.26033,0.21264,0.92226
-2.47251,-2.47351,-6.72395,-1.53524,-5.03382,5.21045,0.10031,6.491
0.65204,18.8864,6.11361,0.05869,0.14596,-0.27764,-4.98862,-2.54578
0.73153,0.2215,0.80444,4.60797,0.1062,0.42138,0.40288,-0.1339
6.26723,19.38178,12.16394,0.60091,0.64632,-4.78958,-1.68019,-9.02894
-1.20003,-0.07393,-3.34646,-3.68507,-0.67533,0.1866,0.13458,-0.03952
-1.48061,0.74485,-1.38235,-1.13474,-0.02485,0.58803,-0.57052,0.04044
-5.63,-0.96708,-5.77847,-2.37495,-0.2508,4.76834,-0.38644,-0.24106
1.12888,-5.89327,-2.92815,0.74258,-3.21686,-0.01196,0.32934,3.67882
-1.12323,-1.51855,-2.67135,-0.25613,0.04575,0.83789,0.90472,0.4508
2.84362,1.20952,3.59293,1.96601,1.57241,-0.59757,0.11043,-0.77316
-0.3422,-0.06262,0.15255,2.71278,-0.34867,-2.54551,-0.01091,-0.55392
-0.33395,0.87354,1.00791,2.36194,0.78624,-0.21837,-0.15245,0.19916
-1.79161,-0.42287,0.3963,4.33602,1.40515,-1.02986,0.94129,0.26566
-0.68725,1.28238,0.03296,0.66833,0.14183,-0.13865,-1.86238,-0.51085
-0.81651,-2.29604,-4.05992,-2.00016,-0.53084,8.12804,-0.12481,0.25091
-0.49604,-2.59944,-0.15606,2.45346,0.67771,-0.33341,0.86303,0.18467
0.75555,0.74472,0.23417,-0.26957,0.24915,0.47973,-0.32761,0.17099
-0.68913,0.09151,1.60858,0.2131,0.35688,0.21348,-0.62337,-0.6539
-0.01455,10.23589,2.03896,0.33137,1.46275,-0.15704,-3.07581,-1.75718
-0.68455,-4.02087,-5.01184,0.29088,-0.27446,-1.98464,3.1461,1.78875
0.57007,-0.26272,0.01363,2.28489,-0.023,-0.79548,1.3547,0.75812
2.49886,-0.68178,0.15665,3.15092,1.12233,-2.35483,1.89886,0.01563
0.06127,-3.69634,-2.52031,1.11249,-1.16002,-3.61371,0.0434,0.44923
-0.31191,-0.85951,-2.03467,-0.70316,0.5542,-0.99608,0.62421,0.95334
-0.18943,-1.30244,-0.10784,1.08656,-0.0953,0.17227,0.00182,1.58729
6.45224,-0.23008,0.72621,3.99881,0.51439,0.77453,3.0215,5.28793
-2.88746,-1.88866,-11.78277,-1.73875,-2.15994,8.75224,-4.53356,-0.1522
-0.76482,-0.3517,0.04081,-0.68011,-0.00362,0.03242,0.60407,-1.00274
-0.11648,5.65625,1.78795,0.76493,0.47177,-2.49836,-1.64881,-3.14383
-0.08535,1.84515,0.6202,0.41294,1.56829,-1.41256,0.04572,-0.82064
-6.19563,1.29652,1.91018,2.19125,0.21178,0.9455,0.00477,-0.35321
0.27386,14.06707,14.73178,0.89568,2.46351,-3.55175,-0.39736,-4.32276
-0.29774,-2.54157,-2.01591,0.20822,-0.12632,-0.76449,2.22298,0.82886
-0.58445,-4.85748,-6.84289,-0.16891,-1.42216,-0.49702,5.42688,0.15701
-0.64466,1.19142,0.98214,3.49804,0.50085,-1.27993,-2.84817,-2.56019
-0.25867,0.00865,0.08704,0.19196,0.32341,0.20568,0.01723,0.06532
0.17634,5.49816,1.34667,-0.14798,0.43258,0.87806,-3.31467,-0.69431
-0.75108,-0.00277,-2.64907,-0.75998,-0.38775,-0.35931,1.11353,0.71006
-0.68731,0.53677,-1.25311,-1.21042,-0.06681,7.54165,-0.96708,-0.00814
0.66946,2.46285,1.90311,-0.52269,-0.17847,-1.28485,-0.89907,-1.19486
2.46322,0.86767,3.00857,0.48757,-0.20307,-0.8584,-0.51266,0.80226
-0.02165,0.87666,0.21055,1.49268,0.31502,-0.0796,-0.52428,0.29526
0.58909,10.47451,7.49025,0.00807,0.62959,-1.60749,-1.95391,-5.11142
2.05799,5.6865,2.87238,-0.07825,0.6913,-2.05438,-2.50494,-2.70012
1.06538,6.84165,6.0669,1.47404,2.16132,-2.64993,0.28235,-2.106
1.55196,8.96215,0.85579,0.49143,0.31751,-0.49075,-1.16711,-0.33432
0.87808,12.76459,3.40227,-0.09902,0.34108,-2.27263,-0.92127,-3.17353
2.12864,20.66447,9.43253,-0.19701,0.33266,-1.88435,-4.70551,-8.86985
0.53571,3.02137,3.49933,1.9234,0.58078,-1.44999,0.60287,-0.24274
1.778,19.09006,6.57898,0.68416,0.87583,-1.04743,-1.80381,-4.32017
1.07932,-2.57188,-6.21416,-5.81879,-2.54586,-3.22399,-0.02028,-0.00305
-4.92967,-6.99996,-24.49712,-9.74888,-5.4273,11.8162,-1.35751,0.61138
-4.71913,4.0074,-0.52072,-9.09974,-0.89596,8.92484,-2.73722,-0.9295
-2.90238,-2.46986,-2.82048,-4.34282,-2.85009,0.61108,0.15459,-0.26987
-1.13783,0.88486,0.52393,0.02424,0.21814,1.91048,-0.77688,-0.85299
4.64958,0.01353,-0.23381,-4.3819,0.37922,1.44492,-0.28512,0.77364
-0.86943,0.87737,-0.50407,-2.52604,-0.84939,10.6709,-3.02353,-0.00789
-0.1488,-1.0658,-1.45349,1.30216,-0.02144,-0.7975,2.85211,1.36631
0.33328,0.86055,1.11588,-0.09215,0.30894,-0.18967,-0.58582,-0.20122
5.6744,1.9786,1.153,-0.70128,1.95054,3.12938,-1.90912,-0.26797
-0.31262,-1.32564,-1.88476,-0.52716,-0.18885,-2.15575,1.84995,-0.45044
1.2403,2.77345,9.57613,3.16161,0.83629,-0.95834,1.09108,-0.63893
3.35891,5.17446,10.10914,1.09023,2.91875,-1.08519,0.80366,-1.29299
-1.63399,-5.55218,-10.12986,-1.26005,-0.31398,-0.64445,9.09995,1.04526
2.88055,19.29544,13.13863,1.47857,1.39671,-5.00605,-2.36814,-5.50826
1.77267,4.33985,6.92707,0.24329,1.32831,-4.25734,-0.636,-3.90666
