Log2-transformed iBAQ NOR_1,Log2-transformed iBAQ NOR_2,Log2-transformed iBAQ NOR_3,Log2-transformed iBAQ NOR_4,Log2-transformed iBAQ NOR_5,Log2-transformed iBAQ NOR_6,Log2-transformed iBAQ CKD_1_1,Log2-transformed iBAQ CKD_1_2,Log2-transformed iBAQ CKD_1_3,Log2-transformed iBAQ CKD_1_4,Log2-transformed iBAQ CKD_1_5,Log2-transformed iBAQ CKD_1_6,Log2-transformed iBAQ CKD_1_7,Log2-transformed iBAQ CKD_1_8,Log2-transformed iBAQ CKD_1_9,Log2-transformed iBAQ CKD_3_1,Log2-transformed iBAQ CKD_3_2,Log2-transformed iBAQ CKD_3_3,Log2-transformed iBAQ CKD_3_4,Log2-transformed iBAQ CKD_3_5,Log2-transformed iBAQ CKD_3_6,Log2-transformed iBAQ CKD_3_7,Log2-transformed iBAQ CKD_3_8,Log2-transformed iBAQ CKD_3_9,Log2-transformed iBAQ CKD_3_10,Log2-transformed iBAQ CKD_3_11,Log2-transformed iBAQ CKD_5_1,Log2-transformed iBAQ CKD_5_2,Log2-transformed iBAQ CKD_5_3,Log2-transformed iBAQ CKD_5_4,Log2-transformed iBAQ CKD_5_5,Log2-transformed iBAQ CKD_5_6,Log2-transformed iBAQ CKD_5_7,Log2-transformed iBAQ CKD_5_8,Log2-transformed iBAQ CKD_5_9,Log2-transformed iBAQ CKD_5_10
23.87361336,22.99567604,23.17744446,24.82740402,24.86088562,21.03315163,23.12025452,22.92571449,22.17931366,22.06713676,25.86419678,21.43027878,24.09506798,24.625,20.53355026,23.40872765,21.51696396,21.90550995,20.00935936,21.90855598,21.15301323,19.48901367,20.99064636,20.75694656,21.52626038,19.87068939,19.74238205,20.79954338,21.20436859,20.98454094,NaN,16.53421211,15.99735546,16.36502457,18.49728203,21.48566628
16.14260483,20.04460144,19.61644173,19.50329399,20.66266441,16.15616226,19.08049011,19.06036377,19.12623596,21.244524,20.23432541,NaN,20.79914856,20.59039688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.66705704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.70805168,19.04777336,NaN,NaN,NaN
24.4126091,25.04551888,24.4534359,25.5515976,25.90308952,23.21967697,24.23264313,22.85233879,21.78903198,25.17066193,26.68431664,NaN,26.12847137,26.13108444,NaN,24.14763451,NaN,NaN,NaN,NaN,22.39422226,22.83060837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.2053833,19.8857193,19.09854126,21.3126297,20.32772827,17.98637581,19.48006439,18.03536797,17.43314552,19.98119926,22.02211761,NaN,NaN,19.64387321,NaN,NaN,18.22185135,NaN,NaN,NaN,NaN,NaN,17.96769905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.08850861,NaN,NaN,NaN,NaN
17.86471748,20.96063232,18.99418831,19.69669533,20.24109459,NaN,19.17594337,NaN,17.02734375,17.19815636,21.70155144,20.3372345,20.45472908,18.82528877,19.2062664,NaN,17.97006035,17.07650185,NaN,NaN,20.88061714,NaN,22.59827995,20.62256622,19.68045998,NaN,NaN,NaN,20.50387573,NaN,18.31007957,20.5457592,17.0231266,20.72367477,NaN,NaN
23.694767,22.02654839,18.33812714,20.50852585,24.41738129,22.66737175,24.24641037,22.92716217,23.09455109,23.351511,26.25738716,NaN,NaN,21.08906555,NaN,24.48086739,23.20253181,NaN,21.36890221,22.45969009,18.85321808,18.16535759,NaN,NaN,20.82865334,22.12952805,NaN,19.92611885,19.58801842,NaN,21.99396706,NaN,NaN,NaN,NaN,NaN
13.86872578,NaN,NaN,NaN,NaN,14.43188953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.57326317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.82627583,NaN,NaN,NaN
NaN,18.7182312,16.82027817,NaN,20.74032402,17.47927475,18.92758179,NaN,NaN,NaN,NaN,NaN,18.55637169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.19597244,NaN,18.7013073,18.63360596,NaN,NaN
22.77796173,23.5389576,19.84082794,23.49789619,24.1770649,19.87132263,23.83026123,20.89600372,21.55651093,NaN,20.60684204,21.56141472,23.98163414,22.10913467,19.45839882,23.01191902,23.64141083,19.10169792,NaN,19.7250576,20.25948524,20.78628159,24.43523598,18.06381607,NaN,22.46093941,16.63990593,NaN,16.97398949,16.57974243,16.81640816,17.64152908,20.39905739,20.88285828,18.62638664,NaN
NaN,NaN,NaN,NaN,NaN,NaN,15.22034073,NaN,15.08098412,NaN,15.84534264,NaN,NaN,NaN,NaN,14.272192,NaN,14.34485054,15.13607025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.66170883,21.76737213,21.38442802,22.46121407,23.18638992,17.96081734,22.63227463,16.96420479,20.60249901,20.91524696,23.09481049,NaN,22.84016991,21.03126717,NaN,18.36930847,NaN,17.21428108,NaN,NaN,NaN,NaN,22.77482796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.48569489,NaN,NaN
16.80233955,18.36943626,NaN,19.89084816,18.77642059,14.99231911,18.1797142,15.84568596,NaN,NaN,19.66530418,NaN,20.45653534,18.5810833,NaN,NaN,NaN,NaN,NaN,NaN,17.13109398,16.3730011,NaN,16.39401054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.02583122,NaN
NaN,NaN,16.45491028,NaN,17.01791763,NaN,20.93272209,19.6359272,20.32783699,16.4155941,21.68054581,20.67417908,NaN,19.80824471,20.72200775,20.63023186,20.45643425,20.88397598,21.55627823,16.61913109,NaN,NaN,NaN,19.55818558,19.3633728,21.37400818,NaN,20.32278633,NaN,20.40582275,NaN,19.23413849,NaN,NaN,NaN,19.2240448
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,18.21504021,NaN,NaN,NaN,NaN,20.41421127,20.35121536,22.31708336,20.55140495,NaN,20.25810623,NaN,NaN,20.86204147,21.30178833,21.58577538,22.53791618,21.83495331,20.38142014,NaN,NaN,NaN,NaN,20.18664551,NaN,20.98468018,20.8458271,21.82861519,21.99669266,NaN,NaN,NaN,NaN,19.83790588,NaN
20.41514015,22.26830864,22.60290718,22.63858604,22.64693451,23.20149994,19.1934967,21.03348732,20.7374382,19.00766182,23.78984833,20.98252296,21.80037308,23.60478592,20.18156052,21.27406693,21.1083374,19.24023247,19.22246552,22.33221626,23.3013134,22.83776665,23.42123985,20.18616295,18.47599411,23.10570335,21.24086189,20.21998596,21.28404427,21.02485847,21.7551136,19.77373505,21.85197639,21.4827652,20.44475555,20.25799179
19.80145645,20.35293961,18.25778389,21.68577194,21.33788681,NaN,19.68531036,NaN,15.83083725,21.84303093,19.63882828,NaN,19.53645515,18.92439461,NaN,NaN,18.21698189,NaN,NaN,NaN,21.68191719,17.15244293,20.07077599,NaN,NaN,NaN,18.71645737,NaN,NaN,NaN,17.18891716,NaN,17.59805298,NaN,17.64702225,16.19569969
21.519701,22.23333168,23.65162849,21.67590141,22.48755646,22.59502792,20.27582932,22.52118874,21.02242279,24.92669106,21.88188744,20.97652245,23.29628181,24.96622467,19.74468231,22.10069275,24.30138397,16.554739,19.6061554,23.7449913,24.0960331,23.7205677,21.04979515,20.6272068,21.8574543,22.02492523,20.28816223,15.97578049,19.15058517,NaN,21.9249897,NaN,23.26570702,23.51292038,NaN,17.11105347
18.65954971,17.57037544,NaN,18.76674843,NaN,NaN,20.9662075,NaN,18.66421127,18.51606941,17.89006233,NaN,20.39749146,NaN,NaN,18.78829193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.3507843,NaN,NaN,NaN,17.8054924,18.1452961,NaN,16.47862816,NaN,NaN
22.56943321,20.85033607,19.9343071,21.92716217,23.25086784,19.24546432,22.4246788,20.46712303,21.90532684,21.80392456,23.60964012,19.04289436,23.44846535,23.05673981,NaN,20.24840927,20.09313393,NaN,NaN,19.11222649,18.37763405,17.54374123,20.86310005,NaN,NaN,NaN,NaN,NaN,NaN,19.21482658,20.94706535,NaN,NaN,NaN,NaN,NaN
18.74881554,14.85233402,NaN,NaN,16.50085831,17.93260765,NaN,NaN,NaN,17.1542244,NaN,NaN,NaN,17.66031647,NaN,NaN,17.58328819,NaN,NaN,19.5813961,20.87252426,19.77101135,20.65717888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.03375626,NaN,20.33308983,21.43857574,NaN,16.83627319
22.66726494,23.32868767,23.0353508,23.29333687,23.44139099,22.18471146,20.90183258,22.17474937,22.17685127,22.76721001,22.88792229,19.93747139,24.2004528,25.08428001,19.67726135,20.93214607,21.31915092,18.74534035,19.41253662,20.24388504,21.00078964,21.35740471,20.90455437,NaN,17.89208031,21.04919624,18.17358017,16.78557968,19.68464279,18.28432655,19.6713829,18.60584831,17.53912926,17.28816223,14.50481892,17.95191002
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.59116364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.83374214,20.50629997,19.15856934,20.32772827,19.60059547,16.67604065,NaN,NaN,NaN,18.37755013,18.60175705,NaN,18.32245636,18.03611946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.15442276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,16.17862511,NaN,NaN,NaN,17.22853661,NaN,NaN,NaN,NaN,18.45491028,18.02853203,NaN,16.68030548,NaN,NaN,NaN,NaN,16.79715538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.51223564,20.80451584,20.76587486,21.59368324,22.06880951,20.49911308,21.53862572,20.53431129,NaN,21.96225739,23.47691917,21.33002853,24.16875076,23.32347298,20.92448235,20.59850693,21.4488945,21.60995674,21.8541851,18.53434753,24.89652252,23.99843216,22.62609291,19.06210327,21.79554749,22.3719902,21.57736206,18.21219254,NaN,21.20687294,20.18058968,19.1427803,22.78070641,20.32388687,NaN,21.52659416
24.61099243,24.55379677,22.78092766,24.35036659,24.43726921,23.73438263,25.28004837,24.30263901,24.52552032,24.9302597,26.33079147,23.08647537,24.92605782,25.85102844,22.127388,23.21886444,23.44796181,21.09969711,21.66153526,24.82444572,23.7837677,23.08020973,25.42120743,20.36581039,23.13792992,22.54889107,20.84299088,21.53692055,20.97098732,20.22564507,22.26249886,20.87605286,22.38663864,20.91342163,19.77934074,21.55618477
18.051548,NaN,18.89610863,20.07757187,18.60931587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.25178719,NaN,NaN,NaN,NaN,20.33625412,NaN,NaN,20.62095642,19.98468018,NaN,NaN,NaN,NaN,NaN,19.39114761,NaN,NaN,18.76716995,NaN,NaN,NaN,NaN,NaN
25.7165432,25.14922523,22.80681801,23.29235458,25.26977921,20.75148201,23.8472805,24.20903206,23.05067635,24.17858505,20.88255882,22.27506256,24.97784042,23.67271233,19.69869804,23.63156509,23.36171913,16.7624073,21.46039009,23.73758316,23.09100342,22.47092628,25.89894485,NaN,20.71515083,21.04932976,16.72000313,18.59339142,17.49106979,NaN,19.23570633,20.00881195,20.10903931,19.74419022,NaN,19.19412231
21.63147545,19.55887604,20.83460617,23.16375351,22.57593155,18.76111031,21.33106804,19.97966576,21.43328857,22.0010643,23.67281914,19.57868958,23.55391312,23.53824806,19.27193642,19.83636475,19.63585663,17.99727821,18.25284958,15.9940443,20.223526,18.54090691,19.40553284,20.51084518,21.50295448,22.22166824,NaN,NaN,18.49868584,NaN,18.13966179,20.71297073,21.46353722,NaN,20.24921989,21.98509789
17.73793411,17.08275223,NaN,18.78388786,19.20983887,NaN,NaN,NaN,NaN,19.0884304,16.84891701,NaN,19.59191322,18.2754879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.46573067,19.5795002,19.39698982,21.11787987,22.54531288,NaN,NaN,20.59850693,NaN,19.48661995,19.37746429,NaN,22.60541916,22.426548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.3442955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.99653435,19.94034195,19.6548214,20.14395142,21.08990479,16.21190643,18.86963654,18.05864716,NaN,20.01617622,22.41061783,18.70536232,22.22160912,22.22290611,NaN,16.47914886,17.1891098,16.70252419,NaN,19.21100426,21.48133659,19.90177345,18.80104446,NaN,NaN,NaN,18.3890686,19.61904144,18.34008408,NaN,22.68807983,15.17551041,19.56236458,21.81995201,17.96730423,NaN
NaN,17.26251793,17.8688221,17.77313995,16.63580322,NaN,NaN,NaN,NaN,NaN,18.21825981,NaN,17.51883698,16.4858284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,17.53046799,NaN,NaN,NaN,18.29081917,NaN,NaN,NaN,15.31185436,21.15499115,NaN,NaN,20.41152382,NaN,18.9452095,NaN,NaN,NaN,NaN,NaN,NaN,19.49159813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.32667542,17.56406021,NaN,NaN,NaN,17.23603249
16.75655556,NaN,15.28446293,NaN,15.34502411,NaN,21.78552437,21.781847,22.06457329,21.85159492,18.48879814,21.83248329,18.58607674,18.36913681,22.08358955,24.34894943,21.94306374,22.64882278,22.39942169,22.0751915,18.06917763,19.13676071,17.46307755,20.60077667,19.66935921,20.29030228,22.34719276,23.47072792,22.28404427,20.81987381,17.80315971,22.32909775,16.96341515,18.31645775,20.87229919,22.47736359
17.33018112,20.17535973,17.28437233,23.09778595,14.7419405,13.29375935,17.06770706,17.99440956,21.42188263,NaN,18.60378647,16.1325798,16.98036194,16.21684074,17.83331108,16.06871605,17.47571754,15.83745575,16.28216553,NaN,19.89975548,16.465662,13.84784031,18.04388237,16.84070396,19.58569336,16.9989872,15.05129433,16.04963493,16.15469933,13.30078125,18.44556427,17.04505539,15.06592083,18.88422966,16.28543854
NaN,NaN,NaN,NaN,19.40007973,16.07904816,NaN,18.48549843,NaN,NaN,NaN,19.47153664,NaN,NaN,NaN,NaN,NaN,NaN,18.51036263,NaN,NaN,NaN,NaN,NaN,18.51291084,NaN,20.15918732,18.42578888,NaN,NaN,NaN,NaN,17.84493828,NaN,NaN,NaN
13.14941406,NaN,NaN,NaN,14.44837475,NaN,14.96772194,NaN,NaN,17.09000969,16.2273159,NaN,17.87783623,15.63231373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.5716114,25.16649055,25.15170479,26.35223579,25.27259445,24.47951126,23.49191666,24.04593468,23.64405441,24.92438316,26.20224762,22.52279282,25.52489281,25.08342743,22.0287075,23.35769844,23.63677216,18.94906235,21.91885376,22.90747452,21.60828781,22.2864151,23.05609512,18.1231823,17.02030754,20.56866837,NaN,NaN,NaN,NaN,18.72063828,NaN,NaN,20.09003448,NaN,NaN
26.82650757,26.1080513,27.11416245,27.15518379,26.81531143,26.10735321,26.34997749,25.11406136,25.24966812,27.33943176,29.1399498,23.93274117,28.68006325,28.03070641,24.2004528,25.18891907,24.30236053,21.35729599,23.96763229,25.90660286,26.83569145,25.99098969,24.35487747,21.40082932,22.50084114,24.19573021,21.33734322,22.5837574,21.62497711,22.79550743,24.65075111,20.26979256,24.55783272,24.80208206,21.75238037,20.17609024
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.01471806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.19005585,NaN,NaN,NaN,NaN,NaN,NaN,15.40321159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.33214951,21.36666298,23.43326187,20.90609741,20.18471146,NaN,NaN,NaN,NaN,20.31207657,20.53392982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.19430161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.60458183,NaN,NaN,NaN,NaN,NaN
26.50757599,27.02305603,24.28270149,27.24036217,25.95435715,24.84350014,24.94037819,24.58777809,24.26920891,23.74088097,28.11802864,21.73723221,27.28020859,27.57188606,23.2920742,25.90955734,25.90971756,NaN,22.01467896,27.10689354,25.04535294,24.80749512,23.11510277,22.5285759,23.11678505,24.97618103,23.98372269,23.93057632,22.43750954,22.2941227,25.52124214,22.11974716,25.56651115,24.54333115,25.67338562,19.33930206
23.07911873,22.60614204,23.74745178,23.07345963,22.95048714,23.28503227,22.6175766,22.36500931,22.83755493,24.18631363,23.52360725,NaN,25.59140778,24.77620506,NaN,22.83360291,23.72234154,20.42337036,NaN,25.27401733,26.95315933,25.68530655,24.14444923,20.89984322,NaN,22.83967018,25.34722519,25.9162941,23.63333893,24.58158684,26.56521797,23.36212158,25.18544388,25.55018806,23.25493813,24.53759575
15.86682034,15.21761703,18.47970963,17.78819656,NaN,NaN,20.73140144,NaN,18.32430267,19.85338593,NaN,NaN,20.06118202,NaN,NaN,17.25764656,17.29257393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.46531105,NaN,NaN,NaN,NaN,NaN
23.68035126,23.85737801,23.49277306,25.18861771,24.23994446,23.01694298,23.08037186,21.48443794,22.24100685,22.51159286,24.30723381,NaN,25.06726837,25.0571785,NaN,22.26756668,22.14164543,NaN,20.69072533,20.50037956,19.83337212,21.27702141,21.52477837,18.23177338,19.54613686,NaN,NaN,18.55438614,NaN,18.2977314,18.65263557,17.19094276,19.6781044,NaN,NaN,NaN
22.08942032,21.90950775,22.16505814,22.47392654,21.79899025,21.06690598,19.33555603,20.57662392,17.09011269,22.25931358,22.22426224,18.62952042,21.45432663,21.06953049,17.40091324,20.49755478,19.36777306,21.51417351,21.97102356,21.34765244,18.13124466,18.41179276,18.06418419,21.45743752,NaN,18.19671822,20.94998932,21.13664818,21.50426483,NaN,17.30527878,21.87199783,20.61279297,16.26691437,15.12807465,NaN
18.89619637,19.23976707,18.18301582,18.40366173,19.58675575,19.7659893,21.13664818,22.16204834,22.534832,23.82793808,22.66120911,20.98071098,21.72820854,21.491745,21.23596191,19.92397499,22.047966,20.83089828,20.76101303,21.71380997,21.46073914,20.91320229,21.69387436,21.57255936,20.94184685,20.8182354,19.18529129,19.4520359,21.82259941,15.29580498,19.60447311,19.94148827,18.85196877,16.96994781,19.53992271,20.28206635
20.17718506,19.86563873,19.60541534,20.03173828,20.30919266,21.27235794,NaN,NaN,NaN,20.12804985,20.54085159,17.80794525,20.72200775,21.15943336,NaN,NaN,NaN,NaN,NaN,22.21299934,23.25968742,22.36602402,20.692173,16.4720726,NaN,NaN,21.93210983,19.24599838,18.04281425,19.22837257,22.58998489,NaN,21.42080307,21.78680038,20.27798653,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.64955139,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.942276,20.71364212,19.89684677,20.8337574,20.11515045,21.62809753,22.95688057,22.92515182,22.93082809,24.02225304,24.002388,23.53124428,23.84642029,23.79322624,22.86408424,24.18925858,23.55754089,23.33796883,22.63489151,24.01988029,22.64121246,21.93005371,23.65861702,23.40171432,22.85447121,23.45788765,23.57842255,24.30012703,24.20224762,24.44088364,21.05655861,23.28149986,21.996521,21.55145073,23.81166649,23.00598907
20.840765,21.76182365,22.38903236,22.96530914,22.1043129,20.71941948,21.50881577,20.35143089,19.35296249,20.15783119,23.61076736,18.99313736,23.89707565,23.12064934,17.61841393,21.71803856,20.03429413,18.81381226,19.5189724,21.71074486,23.13558388,21.99655533,22.5460434,21.14177132,19.72740173,21.04846573,24.09804344,24.34441757,22.47768593,20.3395195,25.97864914,21.18531609,24.61408615,25.88236427,25.132967,21.49911308
17.70933914,20.65621948,18.82329941,19.80401039,20.1730423,NaN,19.90470314,NaN,NaN,19.15405083,19.45861816,NaN,21.29490852,18.74946976,NaN,NaN,NaN,21.01638031,NaN,18.91916656,18.72437477,19.49921227,16.37291527,NaN,NaN,18.63179588,20.45322227,18.53700638,21.28059387,23.80124283,NaN,NaN,15.96264744,20.29524422,18.1601963,19.37026596
25.3321743,25.77798653,25.33337021,25.76852798,26.18988037,23.04763412,24.63400459,22.98848152,24.3269062,24.97696877,26.01286507,22.85517502,25.10081291,25.39666176,NaN,24.02293015,24.44688988,22.06025696,21.88970566,23.22886276,22.66492271,22.8631382,25.7701416,20.11920929,21.85999489,21.70303154,17.73005867,19.46327782,21.16968346,19.54911232,20.05708694,20.40706825,NaN,19.63587379,20.5331707,18.92250824
NaN,19.99410439,NaN,18.47290421,21.84942055,16.30331612,19.5909996,19.0713253,NaN,19.72474098,NaN,19.15031242,17.08659172,NaN,NaN,18.86241913,18.58963013,NaN,NaN,NaN,NaN,NaN,19.96183395,NaN,18.64159966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.27812195,20.13646126,19.48404312
21.65368462,21.18210602,22.67959976,22.22858429,21.2457428,20.86393166,20.97666168,20.45903969,19.25875092,22.59907532,24.43402672,18.77468491,21.79280853,22.15471268,NaN,20.15424919,19.72432327,NaN,NaN,20.57911301,19.76742744,19.82270813,20.92853546,18.55973625,20.07077599,19.24004555,19.51308441,19.32860565,20.1709671,19.03574371,NaN,19.87099075,NaN,NaN,19.31240845,NaN
13.81768322,17.15886688,18.47650909,19.21297646,15.91078281,18.59145737,21.04586983,22.00573158,20.24307251,22.45981407,22.83203888,21.79776382,22.60351944,24.44524956,21.83799744,22.12817574,20.85802269,21.38426971,21.21572685,23.55531883,24.30082512,24.51038742,23.03793335,23.16257095,21.1196537,23.16577911,22.85231972,23.20155907,20.1132431,22.17041588,22.78198814,21.69417191,24.15104675,24.84613228,23.20606804,21.07894135
17.61388969,16.92125893,17.28780174,17.3943119,18.28820801,NaN,NaN,16.43550682,NaN,NaN,19.64137077,NaN,NaN,18.49981499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.07848358,NaN,NaN,NaN,18.61902428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.89012146,NaN,NaN
NaN,NaN,20.17047691,16.40062904,NaN,NaN,NaN,NaN,NaN,NaN,18.71605492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.82733727,20.05006027,NaN,20.7602005,NaN,NaN,NaN,22.81640053,21.40010071,19.48483086,NaN,24.80828285,NaN,22.47290993,24.90696907,21.20741081,17.5849781
NaN,18.21991539,NaN,NaN,18.45446777,NaN,NaN,18.25921059,19.2603817,20.14532089,NaN,18.80854225,NaN,NaN,NaN,18.82823563,19.08495903,NaN,18.28414726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.08030701,NaN,NaN,NaN,NaN,18.73479652,NaN
22.10824203,23.05208588,23.34732819,24.69635963,24.98172188,25.88492775,19.48814964,22.48379898,20.85969162,NaN,22.69046783,NaN,25.17085266,24.98063278,NaN,19.12009621,19.85282135,NaN,19.8907299,19.43241119,21.70150948,20.3467865,26.26009941,NaN,NaN,NaN,NaN,NaN,NaN,19.40881157,NaN,NaN,20.01277161,19.28888321,19.30628014,NaN
NaN,NaN,NaN,16.48290253,NaN,NaN,NaN,18.47813034,NaN,18.90850449,NaN,NaN,NaN,20.14145851,NaN,NaN,NaN,NaN,NaN,18.18529129,18.99424362,NaN,NaN,NaN,NaN,NaN,17.46451378,NaN,NaN,17.21665192,18.15842247,NaN,18.1022625,NaN,19.30852509,NaN
23.36479568,18.3656826,19.09599495,NaN,17.4551506,18.71966934,19.41235161,NaN,23.43771362,19.97757149,23.84680176,NaN,NaN,23.54498291,NaN,NaN,22.31699944,NaN,NaN,23.60104942,23.60783577,NaN,NaN,NaN,NaN,NaN,23.0905838,23.21106911,22.74320412,NaN,25.99241638,22.20254517,NaN,23.91725159,25.47426033,19.92204475
18.8791523,16.42163658,NaN,18.5855999,18.91002846,NaN,NaN,20.30763626,NaN,20.69659424,21.54891396,NaN,19.79346085,19.46030045,NaN,NaN,18.39698982,NaN,NaN,NaN,NaN,NaN,20.89541245,NaN,NaN,NaN,NaN,NaN,19.87567711,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.04622841,17.71444702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.92948914,NaN,NaN,NaN,NaN,NaN,NaN,17.51175308,17.8841114,18.3117218,18.66941071,NaN,NaN,NaN,18.02296448,17.26279259,NaN
19.47644997,19.90081596,19.73596954,19.86565399,19.88348389,NaN,NaN,NaN,NaN,NaN,20.40041161,NaN,20.72808266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.75058174,22.06917,22.43224335,22.74796295,23.21375656,21.29238319,22.22934723,21.03274727,20.65114594,22.0764637,22.55602074,17.81139946,22.7108078,23.40002251,19.74648857,18.91736031,19.08687782,NaN,17.71766281,19.78599548,19.44161987,18.57946396,18.71749496,NaN,NaN,19.46393585,NaN,NaN,NaN,NaN,16.67328072,15.70900345,NaN,NaN,NaN,NaN
