old_1,old_2,old_3,old_4,young_1,young_2,young_3,young_4
27.55128,27.6088,27.78656,27.46552,27.78488,27.09617,27.72358,27.84697
28.29171,27.94631,28.02712,27.86844,28.00646,28.07623,27.92184,28.16863
30.37223,30.54038,31.06207,31.14977,30.35248,30.97241,31.08942,30.74975
28.38134,28.95363,29.08987,28.90311,28.85641,28.76424,28.8441,28.90549
34.05504,34.6841,34.65171,34.77131,34.48873,34.64259,34.35094,34.72278
26.51081,26.77191,26.48248,25.65198,26.84864,26.25969,25.98603,26.36618
26.36393,27.0879,26.92592,26.83593,26.82116,26.90081,26.26707,27.26821
30.78722,31.10043,31.10643,30.97289,30.95574,30.59699,31.1757,31.28251
28.09969,28.33743,27.97684,28.08553,28.37997,27.99135,28.47885,27.69332
34.23663,34.18807,34.09569,34.0083,34.1919,34.05375,34.19117,34.13629
26.69737,27.53823,27.10879,27.45951,27.08081,27.01956,27.50922,27.23882
27.00892,27.22683,26.861,26.94101,26.63298,27.1776,27.17102,27.10079
25.02433,25.36025,25.8424,25.43698,25.97294,24.91013,25.04252,25.78332
NaN,29.8286,30.14528,31.18571,30.20804,30.80878,NaN,29.47848
29.89524,30.08639,30.06651,30.42922,29.93579,29.92649,30.35332,30.30737
26.84828,27.71345,27.89035,27.85626,27.78768,27.43786,27.59114,27.53734
30.207,30.88358,30.37555,29.89649,30.33138,30.038,30.42452,30.61448
29.36227,29.58355,29.40261,29.50879,29.62864,29.23895,29.42976,29.60647
29.62855,29.4619,29.85034,29.56078,29.6714,29.71394,29.54241,29.62069
30.31506,31.19871,30.62043,30.94105,30.88183,30.78472,30.79622,30.65949
32.33565,32.25974,32.50323,32.23429,32.52918,32.15038,32.41359,32.28684
29.39297,28.15403,29.25723,28.79253,28.8814,29.09909,28.39444,29.27004
30.36838,31.07489,31.09735,30.78269,30.86467,30.62584,30.91421,30.96699
28.72803,29.67761,29.207,30.14868,29.44818,29.15699,29.78921,29.41601
28.09773,28.91054,28.49602,28.2658,29.04971,28.14652,28.17479,28.44904
28.58007,28.88233,28.66445,28.71365,28.63474,28.74503,28.44368,29.06723
27.385,27.12613,27.40471,26.7898,27.58355,27.3256,26.57715,27.26964
27.81647,27.2787,27.73079,27.2294,27.71306,27.30426,27.74137,27.34739
28.22076,28.14632,28.6167,28.11585,28.88212,28.02528,28.12475,28.11882
32.47702,31.95567,31.687,31.82221,31.91035,31.80205,32.19648,32.08439
30.42872,30.22826,30.11334,30.25214,30.31257,30.27442,30.31689,30.17081
26.64705,25.78504,NaN,25.55063,NaN,26.00956,27.05352,25.65037
NaN,25.59047,25.63675,NaN,26.11295,NaN,24.93067,24.75628
28.40219,28.27631,28.19648,28.40361,28.44387,28.34541,28.34583,28.19671
31.49948,31.0855,30.87533,31.03328,31.23489,30.88242,31.25558,31.17433
30.22642,30.28449,30.29209,30.09157,29.99037,30.33106,30.38371,30.24411
27.40609,27.71927,28.21766,28.14642,27.73854,28.02596,27.90098,27.87964
26.48476,26.49883,27.18064,26.92649,27.17274,26.67909,26.59776,26.6971
23.93463,23.82997,25.21282,NaN,NaN,NaN,NaN,NaN
25.26417,25.26417,25.67366,24.97504,25.96078,24.66443,25.23787,25.37179
28.14657,28.26141,28.54123,28.19503,28.52977,28.1755,28.2728,28.22605
35.26637,35.84043,36.00001,35.72609,35.71262,35.5291,36.04785,35.60341
27.51856,27.33023,27.85911,27.56224,26.93044,27.9662,27.75748,27.67627
29.61726,28.67455,28.92408,29.00913,29.12475,28.93629,28.99521,29.22903
26.63686,26.90976,26.49155,26.38492,26.77304,26.58835,26.51067,26.61133
32.59892,32.57747,32.28849,32.66651,32.36317,33.3387,32.31646,32.17442
29.53275,29.51401,29.62082,29.24787,30.00972,29.12915,29.40892,29.42978
31.35998,31.59,31.7529,31.36604,31.63906,31.2872,31.66357,31.54162
30.80555,30.86445,30.77384,30.68746,30.88052,30.58611,30.87225,30.85497
25.93966,25.82053,25.25721,26.37332,26.19522,27.58799,NaN,26.41007
26.23193,24.76795,25.91591,25.39986,25.00329,25.8742,25.53979,25.96237
NaN,NaN,25.41642,24.96948,25.19235,NaN,25.04585,25.03217
29.84076,29.80352,29.85033,30.12485,30.12829,29.22249,29.98264,30.35037
30.38679,30.34541,30.14066,30.3333,30.32442,30.25687,30.2474,30.44253
26.75672,26.06981,26.08829,26.56815,25.93128,26.59434,26.65281,26.36965
28.07745,28.24445,28.70744,28.27124,28.59662,28.08299,28.27115,28.41595
29.39997,29.075,28.45764,29.209,29.30101,28.85001,28.9951,29.06209
30.6628,30.48884,31.0191,30.44283,30.82457,30.5719,30.86592,30.41911
26.62742,26.89435,26.52683,26.61681,27.14521,26.44673,26.30516,26.83689
30.86179,31.15714,31.14297,30.89215,31.02155,31.19654,30.94517,30.95968
25.47023,25.97378,25.57568,25.48059,25.73926,25.4295,25.92802,25.47308
30.88045,33.51277,29.41111,29.98373,31.63979,30.53705,31.41543,30.26573
28.53074,29.22352,28.61281,28.5034,28.96472,28.58527,28.69697,28.69388
36.49576,36.87521,37.74616,37.31081,36.84525,37.12155,37.4451,37.08668
26.99518,26.41877,25.98709,26.07594,27.50105,26.68592,NaN,26.91479
27.99857,28.13614,28.43734,28.21725,28.3262,28.03234,28.12957,28.37397
26.85721,26.52001,27.27338,27.47243,27.1048,27.21836,27.54731,26.3262
29.85746,28.99094,29.16916,28.82911,29.48788,29.21523,29.23361,28.98414
32.75933,32.86732,32.59219,32.49646,32.94508,32.70681,32.61927,32.51895
27.15325,26.91673,27.10869,27.00207,26.62909,27.13761,27.2826,27.20639
28.18594,27.98473,28.4466,28.10794,28.4523,27.9165,28.22807,28.20336
26.02823,26.07857,26.19661,26.22234,26.0158,26.12058,25.98209,26.48256
38.36996,38.65154,39.00546,38.82483,38.7168,38.60571,38.96018,38.64464
30.62854,30.93558,30.65378,30.97206,30.81566,30.52131,31.14218,30.78683
27.51571,27.56602,27.61695,27.3928,27.7458,27.19442,27.78731,27.44047
32.40395,32.68282,32.54936,32.56574,32.55693,32.40197,32.55428,32.76653
30.81581,31.26528,31.02986,31.02042,31.01571,30.78105,31.33101,31.08157
26.40599,26.02509,26.16346,25.77427,26.14079,26.31294,26.08318,25.9104
30.05297,29.54972,29.56353,29.30274,29.73088,29.69407,29.31598,29.80692
26.0625,26.34516,26.27425,26.20764,25.93019,26.33596,26.20838,26.49396
28.01313,28.44031,28.36878,28.41498,28.47053,28.3753,28.13956,28.33283
27.87637,25.37222,25.6317,25.64262,25.82961,26.40072,25.9322,26.44152
32.07973,32.29868,32.2968,32.23449,32.32882,32.32174,32.07989,32.26089
27.37749,27.50249,27.839,27.6441,27.5423,27.60435,27.74484,27.55494
27.52955,26.99097,27.36386,27.6363,27.13085,27.4271,27.19413,27.85264
32.75546,32.83573,33.1119,32.86476,32.63815,33.0701,33.01092,32.93317
32.11157,32.05453,32.24609,32.60587,32.34874,32.00249,32.45748,32.2942
25.79233,25.55608,24.5611,25.79268,25.29523,25.35343,25.77906,25.35981
30.20198,30.89879,30.74013,30.9011,30.61658,30.5376,30.66772,31.00564
26.31001,27.12938,26.86561,26.81507,26.78019,26.95349,26.72754,26.74458
27.435,27.43857,27.92507,28.19526,27.60774,27.4086,28.04323,28.02036
28.46385,28.26141,28.63879,28.31847,28.30552,28.66739,28.341,28.45478
25.09784,24.13837,25.87923,25.46812,26.2991,25.28613,25.62517,NaN
NaN,24.72749,NaN,NaN,24.11744,24.04635,24.54898,NaN
32.08595,31.83932,31.63772,31.73121,31.75195,31.85114,32.09286,31.68625
28.85887,28.50926,28.6344,28.42162,28.50021,28.3871,29.08844,28.53757
31.34594,31.59508,31.16758,31.2282,31.37793,31.31073,31.34947,31.38792
31.87917,32.98595,33.29748,32.71727,32.79896,32.59027,32.85816,32.72255
26.90035,26.67842,26.89493,27.35296,26.86183,26.86372,26.93888,27.25278
29.94963,30.28604,30.56674,30.31376,30.5472,30.10837,30.29132,30.25991
29.50601,29.29728,29.59482,29.4677,29.65688,29.44423,29.39752,29.45805
27.70675,28.01361,28.08634,27.90156,27.98593,27.89227,27.79736,28.12455
31.60302,32.1464,32.12565,31.7692,31.97165,31.86552,31.96949,31.92988
29.38878,29.04984,29.19768,28.80925,29.41315,29.0276,28.82984,29.26738
27.09507,26.35933,26.88274,27.60992,26.84386,27.35288,27.15025,26.69259
28.25521,28.98074,27.82972,28.50862,28.35645,28.59238,28.55131,28.16696
30.83703,31.07074,30.65198,31.07054,31.00738,30.69868,31.03558,30.98155
27.33918,27.61519,27.60067,27.11168,27.97356,27.2179,27.3784,27.19037
28.37679,27.95721,28.36323,27.89637,28.16428,28.12839,27.98419,28.41026
27.45576,27.13222,27.02158,27.25979,27.73944,27.35456,27.09315,26.7758
25.21937,24.7214,25.40038,24.32437,25.38443,24.71931,25.19948,24.4562
31.1575,31.17902,31.25957,31.10637,31.28229,30.92181,31.17212,31.42182
28.09068,28.14652,28.13697,27.95815,28.1248,28.1648,28.23169,27.90684
31.52925,31.76264,31.75505,31.93167,31.45032,32.63547,31.65651,31.33303
28.70636,28.52204,28.66865,28.68903,28.61835,28.5658,28.82214,28.67886
29.70311,29.28723,29.17169,29.37418,29.09167,30.45797,28.94626,29.13961
31.51536,31.5775,31.6819,31.64121,31.68006,31.56851,31.71112,31.55559
31.81528,31.76801,32.04049,31.99372,32.04814,31.78648,31.97555,31.90695
28.41748,28.03092,28.09068,28.15822,28.08704,28.30774,28.44383,27.95887
28.99782,29.10752,29.03837,29.1638,29.05608,29.20525,29.04082,29.10567
33.1848,33.23349,33.27974,33.33311,33.32254,33.17374,33.45059,33.18472
30.29712,29.49181,29.80873,29.90297,29.7782,30.03538,29.94238,29.84546
26.88472,26.09676,26.3191,26.37844,26.8197,26.00614,26.15319,26.80107
29.39002,28.60784,29.05709,29.06278,29.10734,28.84631,29.29938,28.96596
27.2062,27.15509,27.16087,27.32285,27.52208,27.56711,27.20741,26.65007
32.2897,32.47798,32.55092,32.24275,32.0944,32.47762,32.60477,32.48642
27.67949,26.93393,26.71934,27.11098,26.90001,27.1812,27.58133,26.88425
27.15074,26.93168,26.84589,27.09436,26.80033,26.83966,27.3986,27.08821
35.58209,35.34744,35.48832,35.50098,35.54251,35.49471,35.60755,35.37846
28.01521,28.40965,28.46201,28.36932,28.36999,28.14229,28.55065,28.29785
26.35693,25.52325,26.11044,26.70872,25.10201,27.59548,24.91306,27.19442
28.72524,28.28025,28.6702,28.65178,28.70118,28.67485,28.76332,28.29408
26.01278,24.92212,25.5858,25.32821,25.80794,25.07092,25.53481,25.54159
25.94374,25.91143,26.27679,25.8839,26.42916,25.87795,25.99951,25.81849
35.25681,35.41576,35.46484,35.42492,35.28675,35.32342,35.65936,35.40207
26.74496,26.46393,25.60891,25.70967,26.34019,25.69962,26.72038,25.87732
31.16495,31.65438,31.87247,31.52393,31.82483,31.4515,31.62117,31.42837
29.4535,29.44299,29.45124,29.35022,29.33873,29.32899,29.52845,29.61354
25.62402,NaN,25.64317,25.51716,24.99196,25.44743,25.3678,25.72715
31.22257,30.80717,30.98516,30.78901,31.23375,30.97227,30.94545,30.76462
26.33537,25.20258,25.89518,25.68381,25.59923,25.74031,25.96477,25.92484
33.55922,33.56195,33.5,33.55876,33.16562,33.97784,33.50391,33.64528
28.73379,28.40324,28.21868,28.25975,28.3468,28.42033,28.60911,28.35275
29.36972,29.01167,28.70573,28.96141,28.86729,29.08106,29.07561,29.13814
27.26803,27.03454,27.27142,27.77027,26.78544,27.19282,27.83557,27.64403
28.66848,28.74926,28.83846,28.87314,28.90633,28.85085,28.97194,28.51473
29.82973,29.51036,29.98767,29.68021,29.93691,30.02062,29.66719,29.49791
30.68646,30.78729,30.90268,30.78729,30.86482,30.77368,30.86009,30.78058
31.07227,30.80486,30.96478,30.84827,30.84386,30.97473,31.07973,30.90734
30.01265,30.02155,29.92479,30.04323,30.02155,30.06869,30.00263,30.02551
32.38589,31.46796,31.44386,31.63218,31.4564,31.95678,31.692,31.94178
29.56578,29.49867,29.53198,29.67314,29.85463,29.62371,29.44028,29.46809
28.27173,28.58578,28.59064,28.45415,28.64165,28.3023,28.50123,28.57578
25.96179,26.41677,25.66077,25.91251,25.71051,25.61843,26.89412,25.84785
27.96383,27.66932,27.81586,27.72306,28.05827,28.07076,27.51736,27.64478
24.52952,24.63661,24.55538,24.53178,24.77163,24.97119,24.26291,24.36786
35.16407,35.26136,35.30796,35.22015,35.12425,35.13721,35.47197,35.34142
28.67347,28.3598,28.69893,28.61663,28.83524,28.36857,28.54174,28.72546
26.64072,26.71267,27.10639,26.93461,26.61428,26.8435,26.95981,27.09929
26.11283,26.40116,26.28085,26.22212,26.80354,26.14664,26.14445,26.04506
29.64475,29.28833,29.24706,29.407,29.50218,29.03428,29.79616,29.37842
28.43706,28.10279,28.66709,28.553,28.58438,28.39243,28.64822,28.2589
31.33581,31.22631,31.11427,31.21066,31.05388,30.78978,31.61964,31.54853
27.77197,28.0777,27.71673,27.80575,27.91102,27.46987,28.08355,28.03312
31.42437,31.35584,31.49314,31.48232,31.69271,31.54444,31.16417,31.48102
32.13452,32.18497,31.90534,31.89865,32.13941,32.0343,32.09845,31.97818
30.64435,31.03708,30.9955,31.09999,31.11898,30.86651,31.04218,30.87635
27.73963,28.39901,28.0071,27.75589,27.82875,28.21568,27.93095,28.05378
27.75162,26.83449,27.09698,27.32937,27.11347,27.11694,27.60527,27.30435
29.4121,29.65135,29.99335,29.75734,30.10137,29.46585,29.6041,29.77087
29.37842,29.33949,29.44304,29.11026,29.08889,29.26226,29.47717,29.57102
29.10789,29.7018,29.18506,29.13763,29.26973,29.47245,29.4757,29.04284
30.18577,30.20606,30.51691,30.61623,30.14273,30.607,30.65881,30.24615
24.82755,24.56238,25.99734,25.92075,25.36035,25.26735,25.18824,25.62252
33.89003,33.91474,34.08401,34.13965,34.07933,34.00529,34.11466,33.95991
26.60781,26.20445,26.50723,26.45425,26.89377,26.09961,26.79934,26.11196
30.47981,30.62645,30.86828,30.75581,30.69171,30.77902,30.44342,30.94733
30.23843,30.59788,30.87328,30.73012,30.30509,30.69793,30.6531,30.9157
35.04905,35.20212,35.04816,34.80381,35.15572,35.02717,35.11908,34.93381
29.27622,29.54839,29.54547,29.41541,30.00571,29.48804,29.38852,29.03698
NaN,24.90118,25.19201,25.30643,25.14258,24.79872,NaN,25.07818
29.66665,29.56912,29.33332,29.25712,29.53235,29.38447,29.49507,29.54881
28.202,27.77159,28.01335,28.22209,27.79879,28.13638,28.56453,27.84488
33.68008,33.79817,33.31554,33.52496,33.63979,33.50723,33.67093,33.63774
28.49987,28.92306,29.05497,28.77168,28.77477,28.75888,28.84341,29.00996
29.11098,29.74495,29.65444,29.56378,29.72865,29.50766,29.31212,29.66318
31.02075,31.52482,30.89012,30.88445,31.28565,31.05472,30.9899,31.12737
27.9262,27.40746,27.75608,27.06312,27.72566,27.26401,27.66729,27.63381
31.50838,31.349,31.377,31.0485,31.06059,31.3715,31.461,31.53004
26.33089,25.65903,26.32117,25.93575,26.35795,26.17522,26.07592,25.77854
25.96766,27.43428,27.58885,26.19455,26.94548,26.48367,27.17312,26.72455
27.45725,27.15499,27.39313,27.16835,27.02105,27.45889,27.0805,27.75481
26.08462,26.22727,26.73014,26.19052,26.52955,26.53524,26.37003,25.9395
26.85579,26.82299,27.03905,26.97432,27.01521,26.94324,26.77869,27.09688
27.59541,28.07694,27.7939,27.82905,28.14014,27.66648,27.68338,27.94748
25.52818,26.04787,26.66804,26.22378,25.71364,26.05592,27.05206,25.7889
27.08598,27.42726,27.08243,27.21123,27.50431,27.14394,27.24572,27.05631
30.17688,28.95994,29.22,29.04268,30.18104,29.29364,28.94724,29.12137
28.02152,28.66611,28.95382,28.64096,28.56136,28.60254,28.56874,28.69511
28.48305,28.67765,28.70339,28.52783,28.91222,29.07676,27.89105,28.65772
27.30826,24.23206,25.33599,25.08942,25.65734,25.96332,24.9852,25.50573
26.14118,26.49686,25.94704,26.43033,26.49189,25.78134,26.64828,26.242
27.64389,27.92677,28.22876,27.75576,27.9034,27.69292,28.12431,27.98359
28.07316,28.39411,29.00868,28.62195,28.55669,28.58992,28.18914,28.91122
29.01207,28.81867,28.95513,28.64365,29.14168,28.96102,28.61326,28.86302
27.05424,26.62268,26.98891,26.52995,26.30791,27.37451,27.36403,26.2995
28.05378,28.50594,29.03528,28.93764,28.78734,29.2052,28.20499,28.48573
28.7293,28.4251,28.55552,28.19018,28.57651,28.40101,28.86446,28.20881
26.78244,26.07498,26.92988,26.54594,26.97749,26.38342,26.76598,26.35716
27.40479,27.71862,28.12268,27.90075,27.96725,27.46248,27.64581,28.22219
25.22129,25.78387,25.93751,25.56666,25.75297,25.79766,25.43978,25.67036
31.56887,31.24728,31.38684,31.29461,31.57466,31.2824,31.55874,31.23329
24.3868,25.2402,24.83103,24.28926,24.99196,24.78885,24.26313,24.85548
29.74665,29.50926,29.64317,29.21635,29.58792,29.39554,29.64375,29.64057
33.66564,34.12255,34.25793,34.30191,34.20885,33.97912,34.05634,34.25645
30.53945,30.76643,30.83085,30.69345,30.82941,30.81643,30.65019,30.68729
28.22835,28.36382,28.58821,28.61028,28.77093,28.32066,28.47769,28.37493
31.32158,31.00196,31.38864,31.25631,31.70837,31.18654,31.10543,31.12189
25.51008,25.43743,25.719,25.239,25.83405,25.44985,25.55687,25.21985
28.53234,28.71316,28.9481,28.68849,29.03194,28.64969,28.83111,28.52477
29.48583,28.89061,28.66655,28.76199,28.81964,28.79977,29.46694,28.87455
28.22771,27.54451,27.49114,27.6107,27.75475,28.05946,28.02929,27.18698
27.82208,28.33134,28.55395,28.27915,28.30443,28.39334,28.02158,28.42378
25.4566,24.61728,24.95708,24.68581,24.79049,25.00282,25.54693,24.53333
26.61428,26.12169,26.32582,26.85792,26.83521,26.39696,26.36525,26.4791
29.88223,29.45533,30.02973,29.91314,29.93986,29.86522,29.77351,29.86157
28.92233,28.54694,28.48228,29.08446,29.02986,28.47433,28.72537,28.96766
31.68558,31.7334,31.87602,31.89016,32.58134,31.69996,31.29159,31.77584
29.01571,28.37285,28.80067,28.75073,28.57203,28.91345,28.74291,28.87523
28.6361,28.00394,28.35502,28.52515,28.54779,28.06912,28.56609,28.5015
27.65417,27.72832,27.69969,27.50567,27.82572,27.33407,27.6277,27.96648
29.37942,29.31827,29.06013,29.26022,29.45209,29.13019,29.26278,29.34028
27.25404,27.90409,27.95266,28.24377,28.38175,27.6327,27.5857,27.92224
27.6762,27.45544,28.0801,28.1587,27.67438,27.62045,28.37762,27.86591
29.35182,29.50414,29.32811,29.64248,29.26298,29.70917,29.3376,29.68479
29.66821,29.94363,30.23238,29.79394,30.12522,29.84525,29.72915,30.10674
27.79377,26.93371,26.82651,26.65813,27.32303,27.06363,27.12524,26.86856
27.63423,27.72175,28.06327,27.90277,27.919,28.10004,27.86242,27.60936
26.1333,26.81262,26.90185,27.11515,27.24291,26.65417,26.3692,26.86561
35.67627,35.65058,35.55362,35.67795,35.65034,35.59048,35.69688,35.79008
30.13467,29.62024,29.49747,29.45942,29.74764,29.66675,30.00357,29.46338
30.92089,30.26997,30.783,30.42011,30.6416,30.89258,30.67749,30.35216
32.28091,32.33854,32.01857,32.04235,32.07591,32.19349,32.37078,32.21019
30.3551,30.23421,30.06124,30.34699,29.88807,30.06188,30.66991,30.54793
26.85341,26.83942,27.11038,26.29703,26.65089,26.6979,27.29448,26.62729
34.3481,34.26752,34.0235,35.11931,33.98201,34.81855,34.03067,35.09851
29.85403,29.68773,29.74548,29.65561,29.64043,29.92578,29.75417,29.7939
31.02907,31.06535,31.09365,31.03721,31.21199,31.06317,31.09163,31.02999
29.13995,29.02009,29.532,29.27615,29.3575,29.09419,29.52268,29.16536
30.29296,31.00892,30.88555,30.63901,30.43181,31.28428,30.75517,30.52673
30.74222,30.44747,30.69287,30.52767,30.81925,30.37244,30.84049,30.54968
25.96045,26.38566,25.97362,25.79697,26.15754,26.14538,25.9727,26.01295
26.52154,26.65212,26.74214,26.78294,26.74804,27.10299,26.91957,26.10027
30.85415,31.03059,30.95657,30.95276,30.90663,31.84711,30.42292,30.78971
29.70996,30.17045,30.407,30.24943,30.02697,29.94921,30.40659,30.32732
33.15102,32.91273,32.72059,32.96754,32.90072,32.88861,33.15637,32.97951
32.98148,33.43291,33.0705,32.96011,33.20698,33.2098,33.1758,33.02663
28.33947,28.20704,28.33539,28.42362,28.22265,28.92142,28.20876,28.12701
32.61562,32.89032,33.00788,32.80138,32.76093,32.85592,32.90822,32.96449
34.13124,34.30579,34.46709,34.36333,34.32764,34.16676,34.73171,34.2161
28.16298,28.05357,28.42914,28.71214,28.29404,28.17745,28.46599,28.59541
32.01744,31.95619,31.88158,31.98522,32.14813,31.90354,31.92089,32.04355
26.98196,25.90458,27.48639,26.89966,27.27462,26.7637,26.62031,26.7898
31.00658,30.62418,30.67792,30.79668,30.70273,30.75231,30.97206,30.8543
30.86798,30.7103,30.51719,30.58764,30.75549,30.65318,30.83906,30.61166
25.76709,25.5513,25.0144,25.66893,25.63995,25.55602,25.55699,25.42512
29.0402,29.41432,28.73344,28.6971,28.38977,29.10557,29.13988,29.42648
35.08548,35.47224,35.14839,35.23763,35.17176,35.18357,35.5138,35.2518
29.70963,29.63686,29.44366,29.32354,29.6712,29.59356,29.43161,29.59539
25.64675,26.25169,26.95038,25.69766,26.0941,25.84067,26.44073,26.3492
30.60116,30.90354,31.01472,30.86186,30.98814,30.93368,30.97261,30.66509
26.73725,26.86927,26.73944,26.70675,26.57845,27.06054,26.93146,26.66207
27.74368,28.03318,27.81452,27.99237,27.78569,28.03223,28.31592,27.62972
26.32162,26.97651,26.73208,27.10039,26.44564,26.87115,26.97531,27.01871
33.7601,33.80184,33.93482,33.72344,33.91857,33.78146,33.7361,33.96439
28.05585,27.7406,27.4964,27.55054,27.58914,27.98837,27.56551,27.8807
28.18716,27.54591,28.19235,27.93742,28.21785,27.60229,28.21646,28.00678
26.64705,27.62499,27.18338,27.78307,27.409,27.32517,27.52051,27.16442
28.23229,28.5297,28.42246,28.13853,28.14404,28.46766,28.5791,28.31333
30.05647,29.8805,30.11657,29.88363,30.15158,29.72997,30.17736,30.06098
27.13173,27.03013,26.7557,27.06343,26.7406,26.70504,27.4149,27.30452
29.96389,29.95588,30.3638,30.25552,30.05297,30.02842,30.31797,30.32389
26.90093,26.72546,26.50461,26.80796,26.76269,26.85365,26.77681,26.7304
28.48128,28.30887,28.00619,28.3368,28.32852,28.04531,28.39583,28.54878
31.91897,31.40141,31.28041,31.31738,31.5691,31.40948,31.5925,31.53329
24.76633,25.63851,25.61855,24.9419,25.24416,24.57906,25.52064,25.80789
27.38327,27.74849,27.5012,28.12957,27.74855,27.76894,27.67795,27.75379
30.39192,31.12559,31.02644,30.88307,31.08049,30.81023,30.71555,31.00825
27.16356,26.83099,26.86868,26.87115,27.05238,26.74919,26.87244,27.2479
29.80956,29.73383,29.90038,29.63891,29.86428,29.72652,29.99199,29.68761
32.79904,32.21674,32.5361,32.38252,32.48077,32.59101,32.78757,32.26279
26.03416,26.99129,26.99604,26.78119,26.77769,26.59007,26.86219,26.76091
25.74686,25.29091,25.3266,NaN,24.70081,25.21282,25.11454,25.32179
25.93735,26.32511,26.1886,26.37773,26.85234,25.98672,26.09013,26.09134
33.47182,33.69073,33.68374,33.46088,33.82582,33.49976,33.63979,33.53357
29.78099,29.7145,30.01345,30.02327,29.91214,29.75031,29.98834,30.07342
33.78702,33.43775,33.35691,33.26249,33.3993,33.75254,33.43054,33.45415
29.12817,28.99108,29.28069,29.05411,29.37115,28.99537,29.24236,29.03821
33.39484,33.1658,33.27573,33.03857,32.92438,33.60234,33.44764,33.09399
26.0023,26.27547,25.68915,25.44225,26.56293,25.51057,26.00215,25.52794
29.52268,29.24896,29.63575,29.43448,29.68789,29.29968,29.63001,29.41929
35.49241,36.00158,36.37545,36.11146,36.1102,35.84062,36.4399,35.78585
25.31479,26.0966,26.03928,26.80809,26.34684,25.45221,26.33957,26.31619
30.38371,29.94391,29.75066,29.97487,30.41175,29.96719,29.75993,30.1111
26.49492,25.65873,27.00945,25.99496,26.12847,25.99998,26.6729,26.55361
31.67661,32.10818,31.84849,32.06741,31.76742,31.71375,32.4017,32.01601
25.28489,25.09909,24.97307,25.54869,26.26238,25.07778,24.97688,24.78731
27.128,27.0185,27.27258,27.40454,26.88483,27.04323,27.84248,27.25205
27.62944,27.47352,27.13006,27.72371,27.86809,26.93753,27.66899,27.6811
