Bcells_H9_cyt,Bcells_H10_cyt,Bcells_H11_cyt,Bcells_H3_cyt,Bcells_H1_cyt,Bcells_H2_cyt,CLL1_cyt,CLL10_cyt,CLL11_cyt,CLL14_cyt,CLL15_cyt,CLL16_cyt,CLL2_cyt,CLL4_cyt,CLL8_cyt
22.9086,23.8452,22.8596,23.3101,21.3011,22.55,22.3243,22.4825,22.4867,21.5281,20.1771,22.3802,22.2568,23.0412,22.4117
23.5069,20.8822,21.6066,22.2216,22.5329,23.2238,21.4973,24.0771,23.1129,22.4941,23.8017,23.5334,24.0145,22.7671,24.6219
26.8239,26.2608,26.3028,26.0472,26.4729,26.3168,25.9648,26.3413,25.9844,26.2336,26.4266,26.6271,26.5526,26.0843,26.5586
22.2266,22.5059,19.6823,22.7161,23.5915,23.7643,21.767,22.1294,23.0087,22.362,22.7387,22.7081,22.4984,19.6598,20.9521
25.0089,23.8622,23.8875,24.5494,24.8223,25.2735,23.4032,24.1544,25.2706,24.8986,24.7952,25.2554,24.9278,24.0388,24.4238
21.6705,22.5525,21.5613,19.0286,21.0033,20.7728,19.968,22.6435,22.4518,20.9276,22.4608,23.3192,22.0573,21.0507,21.0577
24.3447,24.5479,24.2154,23.7108,23.5508,24.2312,19.057,22.1506,23.9054,22.7558,22.824,24.4814,22.7691,22.5873,23.4968
22.2587,22.7803,22.4797,20.9422,21.1846,21.529,22.4953,21.4723,22.272,21.3872,21.0309,21.8323,21.8712,21.6721,21.5237
21.5987,22.2597,21.7046,20.7701,21.4842,21.3347,23.5977,22.1063,20.3926,21.2623,21.5182,21.6347,18.406,21.2765,21.731
18.8295,20.542,16.4433,19.0482,16.5223,17.2998,18.0024,16.9178,17.2913,15.973,20.2168,20.6947,20.7652,20.1157,17.3659
24.7822,18.5003,22.8878,25.9076,24.5599,25.655,25.9463,25.331,21.2636,26.2755,26.2357,17.8787,24.1785,25.0074,26.0491
18.6803,17.9938,18.4172,16.8244,19.7435,20.1088,17.1437,19.8159,20.3725,20.3599,21.3523,21.1844,21.0689,17.2539,21.464
23.5893,24.9963,23.5412,23.4273,23.0857,23.8465,22.5285,22.0889,23.7027,22.6908,22.5128,23.9741,23.3146,23.6701,23.6149
18.8275,17.9196,17.4344,19.9457,21.2629,20.4469,19.6336,19.1888,19.2728,18.3379,18.9446,18.7302,21.1584,19.4595,18.2928
19.3167,18.091,18.9008,17.4277,18.419,18.1301,20.3784,16.551,18.255,18.852,19.3177,19.6642,17.3101,20.6078,20.3351
21.2034,21.4567,18.2538,21.2598,20.2438,20.9132,19.0647,19.1544,21.793,19.6625,19.9745,20.4702,22.26,21.4776,19.1942
22.4877,22.7353,22.2919,21.9974,21.4533,22.3559,21.0766,20.6535,21.5809,22.1005,21.8005,22.4631,22.4406,21.6896,22.0558
17.1996,17.8222,17.8859,16.8841,18.484,18.3669,17.7822,20.5864,20.113,21.1941,21.9292,21.2881,21.1351,21.3788,17.372
16.4229,18.4548,17.5038,16.246,16.0913,17.4328,20.3484,19.3814,20.2243,17.4066,18.4296,18.1434,17.6656,18.861,20.0003
25.8319,25.4345,24.3457,23.3016,26.3501,26.4684,21.0539,23.9868,26.2083,25.1027,25.3537,27.0618,23.7267,24.2393,24.0386
23.5026,21.4626,18.8989,22.0523,21.6709,22.4874,20.9943,20.0777,20.9444,21.6325,19.9208,21.0379,22.3381,21.7935,20.6926
28.5122,29.0333,29.2609,28.6228,28.3634,28.6915,24.7468,26.4419,26.6201,26.99,26.3164,27.5515,26.8004,23.7216,27.0055
22.5108,22.9958,21.3441,21.3713,17.1414,20.8963,20.1922,20.6547,20.9082,21.58,21.2192,20.0573,20.0568,20.9831,21.9022
23.1248,22.606,23.7197,24.0623,24.525,24.0949,25.3012,23.9904,23.7907,22.8334,24.0812,23.0795,25.3036,23.726,24.2894
22.8332,22.9932,24.5851,22.8655,21.2789,23.6417,22.0721,23.9694,24.5055,24.3801,25.1819,22.2369,24.5509,23.7789,25.03
21.3414,22.339,21.3608,21.5162,20.4878,21.0319,17.8723,21.8887,24.0363,19.3227,21.8652,23.0323,21.9124,22.1262,22.476
22.1917,22.2071,22.0724,21.8735,20.792,21.9118,22.5024,21.3573,20.7265,21.0201,21.1434,22.2911,21.9121,22.1368,21.856
21.404,21.1811,21.027,21.7231,21.8868,21.9266,22.103,20.8369,22.0709,21.4298,21.2165,21.5893,21.4501,21.8948,20.9925
19.7785,21.0131,18.973,21.9767,21.5255,22.1276,22.0651,21.9676,22.3773,20.5334,20.3231,21.2073,21.3194,23.2277,19.6066
23.7664,22.2823,21.1373,25.2032,25.545,25.5002,26.6213,26.5552,24.3186,26.3544,25.8674,24.3851,26.5381,24.6869,22.7584
20.3405,17.2293,19.9021,16.5164,18.5039,18.1567,15.7158,17.3803,17.491,18.6103,20.5399,19.7616,15.8703,18.7517,16.0284
20.6439,21.8778,21.8441,21.0037,20.2882,20.5271,20.5453,21.34,19.2836,17.3019,19.0192,22.9415,21.7389,21.7323,20.5594
22.6118,24.3298,22.6286,24.3139,21.4783,23.3812,17.2943,22.3595,25.0023,17.2474,23.4763,22.143,22.3785,22.732,20.0325
16.2794,19.0318,17.1556,18.2217,20.3702,19.6661,23.3683,21.7446,20.5281,19.7872,22.8423,18.6705,22.0162,19.8712,18.9111
24.5352,21.5702,22.6309,22.6864,24.0074,22.1732,17.036,23.6156,23.7422,24.2429,24.5475,23.7377,25.7164,22.7658,22.5093
26.8112,26.6542,26.1828,27.0963,27.9993,27.014,27.7511,26.222,27.0016,26.2426,26.8164,27.2577,27.0458,26.2399,26.6911
22.0672,21.8476,22.2948,21.8473,22.1009,22.0995,22.1635,22.3139,21.5559,21.814,22.0441,23.5082,21.3915,19.9665,21.5763
21.6808,20.5773,18.993,17.2001,19.0131,17.4642,18.6879,18.209,21.7707,22.6749,18.6935,21.1448,20.4815,18.6113,16.6662
20.2483,20.0177,20.5046,20.7384,17.2001,21.1755,18.3157,19.8484,19.6865,20.0591,21.5846,17.3951,19.3481,18.098,16.7829
19.3575,19.3845,19.643,19.4539,18.8601,19.4764,18.9087,19.1571,15.4465,20.3134,21.4145,19.6425,19.4,21.0259,15.5184
14.9881,19.6514,19.1326,18.5205,18.5556,16.9029,20.7263,22.1544,17.9632,17.2948,21.9568,21.344,15.8377,22.1227,16.608
19.3611,19.2408,18.6839,19.7042,19.3539,17.5825,18.6653,19.073,19.0266,19.659,19.1782,19.2392,17.489,19.0317,18.4053
22.0491,23.7324,23.6323,22.1082,19.9782,22.7686,23.469,22.6859,23.8118,23.1018,22.0453,23.0084,23.2464,22.3306,24.4417
27.0308,27.0872,27.0149,26.3147,26.916,26.9778,27.3847,25.7815,25.5743,27.0059,24.8615,25.9007,24.4896,24.134,25.7953
19.8691,21.2776,19.129,17.6695,19.3499,20.2542,19.9186,21.7467,20.7868,20.2239,21.1513,21.078,22.2861,20.6366,18.6377
24.8523,22.3914,23.5034,23.8272,24.5153,24.6715,23.7481,24.7252,25.4577,23.6837,24.9015,25.3869,25.3979,24.7973,24.3031
22.9807,21.0496,21.9406,22.5789,23.2906,22.8657,25.3348,22.3075,23.0309,23.3862,25.0265,24.0889,23.9571,22.1149,20.967
20.9248,18.4238,20.3428,19.1801,18.0803,18.8583,17.8623,18.6888,18.4022,18.7221,17.9621,17.5603,19.0173,18.1384,21.125
26.058,25.9943,25.3122,25.5441,26.1689,26.2652,23.8081,24.9586,25.2386,25.6557,25.6432,26.1832,26.04,24.7301,25.8372
23.5311,25.4106,24.2786,25.7021,26.7076,26.8756,24.5845,24.5215,25.3362,25.948,24.6174,23.4194,22.1261,23.6272,24.1005
23.64,22.5734,22.5917,21.6652,22.4839,22.7554,18.3869,22.8692,21.9079,22.6895,24.0206,22.8564,22.6525,21.5368,22.3042
17.8759,17.9889,17.2457,17.1888,16.6961,16.8859,21.6975,15.2317,22.0543,18.2765,18.6126,20.2815,16.4885,19.7677,20.7002
20.2478,22.622,20.6844,17.5266,19.4589,17.2497,18.4754,15.4005,19.2608,19.9277,18.573,17.2206,18.6687,17.7485,18.4971
20.5659,21.3439,18.746,17.8934,21.9384,20.0053,17.7794,19.0099,19.5936,17.2954,20.9297,23.2213,22.0478,19.6463,18.3347
17.5387,25.95,22.6301,20.7435,19.2644,20.2132,16.3013,15.5726,18.3262,16.6422,17.4273,17.1377,19.1722,15.8091,18.8663
18.029,19.0906,17.5373,17.3934,17.8953,17.1926,16.9477,19.1667,19.3359,18.5145,17.9047,17.9507,15.9725,17.2302,17.7599
26.5951,27.835,26.7396,26.3583,27.377,27.0695,18.46,27.4903,27.0424,26.8684,27.5199,27.9341,28.0813,25.6618,26.6324
22.9415,21.927,22.4814,22.2348,21.9725,21.9383,23.6357,21.0353,21.8941,22.2044,21.4346,22.2307,20.769,20.8074,22.8387
21.0502,20.0965,21.7147,21.2989,21.8027,20.6334,22.9931,20.3822,21.1325,23.2317,20.9085,21.7878,23.4693,21.229,21.4213
23.3502,23.0523,23.4635,22.792,23.1889,22.7159,21.1269,22.27,20.5879,21.5846,21.1024,21.6745,22.4267,21.3869,20.0797
20.021,19.9893,18.1322,21.9788,22.3929,21.1007,19.4144,17.9395,18.2811,17.2123,21.6443,20.6603,21.3764,19.6282,19.6829
23.3904,23.134,23.131,22.7276,23.1102,22.6251,23.5346,22.886,22.399,22.3481,23.1416,23.632,22.7402,23.078,22.6594
18.5555,16.8688,17.8394,17.5339,18.5369,17.7596,23.0389,20.5371,22.2151,20.8029,20.2608,20.753,18.8261,21.4759,20.9335
18.0565,17.4715,18.4413,17.1874,15.4619,18.1004,22.1007,17.5698,19.0934,16.7373,22.2903,20.3932,21.0225,16.9591,20.1012
20.2,20.807,20.9745,19.5487,22.0773,18.3516,23.7195,20.2395,21.8322,20.3635,23.5675,22.003,23.3562,21.2047,20.7744
25.0654,25.4076,25.4206,24.276,24.3807,25.1373,22.4559,24.066,23.8549,24.3626,25.6166,24.1241,23.1737,24.2652,24.0831
19.7162,16.9284,19.6974,17.5167,19.7229,17.7506,19.819,16.8052,17.278,18.831,17.5719,19.5014,18.1993,19.5319,19.3567
21.0839,17.7958,20.4677,17.9216,19.8309,17.62,19.9566,18.0441,18.0787,18.0462,18.6464,18.6819,17.1549,17.9762,20.0467
19.7289,21.8555,21.1202,21.2857,16.3512,21.1495,21.8377,20.4038,18.4159,20.6004,16.602,18.1304,17.8484,17.8334,20.3888
19.3337,17.9539,17.4221,18.8925,18.5996,18.2035,21.2573,19.9189,20.9346,19.8284,19.543,17.9022,20.9087,23.2973,21.3922
20.2687,22.1322,19.9945,19.1979,20.7641,17.857,19.9314,18.9985,19.6216,20.2461,19.9093,19.6128,16.3997,20.3484,18.9771
18.509,19.7956,17.5259,18.6001,17.1324,18.2304,18.667,19.261,19.0367,18.6591,18.0291,19.0983,18.6948,18.6796,19.1087
24.3885,21.752,23.7899,23.9226,23.3448,24.0986,25.0347,23.2622,23.9509,23.8738,24.33,24.0423,24.2242,24.9709,24.3083
23.2826,22.8751,18.6929,22.3135,21.7066,21.2659,23.7525,22.4,21.3835,22.4257,22.7062,23.1667,21.3483,22.0717,21.9186
24.021,23.4496,23.5712,22.6764,22.6325,21.6546,21.7585,22.7598,22.7776,23.031,23.2797,22.352,23.8868,22.4013,22.6842
21.6674,22.3949,20.7828,20.3489,21.6052,21.2873,21.0461,19.725,21.9579,21.4305,20.7578,21.7366,21.0596,21.6989,21.8148
17.9429,16.2909,21.2897,16.6527,17.2841,16.9466,18.1915,17.6399,21.658,17.757,17.5861,21.404,23.9302,18.7698,17.488
25.6739,26.1915,24.9866,24.0374,24.0597,25.5703,19.869,25.7148,26.425,25.6812,26.4052,26.1728,26.3229,26.4063,25.8082
23.771,23.9576,23.4615,22.4215,23.1535,23.9963,20.5928,23.5728,22.5405,22.4181,23.2204,23.3276,24.8844,21.631,21.2443
20.8667,21.3179,17.4587,20.9677,17.6795,17.8223,19.3606,18.9219,17.6038,18.3856,18.7494,17.3434,17.532,18.8861,18.1496
23.1888,23.1479,22.7458,21.7663,21.8385,21.0098,20.5028,23.0417,20.2118,20.9972,20.8653,23.169,23.7129,23.0163,21.3087
21.2485,19.5871,20.4427,18.3373,18.0729,19.407,20.7612,20.9193,20.3998,20.4782,16.5272,20.3867,18.4241,20.1212,20.5899
25.6095,24.6702,26.6124,24.0402,23.6886,24.4972,23.6031,23.8923,24.4959,24.792,24.2337,24.9684,24.8251,24.0942,24.2876
22.1321,23.5892,22.728,22.3641,22.3475,22.2602,20.3632,20.5262,19.5187,21.0154,20.0013,21.0759,20.0776,20.8839,20.7369
19.997,16.561,22.8348,21.3593,23.5756,23.6766,23.8237,21.3584,21.2089,21.6769,22.6388,19.5425,24.229,22.8543,24.4908
20.9077,20.5479,20.6094,21.2232,19.9439,19.9815,21.9434,18.0048,20.3796,20.7213,19.1345,22.1261,20.7898,22.2792,21.61
23.7185,21.6537,21.9446,24.1607,24.7244,24.4837,24.8345,24.33,25.5516,23.9779,24.6897,23.7638,24.24,24.0475,24.4101
16.8843,18.7638,17.5318,17.934,18.2417,17.1591,19.5818,17.9938,18.6831,17.1356,16.3407,17.5004,20.1702,16.1157,16.1043
25.9646,24.2194,25.0097,25.8483,25.8295,26.3593,27.5683,26.6016,26.5703,26.4578,25.9006,25.5824,26.3611,26.4199,26.2627
25.4507,24.8544,24.1782,25.5019,25.6989,25.6364,26.7221,26.364,26.4923,25.8867,26.4102,26.096,26.9271,26.5184,26.6976
18.3812,17.2442,18.1483,20.8892,17.8722,16.307,16.6152,17.6082,19.8247,17.1265,18.0814,19.9593,17.7062,17.2709,17.4107
19.0729,19.2387,18.3,20.5178,19.5781,17.7766,19.3516,18.4979,17.8234,19.9723,20.5889,18.8973,18.9713,19.8047,20.3789
16.8773,18.5634,18.209,18.2168,17.8748,20.398,21.8079,16.2924,20.128,17.454,18.9474,21.0134,18.1629,17.2506,19.824
22.8879,22.261,21.5429,23.7053,23.5972,23.5711,24.4636,24.6665,25.3591,24.0905,24.5772,23.6214,23.8339,24.6912,24.0723
17.5644,17.7132,18.1816,20.9763,20.6595,21.0318,21.8064,17.6469,21.2818,21.4834,18.0847,15.2375,22.6225,16.676,21.2451
27.1124,25.9561,25.8371,25.8682,27.7291,26.4845,19.8522,26.0116,26.0079,25.6635,27.8429,27.2779,27.4907,26.0067,23.9274
20.7657,21.5567,21.1494,20.3607,21.7481,21.6508,23.9951,22.0997,22.4812,21.468,22.5859,21.9001,17.3143,20.8617,22.2567
17.7021,19.2575,18.8157,20.2529,17.9414,19.3071,17.5673,17.8215,18.2455,18.4569,18.6797,18.8792,16.9659,19.9395,19.5959
19.9462,19.6054,19.9309,21.2048,19.4997,20.5487,18.8406,19.3042,19.8322,20.4278,19.364,19.9543,18.9865,20.1854,19.575
21.6305,21.8772,21.7855,19.837,21.6008,19.1783,21.0068,22.0672,20.4978,19.889,20.2152,21.3236,19.689,21.2609,20.3062
27.6226,25.0061,26.5638,26.1492,27.279,26.9026,22.9858,26.4037,26.7489,27.0598,27.4404,27.4125,26.958,26.2436,25.0409
21.603,21.3813,23.6621,20.764,18.8453,20.5332,19.492,20.1982,20.6596,19.5178,19.3156,21.4323,21.032,22.4906,20.805
22.5812,21.6385,21.3864,21.2713,22.1429,22.0605,20.6101,21.495,20.6979,22.9678,20.6217,21.1968,19.9333,23.3107,21.9655
17.3106,17.3689,19.9221,19.1389,16.7218,17.4755,18.4494,17.9212,17.1317,16.0565,16.9978,17.8299,18.6816,16.8456,15.5723
31.6391,31.1747,32.2337,30.4849,29.5031,30.6002,25.5491,28.4664,28.085,29.4418,27.6831,28.3795,28.3059,28.3588,28.3426
19.2142,17.2329,17.146,16.5354,18.3977,15.5961,17.4369,18.0973,19.0375,18.8559,17.8802,18.2669,17.4692,16.6321,17.8761
19.321,19.3656,19.0301,20.4676,19.9819,20.1609,16.4277,18.8307,19.8234,21.0143,18.8873,21.2125,20.9251,18.4681,21.8933
15.4858,20.321,20.3051,18.4639,17.4614,19.7732,16.4703,17.6606,16.5423,18.5506,18.3416,20.6497,22.2101,21.5253,20.1474
22.6609,22.39,22.3585,21.3918,21.7506,16.8059,23.9378,20.1141,21.0973,21.0945,22.253,22.5136,22.8526,17.2305,22.499
23.4818,18.9475,22.3379,23.5466,23.9734,23.159,23.3882,23.4619,22.8116,24.0971,24.4924,24.4876,23.0924,23.9233,24.8717
20.9472,21.3769,20.6197,18.1744,18.5837,20.6625,23.5779,22.8726,23.5443,22.8013,23.7142,21.7145,22.7064,21.6901,22.9819
18.6995,26.1831,21.491,18.6955,18.8703,17.77,20.4657,20.8715,19.9324,18.3419,18.8761,18.7221,18.2116,20.0209,18.4389
21.4015,17.5896,17.8345,18.0391,19.6288,18.4825,18.5611,19.2662,19.5131,17.4017,17.9395,18.2902,18.1466,19.4857,17.1424
23.1397,23.7343,23.7111,23.2113,23.7386,23.4671,23.512,22.8835,22.8861,22.4338,22.0327,23.2157,23.8069,24.479,24.1509
21.6351,21.4731,18.4316,17.177,17.1675,17.8198,21.7156,21.0184,21.0911,21.0889,21.3623,21.84,21.5529,21.0797,22.0674
18.4051,17.5704,18.083,18.4654,18.6059,19.8726,15.7319,17.1351,16.7761,17.3783,16.0895,17.5998,22.9623,17.5573,17.6719
28.9872,28.6837,28.2823,28.8618,28.9033,29.1079,27.3042,29.3389,29.2026,28.5836,29.5032,30.0936,29.2681,29.2686,29.1788
17.9636,17.9368,21.2131,16.6094,20.6206,20.4982,17.7605,20.028,18.8535,15.795,16.9992,19.1665,20.757,21.3326,21.2267
21.5956,21.2995,21.3123,22.7197,22.2497,22.4689,20.7544,22.3676,21.7577,21.8795,22.5905,22.1432,22.2072,21.5577,20.0449
25.0606,25.4328,25.7661,24.0418,23.9965,24.1104,25.0271,23.9491,24.4824,24.0716,24.0597,23.8481,24.1364,24.283,25.2161
20.072,20.3822,20.9462,18.4742,18.1963,20.5475,18.3459,20.7492,18.1921,19.4065,16.4403,18.2038,20.6979,17.3516,20.2665
21.0988,22.171,22.0738,21.4966,21.3594,21.1551,18.2542,20.08,16.0392,20.2644,21.1954,20.6219,20.9713,20.8272,20.7938
23.2015,17.4373,19.1434,23.482,24.4241,24.1621,21.606,22.8531,21.3472,21.3983,16.3892,23.8897,21.8862,17.2675,22.2038
19.3673,19.6814,19.6199,20.5249,21.5263,20.4698,19.0981,18.3505,19.9615,19.3325,18.6488,18.5043,18.5158,21.3194,20.5544
24.2356,23.2832,23.4201,23.2241,23.9136,23.9901,24.3611,23.7228,24.8959,23.8345,23.9054,24.9039,25.4622,23.9432,25.0103
20.7152,21.2675,20.7359,21.5554,21.9173,21.5481,20.4325,19.7123,20.7445,20.3278,21.1527,21.6155,21.6484,21.3797,21.4985
19.2787,17.5777,17.2023,20.8144,21.7003,21.2924,21.9735,18.0675,21.7132,21.1604,15.7158,18.9941,23.7333,20.4714,22.8269
19.8743,17.2314,18.6336,20.1754,19.7335,19.4451,18.769,17.3323,18.5825,16.3796,15.5418,19.5862,20.1572,16.6293,17.6095
20.4505,18.9271,20.2167,18.5382,20.8964,19.3453,20.0453,21.5472,18.964,20.1141,21.5006,21.2301,22.378,19.2992,22.1728
22.2044,17.5605,20.2899,22.211,21.2161,22.0477,21.2225,22.8736,22.1205,21.6189,21.0517,20.0838,21.4361,21.378,20.668
22.1407,22.5461,21.7021,23.0028,24.5399,22.9776,21.8229,23.166,22.8305,23.7531,21.6635,22.7585,21.5422,21.6251,21.2954
24.0731,23.1044,23.0916,23.573,23.7401,23.5984,25.447,21.7534,21.8547,23.4622,22.4003,24.1904,23.8022,24.4364,24.3143
23.2546,22.6345,22.5683,23.6592,23.9081,23.8637,24.7933,23.4455,23.9795,23.4241,22.8718,24.0385,23.0637,24.6883,23.9258
23.7389,23.33,23.5899,23.7063,23.7304,24.2371,24.1666,23.9617,23.3335,23.2676,23.8178,24.0108,23.6608,23.1356,23.5396
17.3625,17.965,18.9397,21.9207,18.9272,18.9579,17.7858,18.752,19.2217,16.9783,19.4711,17.1241,19.3022,18.899,16.7004
21.8913,26.3562,24.4096,21.4212,21.7828,22.8416,19.9607,19.573,20.2582,16.8893,22.1509,19.7089,20.4603,19.5938,18.6984
18.7178,18.6429,18.2389,16.1856,16.621,17.5096,21.7614,17.1609,20.6853,18.4555,17.9396,17.9488,16.2723,21.3547,20.6872
19.7462,19.6291,20.4566,17.218,21.9163,19.834,20.241,21.1428,20.2774,21.728,21.772,20.6329,17.8289,20.7339,21.3183
24.9033,23.673,22.7154,26.1193,27.51,27.1341,24.4011,26.3594,26.8235,26.5701,26.953,26.7691,27.5197,24.7471,25.4387
20.4334,21.6463,22.53,19.9382,21.0871,21.0801,21.2882,20.5585,23.2458,17.8372,22.4943,21.7439,20.2646,23.7689,17.4821
19.3137,19.6194,18.0569,20.4529,19.5741,22.1144,18.5234,19.2167,20.0494,19.0755,19.7167,19.0589,19.6784,20.4477,18.1166
23.8536,23.8044,23.0801,23.1175,23.3327,23.3392,23.9879,24.5842,23.2685,22.7851,23.1555,24.1584,22.2149,23.8319,25.3954
25.956,25.6939,25.458,25.371,25.4637,26.233,27.5864,26.4155,26.1071,25.7018,25.7316,26.7426,26.0204,25.6284,27.0213
22.9243,23.8581,23.0878,22.0708,22.8714,22.8573,23.5069,21.789,22.5255,22.0552,22.7731,22.8395,22.2305,23.1424,22.4592
19.0029,16.6972,20.8265,19.9439,18.1868,19.4722,17.634,17.0795,17.0511,15.9522,20.3386,18.2962,18.9902,17.6312,16.896
22.844,23.0485,17.9178,21.8947,20.2944,21.373,22.6214,22.6828,23.0995,22.3824,23.3832,23.7896,22.8231,23.7387,22.858
26.5374,25.414,25.575,25.0665,25.6018,25.6591,26.9141,25.5168,25.5065,26.3813,25.218,26.0759,25.2731,26.4533,25.8628
22.0384,20.5616,21.2778,20.5611,19.8043,21.5814,20.8926,22.4752,18.3816,21.8868,21.2376,22.4819,23.7837,19.7998,20.8129
21.2143,17.3318,18.604,22.2806,20.1882,17.5766,17.6391,18.0548,18.409,17.7351,21.022,17.4597,21.7536,19.8856,20.7166
22.5968,22.2496,23.9385,23.0931,22.7643,18.9921,22.2306,21.9228,22.5711,23.1745,21.2628,22.3829,23.133,21.751,22.1938
18.9611,19.7035,20.8867,20.4349,20.1082,18.5795,16.9968,18.3784,19.415,19.7443,19.0114,19.9773,20.2711,19.4564,18.6296
18.3686,18.3804,18.3089,18.5577,18.354,16.9467,17.7785,18.7825,18.6575,18.9332,18.881,18.1207,19.2926,18.0506,18.1146
20.9871,21.1802,21.0855,21.944,20.4207,21.6972,23.5508,21.7833,23.1775,21.9636,19.5426,19.6149,22.7461,23.3276,24.4574
22.0957,21.2524,21.8466,20.9594,20.6501,20.6097,20.784,21.9625,21.2798,21.9359,22.0837,23.9111,22.1491,22.8875,21.8308
24.1827,25.2295,24.1748,24.7767,24.5568,24.3696,22.907,23.6624,24.4158,24.1214,24.1958,24.4749,23.6206,24.2256,23.8596
19.0974,18.26,19.3689,21.2141,20.9059,20.5484,17.7643,21.0973,18.7507,21.031,19.5201,20.8543,20.9989,18.3113,19.4518
19.0328,16.58,15.7978,17.2758,18.2418,17.1808,15.5303,17.2816,18.768,17.3073,17.1607,16.9733,17.658,17.3825,20.4002
20.7867,18.2176,22.1756,18.6085,18.0907,17.194,17.958,15.2128,19.322,17.5719,17.7192,18.9364,19.9781,17.3883,17.9227
23.6071,23.2015,24.0938,22.6691,24.73,18.5758,22.7357,23.1656,21.0709,22.5042,23.4528,22.2694,22.1625,21.3493,22.2063
19.7228,21.6959,18.8449,16.7803,16.0701,18.3439,19.685,19.003,21.3829,19.8891,18.4017,16.3663,17.5496,16.1097,17.5351
23.143,23.7776,22.9398,22.155,22.9743,22.8853,22.2308,23.5946,23.7741,21.241,23.2361,22.9407,24.5549,23.2274,23.6008
24.078,23.8842,23.5577,23.5893,23.9658,23.6753,20.7439,21.6862,22.8887,23.2318,21.9757,24.6294,24.4563,22.3395,23.1729
27.0138,26.1763,26.1072,25.876,26.4636,26.3483,25.3445,24.96,25.3896,25.4715,25.532,26.6471,25.7822,26.1447,26.0676
21.3749,19.1502,18.7911,19.5839,18.9291,17.8691,19.9152,20.6566,20.2604,19.9586,20.8208,19.9722,21.1687,20.7296,22.6926
22.4916,22.6019,22.4771,21.4726,22.3314,21.9464,22.2139,22.0149,21.9516,21.7714,22.6011,21.403,22.1871,21.6503,21.0464
26.5246,25.4836,27.2043,26.4766,23.145,26.1418,17.3703,17.7595,19.4784,22.2313,17.8237,20.0449,18.0546,22.2171,18.4772
18.384,17.221,19.7607,19.4967,20.6296,21.2928,16.7949,19.0725,18.4792,16.9512,17.7981,18.0657,17.6108,16.7167,19.2526
21.0873,20.2751,20.0334,19.3054,20.4753,20.3047,19.0994,18.1269,16.7436,16.1795,17.1326,21.0761,17.6546,16.8277,18.6782
21.1774,19.8657,19.2416,19.8944,18.0159,18.4356,20.1942,18.9032,17.1899,20.6441,16.5748,20.8538,19.2988,15.6244,21.5228
26.4955,25.3029,25.8436,26.5194,26.868,27.1439,25.3588,23.8965,24.1818,26.3285,24.3113,25.179,24.1428,24.7514,24.9359
21.36,20.2526,20.2494,20.3084,20.704,20.8123,20.9931,20.925,21.9559,22.264,24.209,21.8694,22.1096,21.973,21.5641
17.7821,18.5083,23.1802,21.7418,20.1959,20.6899,16.4831,17.0662,16.5053,17.0718,18.0995,15.8481,18.2881,16.6613,17.5174
19.4063,16.654,18.6859,17.9593,19.4002,19.4379,20.0683,20.3614,20.8917,20.2499,18.1822,19.9363,16.8677,20.2313,18.3356
21.9001,20.8602,20.8193,20.7125,21.1449,20.8204,20.4754,20.4449,18.8807,20.9957,20.2624,18.8244,18.6318,22.274,17.3311
24.3152,19.76,21.745,18.5901,21.2272,21.095,17.4514,17.8763,18.6443,23.2288,20.2808,20.2877,17.4652,18.4589,18.7961
27.3064,26.2577,26.824,26.9216,27.3438,27.0567,27.4246,27.0517,26.105,27.5016,26.6709,26.7691,27.4417,26.7306,25.8278
23.9249,24.5394,20.4994,22.0584,21.6866,22.4706,22.5071,21.4754,21.6762,20.4873,20.0554,23.1526,22.6163,21.5283,20.9771
19.5965,18.5172,18.5012,19.9778,18.7576,15.9574,16.2362,18.2176,17.8215,16.7113,17.1391,16.8904,20.5797,18.2095,18.3813
25.9791,26.4683,25.6037,24.863,24.6313,25.7172,23.1755,26.8091,26.545,26.2022,25.5634,26.0982,25.7868,24.5222,26.9209
19.4797,17.6638,18.2995,15.5668,17.5437,19.7378,17.5434,20.9225,20.4916,19.4924,17.3285,19.2217,21.5846,18.8102,16.8661
23.96,23.6912,24.0293,22.4681,24.5855,24.9142,26.5004,23.537,23.8646,22.9456,22.6296,24.111,23.7256,21.4835,23.4258
23.5371,22.9634,21.5639,24.6031,25.0882,24.9851,19.7316,23.9575,25.4615,24.815,24.6419,25.2152,25.4372,23.9854,23.6897
21.8275,24.3548,23.8673,16.4411,19.4142,17.2504,18.0095,20.6181,18.2482,20.2581,17.5838,19.6843,19.7317,21.3472,21.2291
23.9178,23.1687,23.6717,23.8438,23.5612,24.9447,24.2723,25.0065,24.2566,24.6083,24.4562,23.7352,24.3298,23.8907,24.5791
21.3145,20.5924,17.0734,21.0123,21.2482,21.4431,22.499,21.7704,21.5049,21.0573,17.5317,21.5829,22.0868,19.022,22.0868
24.7496,21.3221,23.1317,23.8186,25.0382,24.3747,26.3779,24.3898,24.6165,24.5048,23.8328,24.6224,24.6215,24.234,24.6152
22.9064,21.6379,22.0479,22.9644,23.2641,23.3161,22.2378,22.4239,22.3827,22.6721,22.4736,23.9547,22.1382,20.3156,23.481
16.2678,18.5811,19.0851,17.2092,18.0671,17.5879,17.4304,17.3958,17.3625,17.5262,21.8146,21.6111,16.2909,17.7574,20.722
