norm_FC_126_Control_1,norm_FC_127L_Control_1,norm_FC_127H_Control_1,norm_FC_128L_Control_1,norm_FC_128H_Control_1,norm_FC_129L_Control_1,norm_FC_129H_Control_1,norm_FC_130L_Control_1,norm_FC_130H_Control_1,norm_FC_131_Control_1,norm_FC_126_Control_2,norm_FC_127L_Control_2,norm_FC_127H_Control_2,norm_FC_128L_Control_2,norm_FC_128H_Control_2,norm_FC_129L_Control_2,norm_FC_129H_Control_2,norm_FC_130L_Control_2,norm_FC_130H_Control_2,norm_FC_131_Control_2,norm_FC_126_Napabucasin_1,norm_FC_127L_Napabucasin_1,norm_FC_127H_Napabucasin_1,norm_FC_128L_Napabucasin_1,norm_FC_128H_Napabucasin_1,norm_FC_129L_Napabucasin_1,norm_FC_129H_Napabucasin_1,norm_FC_130L_Napabucasin_1,norm_FC_130H_Napabucasin_1,norm_FC_131_Napabucasin_1,norm_FC_126_Napabucasin_2,norm_FC_127L_Napabucasin_2,norm_FC_127H_Napabucasin_2,norm_FC_128L_Napabucasin_2,norm_FC_128H_Napabucasin_2,norm_FC_129L_Napabucasin_2,norm_FC_129H_Napabucasin_2,norm_FC_130L_Napabucasin_2,norm_FC_130H_Napabucasin_2,norm_FC_131_Napabucasin_2
0.251952967,0.191080055,0.230231523,0.199397072,0.254617357,0.35445884,0.494206144,0.675791038,0.873880498,0.998665182,0.159494618,0.170744831,0.170856725,0.156938502,0.180615465,0.306336535,0.416231645,0.679246094,0.867725148,0.998665182,0.114578279,0.134694978,0.136697135,0.15089534,0.190405516,0.313797168,0.453004658,0.657575859,0.864815705,0.998665182,0.134563892,0.143606525,0.155107956,0.160587073,0.182813135,0.263411463,0.443070466,0.644219952,0.8609431,0.998665182
,,,,,,,,,,0.129716051,0.16674363,0.226529318,0.566773047,0.713616593,0.993706654,0.951223013,1.240074161,1.073178533,0.998665182,,,,,,,,,,,0.222068383,0.273783767,0.372682588,0.592721957,0.747797681,0.928137067,1.019455978,1.055333933,0.98704684,0.998665182
0.093119008,0.084906736,0.095757938,0.120660005,0.183112775,0.317727746,0.527719637,0.58001607,0.934447466,0.998665182,0.067566032,0.088775186,0.087051038,0.112549026,0.160063196,0.278986989,0.44626226,0.671896079,0.876905088,0.998665182,0.078150133,0.08030555,0.111940351,0.144390167,0.193542814,0.396123944,0.544694177,0.707790164,0.832681927,0.998665182,0.082625737,0.084526609,0.111134727,0.138090861,0.185643925,0.347400076,0.581071263,0.768109968,0.911485102,0.998665182
0.136508833,0.148684228,0.163806968,0.198027079,0.326346189,0.517490864,0.634343822,1.037389235,1.073053865,0.998665182,0.071413242,0.085113189,0.099935055,0.213803139,0.341222651,0.575568415,0.663885252,0.866512938,0.905820951,0.998665182,0.072664447,0.095469034,0.128833646,0.203648816,0.324391902,0.484595124,0.614643437,0.77017067,0.85900673,0.998665182,0.087317754,0.102826895,0.130298648,0.222192806,0.385576715,0.546039761,0.672864759,0.821264381,0.938361431,0.998665182
0.189599817,0.254045265,0.267399646,0.281190368,0.332259834,0.444833765,0.608107276,1.064644216,1.074040843,0.998665182,0.216924948,0.301962045,0.362561664,0.389872199,0.413449183,0.520261635,0.63361758,0.751316341,0.859538212,0.998665182,0.054152294,0.075962115,0.097316698,0.136587237,0.200692866,0.409586055,0.522428534,0.743858876,0.866502382,0.998665182,0.124534012,0.134045271,0.168941583,0.217187355,0.301636211,0.368366785,0.500175824,0.716775433,0.871594508,0.998665182
0.114457751,0.108307459,0.107381068,0.111047267,0.223465396,0.409218609,0.646058786,0.814839181,1.002734099,0.998665182,0.210341985,0.193934345,0.211809632,0.17742507,0.229530047,0.348913614,0.58037016,0.81432616,0.908317314,0.998665182,0.106088881,0.123909523,0.146798781,0.176089426,0.256247269,0.487594217,0.690189954,0.841387963,0.932892449,0.998665182,0.201751795,0.196989942,0.207438856,0.215877547,0.288957014,0.391597315,0.650479436,0.865536547,0.951704866,0.998665182
0.144443143,0.148784542,0.182195039,0.223126964,0.307644205,0.449070997,0.632559309,0.734188629,0.921748854,0.998665182,0.121804146,0.129357202,0.153304944,0.182431011,0.270073439,0.469236187,0.578885976,0.787611092,0.874099428,0.998665182,0.172040236,0.210179884,0.177325876,0.202111075,0.278426962,0.451297984,0.649800008,0.861307396,0.913571336,0.998665182,0.0960746,0.098006846,0.120824647,0.154793213,0.238216384,0.401525126,0.611622228,0.844631302,0.917983123,0.998665182
0.16640556,0.161086531,0.152898543,0.190365974,0.323145684,0.518393694,0.870909619,1.014542107,1.055031202,0.998665182,0.189719376,0.192381005,0.226058709,0.231388384,0.323126741,0.561308991,0.702785302,0.88228117,0.946050411,0.998665182,0.104417699,0.119166167,0.117514503,0.16941334,0.248220938,0.474767724,0.609366371,1.158485233,0.346591687,0.998665182,0.202709338,0.207222064,0.195009406,0.235037835,0.314373086,0.484663372,0.672479611,0.844136938,0.923686088,0.998665182
0.227626302,0.285821256,0.266514108,0.314834259,0.559788287,0.779699144,0.909290601,0.976729797,0.977963817,0.998665182,0.123682667,0.198220022,0.162929336,0.19798148,0.197707153,0.527228115,0.59764196,0.862821462,0.932362091,0.998665182,0.117835165,0.160316203,0.235394263,0.326517242,0.440718317,0.69059591,0.800890656,0.901621675,0.941186465,0.998665182,0.083637444,0.094583326,0.111546592,0.186842313,0.179285844,0.344318992,0.599343883,0.885698789,0.994405,0.998665182
0.103018109,0.165114758,0.270635249,0.458214912,0.721996702,0.755421605,0.889945979,0.929242442,1.117466541,0.998665182,0.056641846,0.075891486,0.222850478,0.44746072,0.679612592,0.54825222,0.844365421,0.909098228,0.985582131,0.998665182,0.066369394,0.092433159,0.255107892,0.528136785,0.675947897,0.778652068,0.909898846,0.90491909,0.981443667,0.998665182,0.076098315,0.117227152,0.264938076,0.489480663,0.707011755,0.837927012,0.909856159,0.98691567,1.014236095,0.998665182
0.075566473,0.087823338,0.098689463,0.13371215,0.353879094,0.720903056,0.957195214,0.883062282,0.963760018,0.998665182,0.058633259,0.082704548,0.096045068,0.135963812,0.31554831,0.649843764,0.837800921,0.961471533,0.965569554,0.998665182,0.076708089,0.10311796,0.130559265,0.17807693,0.34026628,0.67521673,0.85568746,0.955994195,0.972130971,0.998665182,0.079140545,0.103070512,0.123688449,0.175333967,0.35262831,0.656593641,0.878271504,0.946287528,0.982492479,0.998665182
,,,,,,,,,,0.801331215,1.256787954,1.504303951,1.33819013,1.261099999,1.372216009,1.324695929,1.291101112,1.25215399,0.998665182,0.585421472,0.724685192,0.545627963,0.451240923,0.522933143,0.685073644,0.864309526,0.924672387,1.028111342,0.998665182,0.21692836,0.275522364,0.306915951,0.287616559,0.399213504,0.664257717,0.791599837,0.829154184,0.900903811,0.998665182
,,,,,,,,,,1.783586551,1.540655872,1.559621319,1.474201578,1.369715766,1.150347924,1.122805399,1.080576099,0.989635665,0.998665182,,,,,,,,,,,0.260039819,0.296842248,0.408367657,0.485826792,0.615807712,0.768225461,0.88915661,0.995075819,1.037362204,0.998665182
0.189510777,0.169481397,0.227826196,0.32920856,0.416112196,0.482960597,0.762748232,0.900453348,1.010978092,0.998665182,0.162337892,0.215102632,0.244071402,0.31956576,0.388551194,0.633098463,0.870524584,1.053086405,0.974142224,0.998665182,0.12609414,0.156036441,0.191783903,0.240497014,0.37250607,0.520949168,0.774758438,0.843497131,0.913683702,0.998665182,0.103766691,0.122730876,0.148944132,0.224047695,0.359299446,0.520418268,0.784597869,0.841492163,1.015389419,0.998665182
0.213271738,0.29332166,0.298780558,0.40967681,0.797526089,0.910567364,1.121639508,1.142359901,1.097196467,0.998665182,0.301523889,0.405171162,0.486258335,0.565589415,0.685946543,0.868005356,0.97855549,1.007249745,1.025482368,0.998665182,0.185257417,0.262567952,0.307582699,0.375004583,0.594834032,0.709910962,0.944747514,0.985230334,1.011626177,0.998665182,0.242479154,0.321201384,0.354248628,0.461277837,0.709131203,0.830179441,0.959388609,0.981719801,1.057725921,0.998665182
0.121211066,0.119491533,0.131933952,0.142009852,0.188324005,0.292989812,0.506887854,0.8227172,0.904796671,0.998665182,0.084751045,0.129728328,0.084803295,0.126776557,0.157704634,0.459721581,0.580383808,0.86912069,0.963558477,0.998665182,0.087039567,0.079581715,0.138380597,0.137128294,0.186326861,0.331030916,0.630450401,0.875517279,0.982176689,0.998665182,0.06092472,0.06840203,0.080188878,0.117190734,0.167413155,0.291098331,0.625554715,0.850468491,0.951434613,0.998665182
0.126085377,0.101671657,0.125387635,0.184971654,0.459289844,0.632781612,0.805929595,0.837527501,0.950327769,0.998665182,0.134182032,0.130435927,0.146050212,0.192790807,0.443512656,0.657769125,0.954907143,0.960657158,0.990338064,0.998665182,0.087057987,0.103171636,0.113567155,0.171872892,0.41517211,0.769768533,0.962712832,1.089088301,1.030354727,0.998665182,0.091538924,0.101856356,0.122449496,0.184121921,0.447972466,0.741025673,0.88395117,1.008690577,0.991149515,0.998665182
0.088593373,0.137257153,0.353784801,0.596756052,0.797147733,0.879549226,0.940063335,0.587632382,1.070124591,0.998665182,0.019370028,0.08367139,0.323187783,0.620619338,0.853024428,0.910432888,1.088885649,0.996802841,1.050819873,0.998665182,0.129509119,0.142382019,0.353231523,0.578670625,0.77223949,0.91223938,1.013184694,0.952389419,0.926240126,0.998665182,0.106173241,0.17598042,0.36992886,0.676746945,0.610248863,0.961956122,1.124789631,1.02898788,1.067318731,0.998665182
0.10823776,0.086658138,0.155004064,0.329669701,0.634192319,0.771027763,0.900683081,0.789678802,0.898534128,0.998665182,0.076742153,0.087118258,0.139729279,0.368930698,0.659247781,0.917832356,0.946467999,1.011649987,0.965039139,0.998665182,0.096695068,0.116605474,0.181783934,0.411774066,0.713455249,0.932957328,0.986980227,1.023766076,1.01684337,0.998665182,0.125477996,0.158291802,0.219457586,0.414412294,0.676629699,0.852806271,0.957205029,1.003677331,0.991527817,0.998665182
0.050120915,0.087646407,0.101741511,0.140745115,0.314708525,0.448447765,0.70968129,0.817856468,1.078579583,0.998665182,0.060814746,0.055258675,0.089848876,0.11472154,0.196825006,0.361972911,0.550818806,0.942284634,1.000624209,0.998665182,0.08880044,0.103308793,0.1014976,0.112005364,0.16086251,0.280012088,0.530397867,0.910883384,0.967813759,0.998665182,0.043113905,0.065170051,0.081557593,0.117707976,0.201687003,0.353383057,0.580745903,0.858447746,1.048733611,0.998665182
0.631788423,0.500957116,0.586570367,0.639366197,0.641779976,0.854082048,0.966112466,0.989272243,0.949728214,0.998665182,0.558035739,0.802602789,0.505625522,0.521705818,0.477437848,1.317067604,0.803214298,0.931477974,0.9994664,0.998665182,0.498196781,0.429188138,0.391304007,0.327036453,0.355610022,0.42510972,0.625611703,0.806401304,0.939557971,0.998665182,0.438330399,0.352410676,0.393729039,0.342208516,0.338395341,0.409612501,0.622957395,0.783978681,0.915124765,0.998665182
1.261417722,0.837578384,0.760386366,0.701444685,0.624552974,0.615837615,0.769027487,0.85069554,0.882826836,0.998665182,1.555221551,1.192329745,1.185445957,1.027490408,0.749952156,1.342107507,0.983860107,1.263235258,1.055813327,0.998665182,1.142069471,1.094864159,0.955182032,0.853734221,0.745736309,0.978863943,1.033774514,0.973944859,1.010543626,0.998665182,1.05249267,1.027527084,0.821890494,0.752715775,0.717863903,0.662364513,0.874499362,0.815197702,0.940958449,0.998665182
0.683343755,0.336213595,0.406873464,0.310844553,0.267800472,0.276216328,0.374170384,0.507016774,0.59566106,0.998665182,0.630319121,0.544586719,0.487780618,0.424623268,0.379810839,0.399997294,0.470436821,0.637770819,0.871789639,0.998665182,0.706542235,0.567831007,0.480986702,0.363347214,0.369951578,0.367169272,0.460021255,0.603604858,0.945443365,0.998665182,0.471616833,0.385098353,0.334146932,0.312737375,0.29539859,0.334847521,0.44897758,0.522430833,1.045433243,0.998665182
1.537490114,0.648661455,0.631427007,0.376631733,0.310897898,0.27009424,0.296535604,0.371509287,0.672404778,0.998665182,1.133970855,0.786415245,0.541499045,0.47040836,0.365442054,0.503122008,0.445262775,0.70507575,0.805232816,0.998665182,0.551806403,0.444028029,0.406654445,0.379003625,0.435290372,0.538482367,0.710139581,0.835121833,0.959699233,0.998665182,0.393242526,0.274745964,0.274055519,0.321327715,0.423542739,0.483545117,0.644457132,0.759101967,0.901936179,0.998665182
0.678016348,0.502110681,0.567136183,0.554094078,0.583297735,0.59033057,0.755239613,0.957322241,1.112390314,0.998665182,0.273018353,0.326445671,0.355822848,0.414363352,0.47650382,0.783670394,0.730922756,0.872518887,0.890566816,0.998665182,0.532327843,0.599164539,0.657429781,0.633920169,0.681999319,0.73615207,0.965114951,0.915912426,0.936703134,0.998665182,0.540466619,0.591554654,0.589201196,0.737645286,0.795887982,0.832283086,0.996435698,0.936776291,1.06346883,0.998665182
0.371201045,0.332928913,0.290930433,0.448499216,0.732939053,0.879628043,1.144360842,1.404454219,1.180814875,0.998665182,0.404506274,0.426786306,0.457923165,0.547315535,0.642415554,0.870368898,1.097768305,1.216644776,1.028281259,0.998665182,0.198332713,0.218925043,0.273606623,0.370224981,0.564971137,0.757183877,0.962383802,0.956538558,0.899133402,0.998665182,0.363430907,0.351254548,0.379831034,0.533077471,0.808864736,0.920864485,1.186999383,1.057805218,1.213435602,0.998665182
,,,,,,,,,,0.206560916,0.179898148,0.199027272,0.25314926,0.479939564,0.794088148,0.835810456,0.904336975,0.953662688,0.998665182,0.540025844,0.533826486,0.461334925,0.415911512,0.4463582,0.54509332,0.787537182,0.859265552,0.940941599,0.998665182,0.782045058,0.817626344,0.777533586,0.792072459,0.754522096,0.75661971,0.934098972,0.882706841,1.000442767,0.998665182
0.189062461,0.165310732,0.198066994,0.233094689,0.300526243,0.426010423,0.571391015,0.684807748,0.945903884,0.998665182,0.12931533,0.135769487,0.166082652,0.235306398,0.319179529,0.53820177,0.622393648,0.782212238,0.916144112,0.998665182,0.118573176,0.12355486,0.158731109,0.197710687,0.288725369,0.491759153,0.658306119,0.811138464,0.911977959,0.998665182,0.146147439,0.163668302,0.198942162,0.270276046,0.378758174,0.50480366,0.648740522,0.777053423,0.928148186,0.998665182
,,,,,,,,,,0.070577231,0.096128425,0.114416329,0.182925532,0.455063387,0.884343799,0.970012508,1.020794816,0.993266405,0.998665182,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.1577434,0.270013125,0.45884537,0.596008079,0.711526014,0.728802352,0.862277424,0.894288894,0.973961223,0.998665182,0.157304915,0.258589846,0.483017422,0.687053023,0.769445118,0.898505018,0.915467328,1.014333413,0.976667774,0.998665182,0.241829335,0.35799093,0.574544298,0.754847896,0.804482891,0.815413832,0.997846473,0.942592002,1.052459197,0.998665182
0.235867864,0.515468043,0.591901801,0.625992791,0.834026928,0.966228855,1.074014103,1.016513151,1.038560403,0.998665182,0.242233302,0.479378928,0.590740297,0.6253566,0.766490484,1.072581339,0.92378629,0.963022263,0.992998399,0.998665182,0.200340529,0.474094088,0.563475179,0.606979411,0.739624451,0.899524289,0.976000914,1.021931548,1.016106902,0.998665182,0.232932933,0.462921092,0.543825083,0.58357134,0.733906992,0.837621769,0.937044422,0.977073919,0.980845966,0.998665182
,,,,,,,,,,0.395174232,1.445368159,0.360023552,1.080953966,0.721737722,0.81139892,0.92765916,0.968903107,1.240063175,0.998665182,0.040625822,0.053514237,0.062323228,0.137711711,0.174648638,0.403365852,0.64912352,0.801382114,0.958172574,0.998665182,0.420718904,0.467820413,0.675083567,0.857781402,0.731651025,0.833906319,0.58994753,0.795585647,1.121955248,0.998665182
,,,,,,,,,,0.204815701,0.313342697,0.34115498,0.418272295,0.530960901,0.811623102,0.901416117,0.999978405,0.94854403,0.998665182,0.335846207,0.584852122,0.633748438,0.674706444,0.730422074,0.827389638,0.908634548,0.96457354,0.978032497,0.998665182,0.460219981,0.6608997,0.774496642,0.843091358,0.877561744,0.96660551,1.020760515,0.933655265,1.089746723,0.998665182
0.114939392,0.174919978,0.317290354,0.677725522,0.873320351,1.063912733,1.098869183,1.091616927,1.045210294,0.998665182,0.131630278,0.182682964,0.364759845,0.689791049,1.064816334,1.155010035,1.146008023,1.117423074,1.041810988,0.998665182,0.115970661,0.167495502,0.306754702,0.654845731,0.899976267,1.104121365,1.021686147,1.01591781,0.965254418,0.998665182,0.119798761,0.177070576,0.364823817,0.670673692,0.978010975,1.064272148,1.085708221,1.056930954,1.038124668,0.998665182
0.124715426,0.176237256,0.266257591,0.47574028,0.697783424,0.947075378,1.053070576,1.038140325,1.03357749,0.998665182,0.126653479,0.179040428,0.303177115,0.447405315,0.697663934,0.864144877,0.928665892,0.964971948,0.996840785,0.998665182,0.123979215,0.178422059,0.287008606,0.510122861,0.681959029,0.911103742,0.908299044,0.953981034,0.931642597,0.998665182,0.1295471,0.170264491,0.290231625,0.442324306,0.652635676,0.813039723,0.929897114,0.984578064,0.995323351,0.998665182
0.053777411,0.062644321,0.054795578,0.110846585,0.297322391,0.939620072,1.117330312,0.187056984,0.575121576,0.998665182,0.083931967,0.089913733,0.103490897,0.155059648,0.23354822,0.954552634,0.461913752,0.827070881,0.828269188,0.998665182,0.221734084,0.26679554,0.314076731,0.430062731,0.64327482,1.081877704,1.130894995,1.121492707,1.035484347,0.998665182,0.068898051,0.08372204,0.102191457,0.155471484,0.290470449,0.559773689,0.822350409,0.822848829,0.790036048,0.998665182
,,,,,,,,,,,,,,,,,,,,0.34452821,0.339983994,0.307760965,0.299582649,0.36438804,0.480934009,0.526965607,0.677922765,0.814458435,0.998665182,,,,,,,,,,
0.206852204,0.313766799,0.296226339,0.346432982,0.481660177,0.67153133,0.749536096,0.735520713,0.898857354,0.998665182,0.156330191,0.199968398,0.248139248,0.312781848,0.410586788,0.533090217,0.713862089,0.825481925,0.92317855,0.998665182,0.175104507,0.237289355,0.320275553,0.361810671,0.457567311,0.634991905,0.743520434,0.893692731,0.972527028,0.998665182,0.189580423,0.239655183,0.291615733,0.367097903,0.459941676,0.574388284,0.761411025,0.867972058,0.968434624,0.998665182
,,,,,,,,,,0.147874752,0.267242048,0.251003454,0.352794327,0.30934349,0.479267336,0.666448618,0.797938188,0.883037724,0.998665182,,,,,,,,,,,,,,,,,,,,
0.47731509,0.580553297,0.731097684,0.676352319,0.884756728,0.873591746,0.940514539,0.881292118,1.025371852,0.998665182,0.384950229,0.540726242,0.586468898,0.606220507,0.715608693,0.704875935,0.926947021,0.933658814,0.987800213,0.998665182,0.221926879,0.329853714,0.373956416,0.42546554,0.536520058,0.766313951,0.815691989,0.931122775,0.93442151,0.998665182,0.570634311,0.65600026,0.730065977,0.772695313,0.840247382,0.894899809,0.949533586,0.99235772,0.965137733,0.998665182
0.081333829,0.05566319,0.054898309,0.105344618,0.261132891,0.435690043,0.598599069,0.255859297,0.778088995,0.998665182,0.226687722,0.153203822,0.185905714,0.219971627,0.325544293,0.485257325,0.661767957,0.797689123,0.916935817,0.998665182,0.196490944,0.1339732,0.119028828,0.150924257,0.258079907,0.498387652,0.765606783,1.035941466,1.146364211,0.998665182,0.490608406,0.333775022,0.317474365,0.329707292,0.421521569,0.534803632,0.753063159,0.860158803,0.912968338,0.998665182
,,,,,,,,,,0.2106204,0.201468262,0.240410268,0.246700795,0.323562967,0.765882789,0.619422204,0.840893947,0.890072299,0.998665182,0.085942039,0.109967263,0.139990335,0.193544186,0.397576609,0.799123672,0.875583725,0.989856675,1.036439712,0.998665182,0.171527872,0.200215125,0.217754278,0.289064656,0.419580355,0.711978904,0.893119957,0.993311934,0.993977822,0.998665182
2.701158385,1.427875658,1.766864817,1.705205409,1.403329026,1.157259333,1.501378723,1.177651141,1.267644916,0.998665182,0.379901936,0.357232566,0.334131003,0.389584244,0.372284255,0.600933269,0.885410315,0.899763932,1.01231361,0.998665182,0.291958049,0.319539497,0.377085964,0.374798645,0.448403615,0.657833959,0.859989921,0.962867667,0.992740474,0.998665182,1.199418329,0.990256663,0.926586253,0.871429862,0.933271897,0.893652196,0.947589329,0.866420875,0.976824913,0.998665182
1.173216813,0.886611752,0.819740799,0.846649557,0.929368271,1.379091243,1.374672926,1.445846689,1.129960125,0.998665182,0.478298357,0.544644041,0.597258094,0.588143911,0.643046831,0.756344563,0.819943408,0.983990242,1.042138677,0.998665182,0.616404641,0.716290632,0.771962436,0.758492003,0.710127758,0.906150447,0.941006543,1.052426005,1.062425072,0.998665182,0.446496709,0.421227362,0.547838907,0.56376804,0.575536943,0.809823031,0.969637611,0.978862912,1.000967359,0.998665182
0.200759176,0.232891379,0.359571666,0.357737617,0.439177396,0.582977149,0.791824724,0.934438022,0.912992803,0.998665182,0.172036415,0.228226977,0.299319563,0.336447822,0.410730427,0.588040668,0.832771272,0.941952659,0.982994673,0.998665182,0.202581065,0.307719889,0.388784907,0.429723488,0.531390242,0.719594377,0.893032895,0.982698702,1.013023749,0.998665182,0.161020875,0.224250735,0.303933482,0.365170491,0.46177701,0.632631617,0.869931771,0.941064729,0.97415088,0.998665182
