LL.4,LL.8,LL.12,LL.16,LL.20,LL.24,LL.28,LL.32,LL.36,LL.40,LL.44,LL.48
-0.10962104,0.10303651,-0.02512213,-0.02386037,-0.02950155,-0.05370427,-0.03939538,0.33304903,0.00137811,-0.07115075,-0.04515683,0.0519009
0.40191952,-0.04437629,-0.46800028,0.01538323,-0.01890937,0.10343195,0.19173052,-0.03911392,-0.64397047,-0.15102371,0.05833634,0.02849115
0.49897623,-0.13458348,-0.60776603,-0.21549065,0.21167249,0.1780975,0.23589155,-0.18302473,-0.47047081,-0.14393382,-0.1760143,0.15613624
0.39855796,-0.56469067,-0.36437005,-0.08125682,0.10905293,0.15883968,0.24288965,-0.39248418,-0.35020689,-0.180015,0.1392746,0.40235932
0.00102407,-0.25058109,0.08516038,0.12665144,0.15790994,0.04833936,-0.07005584,-0.27793869,0.06156944,-0.01679692,0.02879862,0.05269539
0.10093903,-0.04901508,-0.16183208,-0.03743728,0.03460136,0.07462701,0.10599805,-0.07738636,-0.13292933,-0.06009802,0.11150621,0.08932252
-0.48957994,0.52927243,0.61821464,-0.13263707,-0.50586425,-0.68020201,-0.48004693,0.61260046,0.5628858,0.01251704,-0.76320883,-0.61885054
0.19539538,-0.05181962,-0.01957413,0.06588569,-0.07403632,0.07420822,0.0292008,-0.24985108,-0.02184107,0.02442043,-0.32800478,-0.00355115
-0.55860381,-0.02369691,0.37537184,0.02908214,-0.15356632,-0.19507863,-0.15976548,0.2103699,0.31971551,0.15667175,-0.16272571,-0.15033946
-0.76672208,-0.04427304,0.38555399,0.00748916,-0.32967727,-0.32007614,-0.13475575,0.33871155,0.56824159,0.11884693,-0.28530594,-0.13549694
0.16886062,0.28207755,-0.20185556,0.04697625,-0.31357312,-0.31661038,0.05533596,0.44582575,-0.29234903,0.15721027,-0.26148626,-0.24458414
0.25747307,-0.10700568,-0.2494888,-0.01195871,0.08553365,0.14918477,0.16021751,-0.21476008,-0.29294949,-0.10830462,0.0934515,0.08798235
-0.04787695,-0.32957916,-0.06660192,0.09524373,0.09923271,0.05949248,0.01749341,-0.29945256,0.09580517,0.11093572,-0.05257867,0.15695105
-0.37397054,-0.61004259,-0.1905326,-0.03251929,0.33406139,0.48177654,-0.26718555,-0.59165476,0.11788779,0.02067265,-0.00470375,0.64435868
-0.54194508,0.43298951,0.54896753,-0.28035552,-0.56324994,-0.60034831,-0.77989001,0.55280843,0.78705135,0.20081598,-0.68096033,-0.34904972
0.2863057,0.13724557,-0.0123998,-0.05220782,-0.16260117,-0.07974084,0.18039875,0.08637195,-0.07710211,-0.07272605,-0.16796456,-0.27659041
0.38299952,0.13390238,-0.188913,-0.08513404,-0.22676598,-0.28420351,0.09820251,0.10574807,-0.07990498,0.06477801,-0.05956073,-0.2259343
0.06464932,-0.22045461,-0.08457941,0.06952213,0.22411139,0.13757704,-0.02637572,-0.20481803,-0.13598527,0.06810173,0.24149302,-0.00569332
-0.16835155,-0.36378303,0.01147691,0.04691078,0.02429262,0.04650836,0.01957215,-0.48416828,0.25794308,0.03203759,0.26302245,0.11516751
-0.0325073,0.64437987,0.5699093,-0.23929544,-0.88832158,-1.08446095,-0.5461757,0.58556207,0.62490465,0.06988924,-0.93512077,-0.90940039
0.4378989,-0.4396227,-0.24126945,0.14122952,0.06606602,0.13591647,0.10409788,-0.59983284,-0.55288992,-0.04025591,0.22353711,0.22659349
0.02006617,0.41705584,0.23352073,-0.25093727,-0.46816649,-0.37125512,0.11129831,0.4062004,0.1245623,-0.08732336,-0.62025365,-0.33229304
-0.12843634,-0.25690606,0.04129162,0.22963762,0.07049261,-0.11985123,-0.31268026,-0.40457847,0.1242907,0.32500055,0.26555535,0.09331991
-0.31219648,-0.01778528,0.06958041,-0.03372809,0.03958362,-0.01012557,-0.21197,-0.08420903,0.16918064,0.0540866,0.1175915,0.22833965
0.06534732,0.32220606,-0.12560235,0.0750446,-0.22199074,-0.34085337,-0.01433903,0.28923721,0.01532829,0.04184842,-0.30339774,-0.18499117
-0.36996401,0.38940178,0.43451231,-0.39350337,-0.62267151,-0.44473552,-0.06619508,0.57763651,0.42742035,-0.19895769,-0.64658845,-0.19708343
-0.08153084,-0.32561975,-0.10003076,0.08349173,0.22046999,0.12969013,-0.14046804,-0.40768254,-0.10063235,0.13606276,0.42323504,0.15489629
0.24309998,-0.44921565,-0.25260872,0.0893339,0.1857601,0.00219334,0.10002399,-0.36916943,-0.20168872,0.15813981,-0.05480863,0.21982648
-0.06531074,-0.25146206,-0.28473118,-0.00594843,0.13907714,0.08348612,0.00123743,-0.19650698,-0.08981863,0.07553909,0.19168607,0.29924563
-0.18038788,-0.28812026,-0.10937039,0.04736481,0.14950357,0.18162477,-0.02034013,-0.18961436,-0.15621832,-0.01276079,0.10742825,0.3500352
0.1726111,-0.27552217,0.00570883,0.1224312,0.05384632,0.13903793,0.09690993,-0.39689166,-0.14426842,-0.01037066,-0.16082085,0.16826136
-1.04269307,0.94044717,0.76273334,-0.19323596,-1.6434339,-2.0047207,-0.86675572,0.93480359,0.96320979,0.18082482,-2.14937623,-1.76798577
0.08487023,-0.4274142,-0.21505544,0.0716279,0.11611969,0.06024133,0.03814677,-0.36904384,-0.19990371,0.05357087,0.17604272,0.35141904
-0.26018733,0.70627813,0.02184199,-0.17674885,-0.48557028,-0.57222043,-0.19174672,0.7567535,0.13122958,-0.00600877,-0.8715664,-0.46890209
-0.09708232,-0.14551384,-0.01468948,0.10361505,0.0235116,0.00514363,-0.07192514,-0.09770625,0.02239407,0.16047745,0.14434437,0.09744851
-0.02106095,-0.40837554,0.1976192,0.07029397,0.01132883,-0.08674997,-0.04024628,-0.483335,0.14089582,0.04981397,0.1491267,0.13802324
-0.4229285,0.63896257,0.73280448,-0.24378564,-0.82033649,-0.86545309,-0.43773248,0.5502463,0.69463342,0.04332503,-1.09121451,-0.90255878
-0.78738086,0.69865284,0.76573436,-0.09241259,-0.82153668,-0.9289707,-0.48405022,0.56089163,0.70979208,0.0286778,-1.09955291,-0.82635117
-0.22894944,0.35890082,0.03867811,-0.26813408,-0.23536612,-0.18198242,-0.11516712,0.54618416,-0.0179176,-0.15924186,-0.28914981,0.02265331
0.0351788,-0.20815121,-0.05686373,0.06924708,-0.01245812,0.02714265,0.03294473,-0.20953635,-0.00497738,0.00998899,0.07887042,0.13085802
0.18118329,0.17298701,-0.05460839,-0.10111513,-0.0058086,-0.04670261,0.0687693,0.0767383,-0.13487426,-0.11868159,-0.08918855,-0.12893979
0.31833546,-0.40442459,-0.24736721,-0.02292435,0.06957906,0.15353111,0.12070425,-0.371122,-0.26113288,0.0914987,0.00926746,0.2404586
0.2588177,-0.44101435,-0.31545893,0.18963307,0.23892841,0.21434871,0.02277184,-0.42446818,-0.31641758,0.08102913,0.08568169,0.16315497
0.3171481,-0.54094424,-0.31284695,-0.08923914,0.32307512,0.05572006,0.08517478,-0.5578804,-0.30772278,-0.03070427,0.23594091,0.32414373
-0.05295773,0.23811112,0.07575105,0.12707151,-0.05884996,-0.27337898,-0.13523585,0.28087788,-0.06114461,0.04998081,-0.19122242,-0.16950102
-0.14501606,-0.18279537,-0.3282584,0.18186862,0.32797946,0.04190851,-0.15944455,-0.06585672,-0.54041854,0.14149403,0.16134925,0.28151241
-0.08574049,0.25773321,0.04863377,-0.03493425,-0.0461042,-0.12275772,-0.18508902,0.1829982,0.12180363,0.01935116,-0.08254637,-0.14822201
0.01447912,-0.22401535,-0.04287565,-0.0067588,0.20493185,0.08907131,-0.02109528,-0.19915699,-0.02545175,0.06388257,0.09074042,-0.03182012
-0.29903913,0.48998447,0.50110682,-0.26358152,-0.34899919,-0.54712804,-0.27555155,0.54015301,0.44120377,-0.12093312,-0.63950854,-0.34562049
0.09745946,-0.0504848,-0.25995449,-0.01854804,0.08187376,0.10405795,0.20846414,-0.02192159,-0.23625546,-0.07379979,-0.0557807,0.04966928
-0.25386422,-0.27606139,0.08046619,0.05564724,0.10754874,0.05097078,-0.14303621,-0.25965032,0.12840886,0.17917615,0.02062197,0.17718536
-0.16729735,-0.20605008,0.04374895,-0.03324749,-0.01588338,-0.04362254,-0.0434159,-0.19714158,0.13748774,0.16328045,0.20769784,0.17185558
0.10172448,0.04454729,-0.22635223,-0.00774674,0.08523207,0.13129607,0.15992226,-0.04082836,-0.33401612,-0.08780467,-0.02137687,0.11321412
0.04933096,0.04691716,-0.16906696,-0.0394053,0.02577087,0.0711507,0.19706671,0.03116743,-0.2864991,-0.15170955,0.06258288,0.00081461
0.30354854,-0.16005814,-0.3360449,-0.08602811,0.11216756,0.02016487,0.08029672,-0.11269857,-0.33555897,-0.11260412,0.23986738,0.16531104
-0.0198847,-0.25619506,0.07281739,0.16683315,0.09671716,-0.09771201,-0.10896737,-0.20002218,0.01039738,0.1231257,0.03084678,0.04322388
0.29120387,0.12992885,-0.38434185,-0.00442604,-0.12101929,-0.05510456,0.04858562,0.09279128,-0.17641588,-0.03585766,-0.00821169,0.0142318
0.08564951,-0.28192904,-0.05239462,0.01975397,0.10093856,0.13511732,0.05893995,-0.31100352,-0.14823734,-0.02208659,0.12103396,0.1653884
0.07385762,-0.15107943,0.15219449,-0.13544765,-0.00900401,0.03660959,-0.04433033,-0.1385656,0.08864116,-0.05570378,-0.03591826,0.04106885
-0.28958325,0.19311473,0.68270008,-0.0027028,-0.31059403,-0.54862686,-0.44756364,0.09415784,0.54104705,0.19310629,-0.4254093,-0.38918252
-0.21647446,0.44584549,-0.15471233,0.0372932,-0.34530635,-0.60610701,0.03249331,0.63083741,0.01934041,0.1013617,-0.39818117,-0.23431868
-0.01249935,-0.15670574,-0.03258353,-0.07887036,0.17498358,0.13487087,0.01405799,-0.243591,-0.16207202,-0.01509581,0.0642968,0.19731583
0.2163604,-0.06888961,-0.13165218,0.00682955,0.09535733,0.09499534,0.04800539,-0.21816852,-0.24947607,-0.05232605,-0.01022179,0.02795639
-0.03832915,0.23329401,-0.27649029,-0.10443591,0.23952275,-0.1526552,-0.03976805,0.26166654,-0.31403627,-0.09962127,0.20399764,-0.10842826
0.05327757,0.00042187,0.33175657,-0.14647419,-0.1878827,-0.28485313,-0.1122472,-0.05924848,0.40820981,0.08642275,-0.17686357,-0.20837716
-0.01827854,-0.28872303,-0.13214994,0.18327588,0.22158483,0.1473313,0.04412135,-0.30956881,-0.22070361,0.04353639,0.14643985,0.15852146
-0.04398653,-0.28303713,-0.04262887,0.21917584,0.14681803,0.12005687,-0.08510591,-0.37624099,-0.17694359,0.19941215,0.01068392,0.25864892
0.22595676,-0.07127773,-0.23303436,-0.01892652,0.02969167,0.11229315,0.1190471,-0.13121342,-0.24574936,-0.05485333,0.07751002,0.07145037
-0.25108981,-0.24771406,-0.22190468,-0.02552746,-0.00274405,0.27449812,-0.03051658,-0.237021,-0.15493479,0.10688353,0.14581798,0.33492656
0.06162618,-0.07801838,0.02310447,0.07690989,0.04223894,-0.12977584,-0.1407137,-0.02071354,0.03259129,-0.0651228,-0.17237117,0.17755823
0.34273625,0.28600053,-0.2913282,-0.14118886,-0.12298297,-0.21410299,0.095522,0.22689958,-0.30138647,-0.02786991,-0.01886136,-0.40767913
-0.23071203,-0.13042248,-0.12914709,0.05327777,0.07123395,-0.0027542,-0.2523657,-0.07496405,-0.04407077,0.25082655,0.06094492,0.35747022
-0.0071245,-0.42014349,-0.39423717,0.30888739,0.31052096,0.17969054,-0.09649257,-0.59282568,-0.24190523,0.11689119,0.34530104,0.17680888
-0.41555763,0.19343145,0.60803953,-0.14966126,-0.39977266,-0.41269508,-0.45913536,0.21122089,0.66045098,0.12799124,-0.48549778,-0.29001941
-0.08564222,-0.12318734,-0.22480063,-0.02111518,0.06968108,0.10916812,-0.05919438,-0.13484282,-0.14009363,0.06354133,0.11392834,0.24618332
-0.05223575,-0.19850914,-0.23335607,0.09351904,0.25796864,0.15921144,-0.01592126,-0.06552512,-0.20134217,0.10264996,0.19870802,0.08215403
0.06309038,-0.11395662,-0.15783517,-0.40053399,0.07409655,-0.3165118,-0.06389415,-0.26662705,0.09021251,0.32894141,-0.08755132,0.42192275
-3.20562522,1.23062978,1.3225078,-0.70784838,-4.07882811,-4.20745878,-2.86005034,1.09015242,1.24724048,0.23328303,-3.82349341,-4.07220175
-0.24565966,-0.33555208,0.08052428,0.01384047,0.07708983,0.13562764,-0.07942133,-0.28996134,0.14151578,0.18543657,0.15482807,0.12360893
-0.22661227,-0.23314306,0.03529677,-0.07282927,-0.01067713,0.07997775,-0.23922051,-0.18179022,0.09675458,0.03860041,0.18238632,0.37973433
-0.79478489,0.43526776,0.84987331,-0.2719033,-0.95240091,-0.85153017,-0.64877471,0.62178262,0.95961699,0.13384393,-1.08604236,-0.76235775
0.18012278,-0.01452609,-0.09803346,-0.09433502,0.0512447,0.03035003,0.14073567,-0.02831791,-0.12322362,-0.10924451,-0.07268865,0.01673671
0.00891724,-0.23461488,-0.22131816,-0.07466333,0.0568899,0.12281596,0.02228628,-0.23999549,-0.12167151,0.08453231,0.25613988,0.28901256
0.17306356,-0.42933268,-0.30820331,0.03828401,0.11588487,0.08181896,0.04621859,-0.24715862,-0.17625379,0.02848324,0.25514949,0.30355953
0.33982529,-0.2910513,-0.4787712,0.1067301,0.19310471,0.14153047,0.27416948,-0.31039498,-0.64894795,-0.01798484,0.0732664,0.10235801
-0.02055885,-0.39240418,-0.15049193,-0.06615242,0.18480969,0.29426154,0.13868184,-0.30100983,-0.06753444,-0.11995858,0.11136958,0.25467306
0.16447026,0.33311873,0.19158097,-0.12999219,-0.27108025,-0.24316274,-0.05637782,0.29499528,-0.01705493,-0.0532623,-0.34016444,-0.41278882
-0.12984957,0.33399983,-0.05605288,-0.02445841,-0.20434605,-0.26525208,0.02052273,0.41437887,-0.02305402,0.03736491,-0.13381395,-0.1867461
-0.14508588,0.39207572,-0.09963845,0.08763469,-0.37929429,-0.33388159,0.13343298,0.50992805,-0.24655443,0.04648318,-0.20813826,-0.3370921
-0.05017965,0.14658441,0.20098942,-0.0689132,-0.11636579,-0.17495316,-0.15769915,0.17663558,0.15765654,-0.05407693,-0.07939329,-0.13288031
0.23537002,0.24029876,-0.08564748,-0.03774526,0.28237269,0.21615812,0.08604941,-0.20923935,-0.54817391,-0.5137386,0.07485771,-0.28410255
0.0201052,0.30595336,0.1166298,0.01906517,-0.05513838,0.00688944,0.08450844,0.18007915,-0.08720027,-0.27786865,-0.37750946,-0.28500924
0.78559456,0.42866854,-0.60536562,-0.4580083,0.01864141,-0.11477938,0.15532149,0.22412557,-0.7932169,-0.57618929,-0.20915037,-0.43938739
0.49288933,0.13948466,-0.48767793,-0.29253724,0.04637099,0.02668472,0.20802471,0.0904543,-0.45566875,-0.38433702,-0.01849153,-0.02806331
-0.2322125,0.57483419,0.413829,0.17626032,-1.06594547,-1.22611703,-0.01640955,0.66590827,0.32180336,0.31313307,-0.97389164,-1.11792022
-0.3849522,-0.2963922,-0.33861124,0.28083681,0.33340569,0.11071679,-0.23298126,-0.17689165,-0.42100022,0.29121201,0.27841969,0.32581602
-0.00733607,0.66354174,-0.20471197,-0.4566326,-0.67748728,-0.93992822,-0.21464867,0.8978558,0.13557101,0.00088872,-0.41925491,-0.75689989
0.23403809,0.05094752,-0.40139451,0.04087187,-0.05163444,-0.07935355,0.16450274,0.06819137,-0.30576,0.02780291,0.11476311,-0.108561
0.09082148,-0.31531479,-0.17360917,0.06238922,0.20092495,0.17382443,0.02986058,-0.09663672,-0.14613562,-0.06140534,0.05623958,0.13760504
0.10256328,-0.15151891,0.02756969,-0.41934326,-0.02393155,-0.36000351,-0.36291805,-0.10483413,0.05875416,0.30591779,-0.01229519,0.33158797
0.25815247,-0.1253653,0.00637119,0.02281372,0.14109208,0.15996216,-0.05581998,-0.15294032,-0.18368527,-0.14733462,-0.10300142,-0.0177831
0.09346855,-0.34820809,-0.03965494,0.16060724,0.14594356,0.17826043,-0.02034654,-0.29693596,-0.1508768,0.0867372,0.14541397,0.0061702
-0.01672109,-0.3809581,-0.10446163,0.13667534,0.19986251,0.11725259,0.043411,-0.31656089,-0.20958179,0.03702591,0.08240878,0.28510743
-0.97618215,0.71110499,0.99256072,-0.45142037,-1.43473996,-1.32679578,-0.96232322,0.75711143,0.99250122,0.17993046,-1.1652868,-1.18141728
-0.48896703,-0.03246178,0.57827846,-0.10249713,-0.16479206,-0.44878079,-0.52805757,0.18401394,0.62618102,0.21286713,-0.37426858,-0.15364793
-0.24687913,0.35207941,0.46599438,-0.54777114,-0.4078912,-0.23048146,-0.27698725,0.19043873,0.37964593,-0.06503811,-0.25991874,-0.00513283
-0.23156713,-0.12696362,0.29862887,0.02400824,-0.01497626,0.00874544,-0.2657399,-0.19797018,0.28374438,0.1051952,-0.01885107,0.05549789
-0.64902619,0.01790679,0.5302553,-0.22719787,-0.32266969,-0.28511557,-0.24306833,0.25885194,0.54120763,-0.01176979,-0.16971107,-0.00751867
-0.37859882,0.16314661,0.33804098,0.15191187,-0.18825355,-0.27914621,-0.09316925,0.28610465,0.33950731,0.00745346,-0.39346159,-0.26531795
0.19349294,-0.22358979,-0.44693698,0.00535667,0.18493079,0.17734633,0.05949298,-0.05592829,-0.31926719,0.04984668,0.05675251,0.16334816
-0.32582359,-0.13186001,0.2178726,0.0572958,-0.02676313,0.00255826,-0.12505213,-0.02173753,0.12856292,0.03665281,-0.02748381,0.12738271
-1.00301195,1.0776159,0.91980142,-0.18379239,-2.31093757,-2.63093063,-0.96643131,1.00053781,0.82973519,0.16210134,-1.06069192,-2.80467329
-0.03077322,-0.22288118,-0.1308134,0.04999438,0.17979763,0.19131775,-0.07374827,-0.20082894,-0.10041989,-0.03765043,0.13768336,0.22103254
0.07060183,0.12487253,-0.01633766,0.02075089,-0.03815101,-0.10477019,0.00801334,0.05241153,-0.01619105,-0.01703279,-0.08651087,-0.13142238
-0.14558374,0.1528818,0.05642297,-0.07245699,-0.06641983,-0.06151925,-0.15114165,0.11078728,0.17053352,0.0548472,-0.14670548,-0.06927163
-0.12065694,-0.00709776,0.10825388,0.02392207,-0.1697186,-0.02928871,-0.10305663,0.11036232,0.19404034,-0.03597106,-0.15409189,0.05472619
-0.1876763,0.06737435,-0.16561132,0.1292266,0.26629912,0.05858699,-0.08783757,-0.03281446,-0.30476486,-0.00087739,0.0769279,0.08375106
0.12270848,-0.32854319,-0.20609202,0.12724345,0.18935452,0.21952191,0.06715238,-0.42599424,-0.2431392,0.06150371,0.21410879,0.1448558
0.11626111,0.09625403,0.1005022,-0.15808389,-0.14288014,-0.21739439,0.06670229,0.1646734,0.03719098,-0.03343946,-0.11480002,-0.08722777
-0.35575698,0.08774925,0.2538378,-0.03942401,0.07290997,-0.04030015,-0.28844106,0.21667267,0.25598425,0.00898478,-0.17478411,-0.03024494
-0.06250704,-0.01658073,-0.08497371,-0.10972856,0.0094373,-0.03274788,-0.0259549,0.07181508,0.00248901,-0.0111087,0.07513737,0.10221802
-0.16986651,0.14018432,0.0360453,0.03199507,-0.08470534,-0.11372204,-0.0438378,0.23177742,0.12512388,0.03972185,-0.18023656,-0.04821679
0.16756876,0.33328664,-0.02985835,-0.06655874,-0.21849082,-0.40420242,0.01440637,0.32785471,0.14987654,-0.00134499,-0.59995786,-0.46261032
-0.09471308,0.45702049,0.29368123,-0.23046281,-0.45975539,-0.32316325,-0.09054,0.51161365,0.16964789,-0.01757991,-0.96831735,-0.33318519
0.30833133,0.16934969,0.02961812,-0.1571802,-0.40285042,-0.25769731,0.05648982,0.10138579,0.04831836,-0.03432217,-0.38287475,-0.21330967
0.03085387,-0.29945169,-0.14803623,-0.04185398,0.29159899,0.22572042,0.05335828,-0.33647176,-0.34169098,-0.08252112,0.16818113,0.23252335
-0.07880554,-0.51051259,-0.22676576,-0.05073672,0.34406526,0.38528949,0.05798016,-0.3236127,-0.13464481,-0.16915893,0.2187413,0.35769961
0.24112979,-0.52146765,-0.14346623,0.08081216,0.14141072,0.02857317,-0.05435965,-0.52449417,-0.07157539,-0.0039083,0.21131632,0.26658947
-0.02755891,-0.04210035,0.2281811,-0.05182903,-0.32030429,0.09420977,-0.10934496,-0.14905362,0.19545189,-0.04198554,-0.15284292,0.03531977
0.18861469,0.03870488,-0.27235077,-0.13105656,-0.12483669,-0.15274847,0.06603273,0.05699616,0.02119579,0.02249998,0.0320487,0.01479721
0.20436809,-0.15527312,-0.35026076,0.04546469,-0.05268958,0.01472336,0.11591327,-0.17036274,-0.32054596,0.21221424,0.12813125,0.11943561
0.20840896,0.03186271,-0.15557923,0.00821576,-0.0087297,-0.01408939,0.12017219,-0.07603318,-0.15893894,-0.04041917,-0.00354142,-0.0449902
-0.3628508,0.34828649,0.40176096,0.00545597,-0.1359617,-0.24971136,-0.24511059,0.23509511,0.23156032,0.08581069,-0.20341944,-0.45482283
-0.38818589,0.11073707,0.51580233,-0.28663678,-0.21844452,-0.33734485,-0.40515797,0.34038737,0.67115409,0.02588435,-0.53877616,-0.21394478
0.32479279,-0.6689448,-0.56737496,-0.02753381,0.30928498,0.13096742,0.060757,-0.73872111,-0.64573978,0.11419977,0.33598574,0.41004613
-0.01125841,-0.05147586,0.14988661,0.00991729,0.04435051,-0.18212518,-0.15550421,0.01897215,0.27183073,0.04652631,0.06332431,-0.19339724
0.19986391,-0.20485386,-0.01866939,0.09305809,0.09163283,0.01573008,-0.0384986,-0.30231146,-0.0037762,0.04996796,0.03820574,-0.06513342
-0.38372888,0.05817366,0.27495028,-0.14523834,-0.0220848,0.01281783,-0.14865855,0.09899324,0.31364798,-0.11488543,-0.17160111,0.07324511
-0.0037685,0.21310257,-0.14952291,0.06122729,-0.08841767,-0.10050017,0.04461657,0.39830766,-0.1415093,-0.13482165,-0.24902494,0.00554807
-0.98927274,0.85257131,0.70444822,-0.34977679,-0.97810782,-1.32570604,-0.71523771,0.92235294,0.87126762,-0.09627738,-1.527381,-0.97683486
-0.84331985,0.94141153,0.72976071,-0.44415894,-0.97872184,-1.17714709,-0.86854109,0.95547512,0.64576764,0.03108809,-1.69838251,-1.04321311
-1.43981176,1.03792579,0.81607861,-0.45138836,-1.72555558,-1.87442149,-0.99251407,1.31587723,0.86693891,-0.05820933,-1.99178643,-1.87402319
-0.01898806,-0.52372172,-0.07958496,0.10336817,0.10037299,0.08637357,-0.02090464,-0.3756658,0.03019127,0.12259939,0.11675599,0.28944981
-1.01806607,0.44075832,1.09571783,-0.42307304,-2.07902069,-2.17716711,-1.3958514,0.58646239,1.42982957,0.15302971,-1.77509464,-1.85695266
0.14177807,-0.31301202,-0.17846269,-0.04460878,0.1712945,0.14007465,-0.0458773,-0.19162458,-0.12735557,-0.04760315,0.18340785,0.19956172
0.04729145,-0.32862831,-0.33133549,0.10645609,0.27388039,0.02975693,-0.01122445,-0.43372676,-0.24808509,-0.07998124,0.33575549,0.28929518
-0.58702186,0.79995852,0.47177399,-0.38407857,-0.94936228,-0.85349399,-0.30898656,0.83343293,0.43593884,-0.09480502,-0.61923418,-0.66574061
-0.45910951,0.67306245,0.36371697,-0.34065842,-0.7830833,-0.88035376,-0.21025503,0.71496177,0.48553419,0.03693139,-0.76621799,-0.54343258
-0.70363749,0.52319349,0.62118539,-0.4847555,-0.63653719,-1.00538204,-0.62320532,0.43298345,1.07416676,0.09658857,-0.89996593,-0.95396276
-0.5748394,-0.93595447,-1.02681646,-0.58126068,-0.03516417,0.21184489,0.10446456,0.01487231,0.00709302,0.06590026,0.55944894,0.8821216
-0.21042774,-0.00249989,0.23990983,-0.06208413,-0.03311643,-0.02244232,-0.28400617,-0.09293115,0.38655593,0.09568799,-0.32986398,0.01341247
-0.24039285,0.49913799,0.52724898,-0.40523338,-0.59830837,-0.57378559,-0.33390544,0.51621237,0.5193482,-0.04283094,-0.35606805,-0.59969256
-0.27324829,-0.1291565,0.24219521,0.13809453,-0.0256741,-0.02994436,-0.1375054,-0.0419933,0.13461114,0.03686631,0.01552274,0.05404424
-0.18062684,0.23248336,0.39776318,-0.223509,-0.33054228,-0.40238352,-0.23867664,0.33682677,0.37338023,0.07178495,-0.44208393,-0.18538509
-0.66860835,0.13172747,0.53880138,-0.09295688,-0.49144978,-0.36109935,-0.1820837,0.3569255,0.56151084,0.1178758,-0.50357298,-0.37583823
0.16547797,0.13764106,-0.2602367,-0.08072795,-0.02738654,0.08724409,0.20602079,0.06968479,-0.34920411,-0.08761447,-0.06765191,0.00328434
-0.17966196,0.17628105,0.35323111,-0.11225112,-0.27311274,-0.21287161,-0.20328229,0.12894145,0.37846991,0.042839,-0.36635822,-0.15840732
-0.1781702,0.0886391,0.28965567,-0.10922003,-0.23392512,-0.14922172,-0.12595352,0.02036779,0.28473716,0.09145861,-0.18499793,-0.11272966
0.08745943,-0.38571547,-0.32845297,0.03474729,0.25033329,0.18162922,-0.01710234,-0.44193949,-0.17910529,0.02243254,0.15835844,0.33806955
0.12002132,-0.52029685,-0.13405859,0.12920181,0.07934976,0.05067143,0.03367763,-0.56297075,-0.1363821,0.15525707,0.1676476,0.33972369
0.10387763,-0.32900751,-0.36885936,-0.00073978,0.22081949,0.13728697,0.05082883,-0.25191332,-0.11878317,0.07889567,0.21848653,0.26747891
-0.1657259,-0.34841625,-0.29942151,0.15813805,0.15207665,0.12375435,0.12489447,-0.34280624,-0.11262774,0.09624072,0.22934372,0.27141571
0.09991552,-0.32421946,0.01467796,-0.02290963,0.00308948,0.175245,0.06258606,-0.25421592,-0.11184814,0.0061857,-0.09517013,0.19693596
-0.72095075,-0.28981587,0.47286097,-0.01065837,0.03909688,-0.11462974,-0.33809906,-0.20257232,0.58165079,0.08687686,0.13517996,-0.00032677
-0.3961921,-0.18547479,0.41043018,-0.06862577,-0.01774653,-0.02045792,-0.3075281,-0.13740195,0.36096341,0.11761461,-0.24748294,0.16141859
-0.3057361,-0.16718221,0.34904519,-0.04747669,0.05146488,0.02467566,-0.27499973,-0.103904,0.40515391,0.06091757,-0.02715036,-0.01421248
-0.25704789,-0.51296175,0.25103973,-0.14382491,-0.13193657,0.08517597,-0.20248337,-0.38686114,0.36164333,0.17004696,0.10841491,0.35062975
-0.36852495,-0.51355337,0.37770669,-0.02543978,0.0521642,0.07704265,-0.240642,-0.35628174,0.44649369,0.14603986,0.06597956,0.08748598
-0.08361222,0.26296036,0.34497398,-0.27722278,-0.48715341,-0.36764778,-0.38572207,0.38463695,0.29508942,-0.07829749,-0.35249724,-0.05273242
-0.32078386,0.77627848,0.47088384,-0.280405,-0.86940972,-0.9631068,-0.33688239,0.74401592,0.37225761,-0.18127695,-0.05528424,-0.78798093
0.05791537,-0.1377713,-0.18119168,0.14889524,0.06228112,0.05178002,-0.00940569,-0.1179524,-0.15000056,0.15381353,0.02586327,0.19914707
0.05562096,-0.02463808,-0.07691927,-0.03921119,0.06448249,0.10186732,0.07394084,-0.02583189,-0.14214469,-0.1407473,-0.02387896,0.09954368
0.03103852,-0.28983748,-0.35345498,0.0760258,0.30623801,0.19374571,0.02647201,-0.23639657,-0.36802702,0.01555708,0.08987682,0.28560503
0.07194416,-0.33909734,-0.2559093,0.00584859,0.13100465,0.15692703,0.01035864,-0.29578479,-0.15538306,0.03677093,0.31133231,0.22772084
-0.21554443,-0.00774499,0.11021267,-0.04436316,-0.11309405,-0.19780433,-0.13222459,0.14368179,0.36029217,-0.00930906,0.01218684,-0.06654622
-0.48768197,0.18496844,0.32937152,-0.06395919,-0.27349109,-0.12648277,-0.1828153,0.28364093,0.45108312,-0.11716591,-0.27739983,-0.09342232
-0.04005403,-0.23581164,-0.14894959,0.01147397,0.13675614,0.20845546,0.06575427,-0.34967489,-0.08333307,-0.00404577,0.17294785,0.18493148
0.04620609,-0.27801799,-0.07769018,0.00178834,0.14062525,0.1152332,-0.07686049,-0.17320967,-0.07723591,-0.00968967,0.22955048,0.11945932
